,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
baseline (HAR + calendar OLS),866.0,0.025938980333585597,0.5038563347272905,-2.440811479991477,-0.2870840085365876,0.024175324850679712,0.31846505775764994,5.466872723515549,1.3830575121786723,16.46814121700539,1.514973802076441,0.8172340386956608,446.0,51.50115473441109,0.2557139108477352,866.0
block-diagonal ridge,866.0,0.04350271051188422,0.5026431546512539,-2.440811479991477,-0.26104012198270926,0.047640769299979555,0.32800762633761793,5.466872723515549,1.1497724682356847,16.51674938684908,2.546921097240483,1.3739053518180913,418.0,48.26789838337182,0.8117373774172606,866.0
"block-diagonal ridge, without the FOMC columns",866.0,0.03715406453768757,0.5031528537197894,-2.440811479991477,-0.267483202784505,0.03607403424225969,0.32570448554602904,5.466872723515549,1.1784380335400548,16.498479933600127,2.1730280730283265,1.1722133451324088,435.0,50.23094688221709,0.6103762697404598,866.0
LightGBM,866.0,0.027277638205629964,0.5037855544201736,-2.440811479991477,-0.28148291658933,0.02360998543046279,0.31846505775764994,5.466872723515549,1.357154488670543,16.468385687562527,1.593382344014921,0.8595305650836392,447.0,51.61662817551963,0.29794257937966423,866.0
XGBoost,866.0,0.028772455719874385,0.503702296321434,-2.440811479991477,-0.2778729305501523,0.02642413141851655,0.3198994451409629,5.466872723515549,1.345713187095506,16.46586412358903,1.680977674941945,0.9067827921295843,452.0,52.19399538106236,0.3452982081547055,866.0
lasso (causally tuned),866.0,0.028953723307793774,0.5036918972321041,-2.440811479991477,-0.27865817459355813,0.033177175353222496,0.32263289997937894,5.466872723515549,1.1914282950404451,16.500936384137997,1.6916028232082245,0.9125143980606509,435.0,50.23094688221709,0.35087181616256874,866.0
lasso (fixed 1e-4),866.0,0.038858928811656854,0.5030239085297008,-2.440811479991477,-0.264896638396672,0.04036297998607761,0.32570448554602904,5.466872723515549,1.1659895479825775,16.5034914377848,2.2733229862910975,1.2263162061284365,421.0,48.61431870669746,0.6644801288487057,866.0
elastic net (causally tuned),866.0,0.025435498158402053,0.5038820319102921,-2.440811479991477,-0.2778729305501523,0.020351863651493635,0.32357388857582325,5.466872723515549,1.2004667181813546,16.50733105986942,1.485492015439712,0.8013304504434581,438.0,50.57736720554273,0.23982813997843314,866.0
