,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
baseline (HAR + calendar OLS),866.0,0.0685891834983492,1.1256164361308618,-5.42248033384579,-0.6430662653595238,0.15866469842234504,0.8816541703986608,10.31604850795286,0.5794146230672338,10.707405782802763,1.793181100723516,0.967309554164203,286.0,33.02540415704388,0.5000195930359304,866.0
block-diagonal ridge,866.0,0.09473635268767665,1.123715677502826,-5.42248033384579,-0.7170448976733201,0.12983195264847341,0.8695166287959981,10.31604850795286,0.9170372978566897,10.612223912618248,2.4809565970336562,1.3383216111351313,346.0,39.953810623556585,0.870028547104673,866.0
"block-diagonal ridge, without the FOMC columns",866.0,0.08998148130165044,1.1241068671597534,-5.42248033384579,-0.7329820125628435,0.11631961179566547,0.8486041645849773,10.31604850795286,1.0028175209540469,10.585120739308477,2.3556159346460506,1.2707081279214831,355.0,40.993071593533486,0.8028348402315195,866.0
LightGBM,866.0,0.10323802616038491,1.1229656559951975,-5.42248033384579,-0.6416329080605168,0.16113961908169439,0.8926562869768659,10.31604850795286,1.012004335410118,10.578266569250362,2.7054042270166483,1.4593971326228716,290.0,33.48729792147806,0.9908319133462176,866.0
XGBoost,866.0,0.10594725000806358,1.1227129996695757,-5.42248033384579,-0.626718645323821,0.1993128359433204,0.9081781504213013,10.31604850795286,0.9117461589121924,10.61626011305847,2.777025599722084,1.4980324038023247,279.0,32.21709006928406,1.0296083181290336,866.0
lasso (causally tuned),866.0,0.09998942130850165,1.1232599135819628,-6.83603367783646,-0.6525612889590336,0.14648254874362648,0.9134120209023543,10.31604850795286,0.459628743108546,10.776239526055551,2.6195864820698547,1.413103802534591,321.0,37.06697459584296,0.9445311041371774,866.0
lasso (fixed 1e-4),866.0,0.106774157225722,1.1226345689521864,-5.42248033384579,-0.7286488620015796,0.11631961179566547,0.8550432889029791,10.31604850795286,1.2240898957167377,10.497224760724507,2.7988955202262633,1.509829864217209,358.0,41.339491916859124,1.040764350427658,866.0
elastic net (causally tuned),866.0,0.07248507633948784,1.1253719899222028,-6.83603367783646,-0.6830681172461852,0.12983195264847341,0.883325482111644,10.31604850795286,0.45904900568777596,10.739899373587125,1.8954461262840003,1.0224751680788207,307.0,35.45034642032333,0.5550366674261921,866.0
