,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
all models,866.0,0.0905589210801656,0.7177154738329102,-8.43435054619062,-0.20581060281908725,0.16680055402592364,0.5594840272933435,1.0513040753011522,-3.7139861694683796,32.65307330249937,3.7131105194289407,2.0029919340896596,0.0,0.0,1.496760555461998,866.0
