estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasticnet,baseline,0.17143902920026477,6.622946560346363e-11,8.13814878233764e-06,1.5136741146373088e-06,0.4951781502265323,0.4373454143134046,0.007416677803900984,0.9555394629344146,0.6422122366306897,204317,0.17060037680348397,8.886734613422545,6.293108506392476e-19,0.0008386523967808054,b
