,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
baseline (HAR + calendar OLS),865.0,0.04618027088456565,0.4164058749798315,-2.312571744344866,-0.1886698879264001,0.049699651152612545,0.31055487369841,3.047140342673841,0.054956409218190366,5.767414033334329,3.26172754759397,1.7605156830807251,333.0,38.49710982658959,1.1530716581398421,865.0
block-diagonal ridge,865.0,0.05153033047585069,0.41577697162576416,-2.312571744344866,-0.18759460739190675,0.06089833257156089,0.3168194428040038,3.047140342673841,0.038747390890821125,5.807857636931396,3.645109253226066,1.9674457517400226,336.0,38.84393063583815,1.3602807478059484,865.0
"block-diagonal ridge, without the FOMC columns",865.0,0.05028968325309454,0.4159290312762431,-2.312571744344866,-0.19218634569572227,0.049699651152612545,0.3135690485560916,3.047140342673841,0.23706056704431328,5.703421786718974,3.556048858910949,1.9193754519846753,349.0,40.346820809248555,1.3119585223029733,865.0
LightGBM,865.0,0.038868280876741546,0.4171527857274091,-2.312571744344866,-0.19601603676680654,0.04279074114542555,0.3072226277362345,3.047140342673841,0.06037921613897202,5.727827112002438,2.7403639019672483,1.479109936794204,333.0,38.49710982658959,0.8726165224062769,865.0
XGBoost,865.0,0.04180107188995557,0.41686878806226846,-2.312571744344866,-0.19439045379461656,0.046802530391893735,0.30917660350936255,3.047140342673841,0.041765833587982165,5.749323807719615,2.9491447722524504,1.5917992988273617,334.0,38.61271676300578,0.9853024629000053,865.0
lasso (causally tuned),865.0,0.041435599663079976,0.4169053158228479,-2.312571744344866,-0.19616222757919358,0.043200710151545606,0.30930121753162304,3.047140342673841,0.08386609004272554,5.730632455168263,2.9231038802196982,1.577743741409977,344.0,39.76878612716763,0.9716576546762858,865.0
lasso (fixed 1e-4),865.0,0.04068842067500279,0.4169789859499323,-2.312571744344866,-0.19616222757919358,0.0445872136596232,0.30917660350936255,3.047140342673841,0.07368386112061102,5.731153679723168,2.8698864772159904,1.549019676866338,351.0,40.578034682080926,0.9420308478293805,865.0
elastic net (causally tuned),865.0,0.046792687850618575,0.4163374215701623,-2.312571744344866,-0.1922960809056139,0.048779428643686236,0.31068626995287185,3.047140342673841,0.06795133035975165,5.76503802597261,3.3055261560272355,1.7841559583393851,347.0,40.115606936416185,1.176801796967104,865.0
