estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasticnet,baseline,0.12231970591269639,1.0543115577197405e-10,1.0267967460601638e-05,2.350571844068866e-06,0.2858007048985946,0.37500510848658203,-0.0006451312891551098,0.9993150011447784,0.7588354361359583,6069,0.12220240984269291,1.0201050035847066,0.3076786640022945,0.00011729607000346823,b
