estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
ridge,baseline,0.11681626006410094,3.0195637930338707e-10,1.737689210714583e-05,4.090383570406472e-06,0.30863025288997714,0.3680304935389581,0.037341818367251256,1.072357772225688,0.7922387055006749,1469,0.11693674312634271,-0.23108681102215284,0.8172473611256849,-0.00012048306224178297,a
