entry,treatment,schedule,cost_bp,period,days,mean_pts,sd,Sharpe,vs_H30,ci_lo,ci_hi,worst,max_drawdown,turnover_pts,cost_pts,rebalances
10:00,hold,H30,0.0,deck,864,1.0905277735827517,7.938662720013214,2.1806684993193253,0.0,0.0,0.0,-48.80068994725224,-93.19735397316589,10721.851058116092,0.0,12.0
10:00,hold,H60,0.0,deck,864,0.7637043304120594,10.831623893725196,1.1192624965259015,-1.0614060027934238,-1.6908929977232372,-0.4513737928202453,-73.03602717056368,-176.22740513043232,7905.22832097631,0.0,6.0
10:00,hold,Hlast,0.0,deck,864,0.5912030589307071,15.253083131562082,0.6152892191486244,-1.565379280170701,-2.761135287222511,-0.3794354301179012,-106.71291741473236,-159.03161617790914,6740.631674960947,0.0,3.0
10:00,hold,Hnone,0.0,deck,864,-0.6378297510024619,20.82374596751688,-0.4862349653851434,-2.6669034647044687,-3.7857410938362004,-1.6029711517040899,-98.20426257074226,-907.9002714809737,311.6689446856745,0.0,1.0
10:00,hold,H0,0.0,deck,864,-0.635604282082231,20.91124011015796,-0.48251108603179665,-2.6631795853511218,-3.767949166061106,-1.6128950284821857,-102.70991134643555,-904.8589241504669,0.0,0.0,0.0
10:00,hold,Hband,0.0,deck,864,1.0127385855895847,8.654218053319921,1.8576752451215073,-0.322993254197818,-0.7808679596580184,0.1583088447167441,-48.374113764064774,-125.96743415878927,8226.210591190846,0.0,4.971064814814815
10:00,hold,Hhalf,0.0,deck,864,0.2274617457502605,12.774799395645887,0.28265361829833974,-1.8980148810209856,-2.7582464947556735,-1.0976092170219653,-63.90510594861429,-458.84964166466375,5360.925529058046,0.0,12.0
10:00,hold,H30,0.0,holdout,413,0.1646618326805011,12.246597712868235,0.2134409588251434,0.0,0.0,0.0,-115.7248001039296,-238.5444401207979,15982.271031255346,0.0,12.0
10:00,hold,H60,0.0,holdout,413,0.07576817883989985,17.100092673623983,0.07033777968180716,-0.14310317914333626,-0.7877804355523543,0.5022958950573095,-207.04533023246617,-405.6537930857637,12137.673519105274,0.0,6.0
10:00,hold,Hlast,0.0,holdout,413,-0.9792417656162905,23.587798997786777,-0.659026351412847,-0.8724673102379905,-2.1593326633742236,0.1410401139847841,-175.3658773969839,-527.8368609021584,10306.100396736045,0.0,3.0
10:00,hold,Hnone,0.0,holdout,413,-0.49924409241244355,30.942928293813864,-0.25612489538791544,-0.46956585421305885,-1.6312522141917074,0.571841587400242,-303.89427893422913,-646.9835540507712,381.6425245760511,0.0,1.0
10:00,hold,H0,0.0,holdout,413,-0.5492249031621088,30.99310947189203,-0.28131011035113757,-0.494751069176281,-1.6163509192446792,0.49468543605645654,-305.9999008178711,-644.9197244644165,0.0,0.0,0.0
10:00,hold,Hband,0.0,holdout,413,-0.056135190847750524,13.872112385440355,-0.06423812783041365,-0.2776790866555571,-0.7262023401556483,0.10237642131822439,-147.9211607618849,-265.2955970671901,12655.737625674514,0.0,5.47457627118644
10:00,hold,Hhalf,0.0,holdout,413,-0.19228153524080369,19.642852262918087,-0.1553936619226886,-0.368834620747832,-1.1469089358964963,0.42666107622712074,-210.86235046090036,-437.46456674405897,7991.135515627673,0.0,12.0
10:00,hold,H30,0.0,all,1277,0.7910895327114682,9.551840441513566,1.3147368914859205,0.0,0.0,0.0,-115.7248001039296,-238.54444012079682,12423.145849742177,0.0,12.0
10:00,hold,H60,0.0,all,1277,0.5412159744220034,13.18594844015458,0.6515676352270019,-0.6631692562589186,-1.1394806737222496,-0.1717610028586559,-207.04533023246617,-405.6537930857643,9274.061419509795,0.0,6.0
10:00,hold,Hlast,0.0,all,1277,0.08329882045152948,18.372283695695828,0.0719740562697928,-1.2427628352161277,-2.1623762781044524,-0.4725463142853794,-175.3658773969839,-626.6730253970187,7893.75507519048,0.0,3.0
10:00,hold,Hnone,0.0,all,1277,-0.593009173870373,24.544473339851432,-0.3835376161916129,-1.6982745076775334,-2.5788258296572315,-0.962370873999477,-303.89427893422913,-1305.9651891099056,334.29939769642283,0.0,1.0
10:00,hold,H0,0.0,all,1277,-0.6076679598472972,24.615072683010847,-0.3918911771243921,-1.7066280686103126,-2.5762235840006387,-0.965416948949084,-305.9999008178711,-1281.0098025798798,0.0,0.0,0.0
10:00,hold,Hband,0.0,all,1277,0.6670495725366329,10.631969630382649,0.9959663218227348,-0.31877056966318573,-0.6318140018113368,-0.02089677028701067,-147.9211607618849,-265.29559706718965,9658.782764442025,0.0,5.1339075959279565
10:00,hold,Hhalf,0.0,all,1277,0.09171078643208537,15.329548809202324,0.09497106658317124,-1.2197658249027492,-1.8631125719914374,-0.6645002353201878,-210.86235046090036,-458.84964166466375,6211.572924871089,0.0,12.0
10:00,hold,H30,0.25,deck,864,0.8224814971298494,7.957112664319315,1.64085762599453,0.0,0.0,0.0,-48.968588635396976,-113.66860110454945,10721.851058116092,0.2680462764529023,12.0
10:00,hold,H60,0.25,deck,864,0.5660736223876518,10.852128184577145,0.8280532646415121,-0.8128043613530179,-1.43426499364112,-0.21535957435170508,-73.18828291566767,-198.45942704230328,7905.22832097631,0.19763070802440777,6.0
10:00,hold,Hlast,0.25,deck,864,0.4226872670566837,15.28006351618027,0.4391311815430555,-1.2017264444514746,-2.35781934368217,-0.04817510570199066,-106.89651298548954,-164.06560059697478,6740.631674960947,0.16851579187402366,3.0
10:00,hold,Hnone,0.25,deck,864,-0.6456214746196038,20.823974585966333,-0.49216940480058835,-2.1330270307951182,-3.210460931815149,-1.0824980022198702,-98.21002393488784,-911.5046856906434,311.6689446856745,0.007791723617141864,1.0
10:00,hold,H0,0.25,deck,864,-0.635604282082231,20.91124011015796,-0.48251108603179665,-2.1233687120263265,-3.1850075565655946,-1.089521311619286,-102.70991134643555,-904.8589241504669,0.0,0.0,0.0
10:00,hold,Hband,0.25,deck,864,0.8070833208098134,8.68712641300356,1.4748318276855625,-0.16602579830896746,-0.6198160317197035,0.30746817829051265,-48.56247399909339,-128.9584041396434,8226.210591190846,0.2056552647797712,4.971064814814815
10:00,hold,Hhalf,0.25,deck,864,0.09343860752380924,12.775836502362546,0.11610135351111556,-1.5247562724834145,-2.3484758397360888,-0.751728335090389,-63.99660677622619,-476.5753022739958,5360.925529058046,0.13402313822645115,12.0
10:00,hold,H30,0.25,holdout,413,-0.2348949431008824,12.273927166424736,-0.3038018371357001,0.0,0.0,0.0,-116.12004040564251,-326.5666124898604,15982.271031255346,0.39955677578138366,12.0
10:00,hold,H60,0.25,holdout,413,-0.22767365913773216,17.130487277226536,-0.21098099747319704,0.09282083966250304,-0.5265693993984413,0.7340776820547403,-207.4041498794057,-432.9141670702269,12137.673519105274,0.30344183797763186,6.0
10:00,hold,Hlast,0.25,holdout,413,-1.236894275534692,23.6190943862138,-0.8313226403094426,-0.5275208031737425,-1.7266699800235352,0.4544685860919639,-175.63545654151542,-590.8144926926775,10306.100396736045,0.25765250991840116,3.0
10:00,hold,Hnone,0.25,holdout,413,-0.5087851555268451,30.94293742766076,-0.2610196259677697,0.042782211167930406,-1.0353591461414917,1.1184990885082973,-303.8955284138593,-647.0539718837924,381.6425245760511,0.009541063114401279,1.0
10:00,hold,H0,0.25,holdout,413,-0.5492249031621088,30.99310947189203,-0.28131011035113757,0.022491726784562516,-1.0181498397492925,1.0706432336645986,-305.9999008178711,-644.9197244644165,0.0,0.0,0.0
10:00,hold,Hband,0.25,holdout,413,-0.37252863148961357,13.916048830004687,-0.42495601756482665,-0.12115418042912657,-0.5501606205995656,0.2574113289604519,-148.27857352651102,-316.1889626281918,12655.737625674514,0.31639344064186287,5.47457627118644
10:00,hold,Hhalf,0.25,holdout,413,-0.3920599231314956,19.64129395109346,-0.3168710956285921,-0.013069258492892033,-0.7369611957342257,0.7947083143316459,-211.05997061175682,-439.6445995257317,7991.135515627673,0.19977838789069183,12.0
10:00,hold,H30,0.25,all,1277,0.4805108864679135,9.57650766906622,0.7965193691390338,0.0,0.0,0.0,-116.12004040564251,-326.5666124898611,12423.145849742177,0.31057864624355447,12.0
10:00,hold,H60,0.25,all,1277,0.30936443893425836,13.211366685140845,0.37172597933913887,-0.4247933897998949,-0.8868076535091907,0.05559271762466954,-207.4041498794057,-432.91416707022734,9274.061419509795,0.23185153548774487,6.0
10:00,hold,Hlast,0.25,all,1277,-0.11404505642823254,18.402120348826184,-0.09838046437448006,-0.8948998335135139,-1.7561945226468294,-0.14990532484316038,-175.63545654151542,-735.9237508815238,7893.75507519048,0.19734387687976204,3.0
10:00,hold,Hnone,0.25,all,1277,-0.6013666588127837,24.54460609152185,-0.38894084184159017,-1.185460210980624,-2.0300000057154777,-0.47074014537052844,-303.8955284138593,-1312.9793537230948,334.29939769642283,0.00835748494241057,1.0
10:00,hold,H0,0.25,all,1277,-0.6076679598472972,24.615072683010847,-0.3918911771243921,-1.1884105462634258,-2.0126405298783876,-0.476909772036928,-305.9999008178711,-1281.0098025798798,0.0,0.0,0.0
10:00,hold,Hband,0.25,all,1277,0.4255800034255821,10.671151968736597,0.6330968888784833,-0.1634224802605505,-0.4663254234352753,0.13302559977075723,-148.27857352651102,-316.18896262819214,9658.782764442025,0.2414695691110506,5.1339075959279565
10:00,hold,Hhalf,0.25,all,1277,-0.06357853668969184,15.329913824187624,-0.06583715945105169,-0.8623565285900855,-1.465211580118927,-0.32015540239711626,-211.05997061175682,-482.6018689720383,6211.572924871089,0.15528932312177723,12.0
10:00,hold,H30,0.5,deck,864,0.5544352206769473,7.97609791269713,1.103470189104325,0.0,0.0,0.0,-49.136487323541715,-143.86485427225927,10721.851058116092,0.5360925529058046,12.0
10:00,hold,H60,0.5,deck,864,0.36844291436324417,10.872900588703278,0.5379291289070469,-0.5655410601972781,-1.166453999972668,0.023648913046642527,-73.34053866077166,-220.69144895417426,7905.22832097631,0.39526141604881554,6.0
10:00,hold,Hlast,0.5,deck,864,0.25417147518265987,15.307198964611434,0.26359147036153285,-0.8398787187427922,-1.9775949390586924,0.2918511239111351,-107.08010855624671,-174.87957364041932,6740.631674960947,0.3370315837480473,3.0
10:00,hold,Hnone,0.5,deck,864,-0.6534131982367456,20.824204999728796,-0.4981036709706685,-1.6015738600749936,-2.6381743775094413,-0.5790517856628932,-98.21578529903343,-915.6143986843433,311.6689446856745,0.015583447234283728,1.0
10:00,hold,H0,0.5,deck,864,-0.635604282082231,20.91124011015796,-0.48251108603179665,-1.5859812751361217,-2.614162522991997,-0.5536477956006279,-102.70991134643555,-904.8589241504669,0.0,0.0,0.0
10:00,hold,Hband,0.5,deck,864,0.6014280560300423,8.720500944751272,1.0948194911052083,-0.008650697999116774,-0.4623463475319768,0.4592397773434505,-48.75083423412201,-132.26861938147556,8226.210591190846,0.4113105295595424,4.971064814814815
10:00,hold,Hhalf,0.5,deck,864,-0.04058453070264176,12.776963724556527,-0.05042351733804385,-1.1538937064423689,-1.945762593361663,-0.41168470427520965,-64.08810760383808,-494.31124679968707,5360.925529058046,0.2680462764529023,12.0
10:00,hold,H30,0.5,holdout,413,-0.634451718882266,12.301964189601263,-0.8186992456662383,0.0,0.0,0.0,-116.51528070735542,-436.604272339997,15982.271031255346,0.7991135515627673,12.0
10:00,hold,H60,0.5,holdout,413,-0.5311154971153639,17.161169923135088,-0.49129500929607495,0.32740423637016336,-0.26506792871143064,0.9677336365166758,-207.76296952634524,-460.1745410546901,12137.673519105274,0.6068836759552637,6.0
10:00,hold,Hlast,0.5,holdout,413,-1.4945467854530925,23.650557070988512,-1.003155850881093,-0.18445660521485463,-1.298116805638514,0.7690361315463032,-175.90503568604694,-688.7002203230142,10306.100396736045,0.5153050198368023,3.0
10:00,hold,Hnone,0.5,holdout,413,-0.5183262186412464,30.94294810581021,-0.26591434038666656,0.5527849052795717,-0.4675603606502775,1.6582097327738845,-303.89677789348957,-647.1243897168139,381.6425245760511,0.019082126228802558,1.0
10:00,hold,H0,0.5,holdout,413,-0.5492249031621088,30.99310947189203,-0.28131011035113757,0.5373891353151008,-0.4517602420963446,1.6140486509412548,-305.9999008178711,-644.9197244644165,0.0,0.0,0.0
10:00,hold,Hband,0.5,holdout,413,-0.6889220721314765,13.960612381291938,-0.7833681327643214,0.03533111290191693,-0.3827838752337566,0.4184133066381677,-148.6359862911372,-400.9141085872276,12655.737625674514,0.6327868812837257,5.47457627118644
10:00,hold,Hhalf,0.5,holdout,413,-0.5918383110221874,19.639855821673198,-0.4783712268184473,0.340328018847791,-0.3545031892558084,1.1604195680495937,-211.25759076261326,-455.5530762994546,7991.135515627673,0.39955677578138366,12.0
10:00,hold,H30,0.5,all,1277,0.16993224022435907,9.602148518587049,0.280936154962889,0.0,0.0,0.0,-116.51528070735542,-436.60427233999684,12423.145849742177,0.6211572924871089,12.0
10:00,hold,H60,0.5,all,1277,0.07751290344651343,13.23723488049029,0.09295590858796035,-0.18798024637492863,-0.633493644931524,0.2868096935185353,-207.76296952634524,-464.422856617343,9274.061419509795,0.46370307097548974,6.0
10:00,hold,Hlast,0.5,all,1277,-0.31138893330799444,18.432203373850275,-0.2681798790434688,-0.5491160340063578,-1.3723574711410174,0.19143848364850835,-175.90503568604694,-850.9544649904069,7893.75507519048,0.3946877537595241,3.0
10:00,hold,Hnone,0.5,all,1277,-0.6097241437551943,24.54474053000325,-0.39434398194336756,-0.6752801369062565,-1.4866731684870094,0.037661712720062086,-303.89677789348957,-1320.4988171203138,334.29939769642283,0.01671496988482114,1.0
10:00,hold,H0,0.5,all,1277,-0.6076679598472972,24.615072683010847,-0.3918911771243921,-0.6728273320872811,-1.4706699281002575,0.03761018063978422,-305.9999008178711,-1281.0098025798798,0.0,0.0,0.0
10:00,hold,Hband,0.5,all,1277,0.18411043431453156,10.711088882718917,0.2728632513287637,-0.008072903634125272,-0.30540070450456497,0.2895859005327468,-148.6359862911372,-400.91410858722725,9658.782764442025,0.4829391382221012,5.1339075959279565
10:00,hold,Hhalf,0.5,all,1277,-0.21886785981146895,15.330441202090816,-0.22663532748181556,-0.5075714824447045,-1.078824317577628,0.025139504961384285,-211.25759076261326,-612.9449838859275,6211.572924871089,0.31057864624355447,12.0
10:00,hold,H30,1.0,deck,864,0.018342667771142643,8.01565899989547,0.036326498398613814,0.0,0.0,0.0,-49.472284699831185,-204.25736060767835,10721.851058116092,1.0721851058116092,12.0
10:00,hold,H60,1.0,deck,864,-0.026818501685571358,10.915243594182918,-0.03900329958730518,-0.07532979798591899,-0.6504507302607123,0.5043966488182007,-73.64505015097964,-297.94828993843606,7905.22832097631,0.7905228320976311,6.0
10:00,hold,Hlast,1.0,deck,864,-0.08286010856538763,15.361931761344751,-0.08562487229248229,-0.1219513706910961,-1.221667447010739,0.9881575369296244,-107.44729969776107,-307.43597357544127,6740.631674960947,0.6740631674960946,3.0
10:00,hold,Hnone,1.0,deck,864,-0.6689966454710293,20.824671212953923,-0.509971677464497,-0.5462981758631108,-1.5190359449205078,0.44620068445540034,-98.22730802732458,-923.8338246717418,311.6689446856745,0.031166894468567456,1.0
10:00,hold,H0,1.0,deck,864,-0.635604282082231,20.91124011015796,-0.48251108603179665,-0.5188375844304105,-1.4837774516072115,0.46528187019057526,-102.70991134643555,-904.8589241504669,0.0,0.0,0.0
10:00,hold,Hband,1.0,deck,864,0.1901175264704999,8.78862720700108,0.3434008632303707,0.30707436483175693,-0.14551890443974536,0.7754579565361657,-49.127554704179246,-178.2601541401765,8226.210591190846,0.8226210591190848,4.971064814814815
10:00,hold,Hhalf,1.0,deck,864,-0.30863080715554425,12.779488418085824,-0.38337701915098066,-0.41970351754959445,-1.147054255149439,0.2754991225727554,-64.27110925906187,-529.9961188831921,5360.925529058046,0.5360925529058046,12.0
10:00,hold,H30,1.0,holdout,413,-1.4335652704450335,12.360141563197669,-1.8411717249597757,0.0,0.0,0.0,-117.30576131078124,-663.6529345195388,15982.271031255346,1.5982271031255346,12.0
10:00,hold,H60,1.0,holdout,413,-1.1379991730706276,17.223393169817683,-1.0488744376171857,0.79229728734259,0.2285349856800094,1.4490839448703587,-208.4806088202243,-614.3556320754494,12137.673519105274,1.2137673519105274,6.0
10:00,hold,Hlast,1.0,holdout,413,-2.0098518052898955,23.713981662501812,-1.345426033781526,0.4957456911782496,-0.5037585189407489,1.4283322154596345,-176.44419397510995,-895.1714037555555,10306.100396736045,1.0306100396736046,3.0
10:00,hold,Hnone,1.0,holdout,413,-0.5374083448700486,30.94297409501014,-0.2757037178102935,1.5654680071494822,0.6224248264287976,2.805330168313068,-303.89927685274995,-647.2652253828563,381.6425245760511,0.038164252457605116,1.0
