hhmm,rule,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
13:00,"always short, sign(s) close",866.0,0.002443370235774478,0.16824193773333052,-1.7171051960820298,-0.026218347143635357,0.0455285919904751,0.08482143246777807,0.291907515366973,-4.232866534173783,29.077097682302142,0.4273797724110257,0.2305447770684762,0.0,0.0
13:30,always short,866.0,0.008009904019111233,0.16106641525175866,-1.066666688482746,-0.03301886463131348,0.05212825273792315,0.09907680792855283,0.24624060955707505,-2.8517787752705686,11.714401248862169,1.4634613765387876,0.7894462924604148,0.0,0.0
13:30,sign(s),866.0,0.005225367411290318,0.15622055635572069,-1.0077719391168394,-0.0747487611528492,0.0,0.082259443579559,1.066666688482746,0.0995749016314584,12.407014961126777,0.9843229210910343,0.5309809285687882,375.0,43.302540415704385
13:30,"always short, sign(s) close",866.0,0.008009904019111233,0.16106641525175866,-1.066666688482746,-0.03301886463131348,0.05212825273792315,0.09907680792855283,0.24624060955707505,-2.8517787752705686,11.714401248862169,1.4634613765387876,0.7894462924604148,0.0,0.0
14:00,always short,866.0,0.00751387929482233,0.2371024750025446,-2.6527093630157963,-0.03167900491147907,0.07052724366276814,0.1312511667845798,0.3249097323153233,-4.477473974151739,32.87413791111504,0.932582094450815,0.5030699741597529,0.0,0.0
14:00,sign(s),866.0,-0.0009642406929356479,0.23439408907993065,-2.6527093630157963,-0.11624472285862672,-0.009288005603371174,0.09035446051504009,1.632022512205893,-0.8162107619336262,33.91192724456932,-0.12105918509732795,-0.06530389279517256,537.0,62.00923787528868
14:00,"always short, sign(s) close",866.0,0.00751387929482233,0.2371024750025446,-2.6527093630157963,-0.03167900491147907,0.07052724366276814,0.1312511667845798,0.3249097323153233,-4.477473974151739,32.87413791111504,0.932582094450815,0.5030699741597529,0.0,0.0
14:30,always short,866.0,0.0189708095284767,0.2999347791522568,-5.148936108463002,-0.053538447673908196,0.09045092907284352,0.16072961715050757,0.3796992450652076,-7.561083812769768,108.09010391982602,1.8613068774094796,1.0040591689390856,0.0,0.0
14:30,sign(s),866.0,0.004265014905987528,0.2971968707118253,-5.148936108463002,-0.13076307355203443,0.0,0.12911704287935374,2.010452907812726,-5.483352696793019,110.57001537012374,0.4223137940898675,0.22781199718959624,412.0,47.57505773672055
14:30,"always short, sign(s) close",866.0,0.0189708095284767,0.2999347791522568,-5.148936108463002,-0.053538447673908196,0.09045092907284352,0.16072961715050757,0.3796992450652076,-7.561083812769768,108.09010391982602,1.8613068774094796,1.0040591689390856,0.0,0.0
15:00,always short,866.0,0.05983996973164023,0.37920867566237665,-3.313829717804345,-0.029630170843317816,0.16926150756029673,0.28928690275070235,0.576642337036702,-3.0256071418460406,15.143728521590434,4.643784380902331,2.5050325353712974,0.0,0.0
15:00,sign(s),866.0,0.0022134994209442923,0.37720499686660836,-3.313829717804345,-0.23306061682073806,0.0,0.22329335260675126,2.8535032073259745,-0.030193587458493324,13.626612349122473,0.17268750763899893,0.09315415824793653,405.0,46.76674364896074
15:00,"always short, sign(s) close",866.0,0.05983996973164023,0.37920867566237665,-3.313829717804345,-0.029630170843317816,0.16926150756029673,0.28928690275070235,0.576642337036702,-3.0256071418460406,15.143728521590434,4.643784380902331,2.5050325353712974,0.0,0.0
15:30,always short,866.0,0.014475039378387317,1.127613633781145,-10.31604850795286,-0.4486032431083699,0.3273560003007652,0.9281034350714721,1.0,-2.311620992396751,10.891894305940426,0.37776209796508636,0.2037791310734338,0.0,0.0
15:30,sign(s),866.0,0.11167961170008342,1.0690111312526254,-5.42248033384579,-0.523599688351426,0.05074665506163423,0.8292827701277692,10.31604850795286,0.853357149997172,11.574428349893187,3.0743309263280265,1.6584101162452014,307.0,35.45034642032333
15:30,"always short, sign(s) close",866.0,0.11167961170008342,1.0690111312526254,-5.42248033384579,-0.523599688351426,0.05074665506163423,0.8292827701277692,10.31604850795286,0.853357149997172,11.574428349893187,3.0743309263280265,1.6584101162452014,307.0,35.45034642032333
