book,sample,family,forecast,theta,rule,n_days,n_traded,n_satout,frac_satout,mean_traded,mean_calendar,sd,Sharpe_ann,t,MaxDD,worst_day,worst_date,mean_satout,mean_weight,mean_weight_traded,band_lo,band_hi,n_band,mean_band
exit_crossed_quoted,whole,margin,blk2_inc,0.0,"sell only when v >= 0.00, block-diagonal ridge, without the FOMC columns",865,487,378,0.4369942196531792,0.05859687123404153,0.032990377215003724,0.2439032420351346,2.1471875414400126,3.9781189233770236,-4.02842791400648,-2.202867888740946,2024-04-04,0.029559805503284898,0.5630057803468208,1.0,0.0,0.05,104,0.05866796761658251
exit_crossed_quoted,whole,margin,blk2_inc,0.05,"sell only when v >= 0.05, block-diagonal ridge, without the FOMC columns",865,383,482,0.5572254335260116,0.05857756568891291,0.02593665625300999,0.22242185016634441,1.8511295244072097,3.4296088481062763,-4.886496985169693,-2.202867888740946,2024-04-04,0.035840404797440405,0.44277456647398844,1.0,0.05,0.1,115,0.07508850247095304
exit_crossed_quoted,whole,margin,blk2_inc,0.1,"sell only when v >= 0.10, block-diagonal ridge, without the FOMC columns",865,268,597,0.6901734104046243,0.0514926487861718,0.015953791762652075,0.1959170643405509,1.2926826649194016,2.39496796250435,-4.326463485040996,-2.202867888740946,2024-04-04,0.04340075862064635,0.30982658959537573,1.0,0.1,0.15,76,0.08651799116859024
exit_crossed_quoted,whole,margin,blk2_inc,0.15,"sell only when v >= 0.15, block-diagonal ridge, without the FOMC columns",865,192,673,0.7780346820809249,0.03762845075979785,0.008352211035700795,0.15794743263820296,0.8394390309063628,1.5552382963391775,-4.785389198752708,-1.6252481512331667,2023-07-27,0.04826986660525814,0.22196531791907514,1.0,0.15,0.2,58,0.03294151828613861
exit_crossed_quoted,whole,margin,blk2_inc,0.2,"sell only when v >= 0.20, block-diagonal ridge, without the FOMC columns",865,134,731,0.8450867052023121,0.03965712302451604,0.0061434155899250265,0.13437294236108685,0.7257688742625514,1.3446402966578301,-3.074708068512325,-1.6252481512331667,2023-07-27,0.04705366386584783,0.15491329479768787,1.0,0.2,0.3,82,0.03180590233926772
exit_crossed_quoted,whole,margin,blk2_inc,0.3,"sell only when v >= 0.30, block-diagonal ridge, without the FOMC columns",865,52,813,0.9398843930635838,0.05203789410509993,0.003128289587821035,0.07444263843092759,0.6670915851038903,1.2359282117236987,-2.2297322146054133,-0.8965824135576926,2023-02-07,0.0455157592592309,0.06011560693641618,1.0,0.3,inf,52,0.05203789410509993
exit_crossed_quoted,whole,margin,lgbm,0.0,"sell only when v >= 0.00, LightGBM",865,503,362,0.4184971098265896,0.05816637044873457,0.033823912526836405,0.24856583058153947,2.1601439112651155,4.002123337982068,-4.127294881071039,-2.202867888740946,2024-04-04,0.028874581313553666,0.5815028901734104,1.0,0.0,0.05,109,0.06210693174556039
exit_crossed_quoted,whole,margin,lgbm,0.05,"sell only when v >= 0.05, LightGBM",865,394,471,0.5445086705202312,0.05707621516611016,0.02599772112768486,0.2251724966756226,1.8328216573630165,3.3956896533784926,-3.29164976641738,-2.202867888740946,2024-04-04,0.03656529510779726,0.4554913294797688,1.0,0.05,0.1,111,0.04129050196669805
exit_crossed_quoted,whole,margin,lgbm,0.1,"sell only when v >= 0.10, LightGBM",865,283,582,0.6728323699421965,0.06326778465421881,0.020699171164328234,0.1814806306108823,1.8106017946365196,3.3545226594940947,-4.2527902702539295,-1.6252481512331667,2023-07-27,0.037466494354082475,0.32716763005780347,1.0,0.1,0.15,90,0.08580319093640211
exit_crossed_quoted,whole,margin,lgbm,0.15,"sell only when v >= 0.15, LightGBM",865,193,672,0.776878612716763,0.05275904597340793,0.011771671529326854,0.15612385692424258,1.196931051885977,2.2175678535708365,-3.877156490211731,-1.6252481512331667,2023-07-27,0.043940159074928854,0.223121387283237,1.0,0.15,0.2,61,0.08562646018782931
exit_crossed_quoted,whole,margin,lgbm,0.2,"sell only when v >= 0.20, LightGBM",865,132,733,0.8473988439306358,0.037570316677349565,0.005733273758855655,0.13532953889856633,0.6725279648911267,1.2460002547515592,-3.349320535039974,-1.6252481512331667,2023-07-27,0.04740927826713475,0.15260115606936417,1.0,0.2,0.3,78,0.03720234449522191
exit_crossed_quoted,whole,margin,lgbm,0.3,"sell only when v >= 0.30, LightGBM",865,54,811,0.9375722543352601,0.03810183205153397,0.0023786114806737964,0.07881073579470102,0.47911348980927443,0.8876590439683898,-3.4104549742021,-0.9161774834250879,2022-03-25,0.04642760029646989,0.06242774566473988,1.0,0.3,inf,54,0.03810183205153397
exit_crossed_quoted,whole,margin,xgb,0.0,"sell only when v >= 0.00, XGBoost",865,495,370,0.4277456647398844,0.06357140162095007,0.03637901017615062,0.24539249892068582,2.3533681174148318,4.360112035337857,-4.137895521071057,-2.202867888740946,2024-04-04,0.02227686207797198,0.5722543352601156,1.0,0.0,0.05,103,0.07021912185259482
exit_crossed_quoted,whole,margin,xgb,0.05,"sell only when v >= 0.05, XGBoost",865,392,473,0.5468208092485549,0.06182467921314547,0.028017658094280952,0.22248903959953167,1.99904918739357,3.7036613000271523,-3.8162542425069157,-2.202867888740946,2024-04-04,0.032716719914729166,0.4531791907514451,1.0,0.05,0.1,114,0.07060184826939046
exit_crossed_quoted,whole,margin,xgb,0.1,"sell only when v >= 0.10, XGBoost",865,278,587,0.6786127167630058,0.05822540844907378,0.01871290583681215,0.1828447852089925,1.624646667226002,3.0100014674818443,-4.508917420786269,-1.6252481512331667,2023-07-27,0.04007430872636696,0.3213872832369942,1.0,0.1,0.15,83,0.05831020419587467
exit_crossed_quoted,whole,margin,xgb,0.15,"sell only when v >= 0.15, XGBoost",865,195,670,0.7745664739884393,0.05818931590043545,0.013117822659635736,0.15844711058403577,1.3142491411341979,2.434924419723314,-3.862786460949277,-1.6252481512331667,2023-07-27,0.04233338234423135,0.2254335260115607,1.0,0.15,0.2,64,0.08466244986739598
exit_crossed_quoted,whole,margin,xgb,0.2,"sell only when v >= 0.20, XGBoost",865,131,734,0.8485549132947977,0.045255876405126474,0.0068537801260942985,0.1342364564771354,0.810512951410533,1.5016466179223509,-2.962693808821968,-1.6252481512331667,2023-07-27,0.046024200220910555,0.15144508670520232,1.0,0.2,0.3,78,0.053712791149271945
exit_crossed_quoted,whole,margin,xgb,0.3,"sell only when v >= 0.30, XGBoost",865,53,812,0.9387283236994219,0.03280985093261052,0.00201031456581313,0.07983401183058865,0.3997388288168993,0.7406007014452968,-3.1604696701310764,-0.9161774834250879,2022-03-25,0.04676275944801916,0.06127167630057803,1.0,0.3,inf,53,0.03280985093261052
exit_crossed_quoted,whole,margin,lasso_t,0.0,"sell only when v >= 0.00, lasso (causally tuned)",865,486,379,0.43815028901734104,0.060761821873022905,0.03413901205813773,0.24639155214275868,2.199507291360411,4.075052322629658,-4.113841758469173,-2.202867888740946,2024-04-04,0.026860256836228984,0.561849710982659,1.0,0.0,0.05,108,0.059969335143321915
exit_crossed_quoted,whole,margin,lasso_t,0.05,"sell only when v >= 0.05, lasso (causally tuned)",865,378,487,0.5630057803468208,0.06098824665293748,0.02665151125411603,0.2148890280152459,1.9688284179151507,3.6476709346674094,-3.860941159905197,-2.202867888740946,2024-04-04,0.03420272184067669,0.4369942196531792,1.0,0.05,0.1,117,0.05049515281590594
exit_crossed_quoted,whole,margin,lasso_t,0.1,"sell only when v >= 0.10, lasso (causally tuned)",865,261,604,0.6982658959537572,0.06569204733850333,0.01982153104664667,0.1762978288005563,1.7848038893309648,3.3067265851881267,-4.328617757578543,-1.6252481512331667,2023-07-27,0.03735870598654064,0.3017341040462428,1.0,0.1,0.15,73,0.11950009225453435
exit_crossed_quoted,whole,margin,lasso_t,0.15,"sell only when v >= 0.15, lasso (causally tuned)",865,188,677,0.7826589595375723,0.04479849798281042,0.00973655216273799,0.15368024223682072,1.005743950225533,1.8633533230082453,-3.304062680929788,-1.6252481512331667,2023-07-27,0.046215901256206136,0.21734104046242775,1.0,0.15,0.2,56,0.06660210747783411
exit_crossed_quoted,whole,margin,lasso_t,0.2,"sell only when v >= 0.20, lasso (causally tuned)",865,132,733,0.8473988439306358,0.03554848183340645,0.005424739424288612,0.13833023666900415,0.6225325043723295,1.1533730930647919,-3.1929632846640117,-1.6252481512331667,2023-07-27,0.04777337403712178,0.15260115606936417,1.0,0.2,0.3,82,0.034330046465983234
exit_crossed_quoted,whole,margin,lasso_t,0.3,"sell only when v >= 0.30, lasso (causally tuned)",865,50,815,0.9421965317919075,0.037546715835980515,0.0021703303951433827,0.08199959578685978,0.4201597166395375,0.7784347139437647,-3.080715518295576,-0.9161774834250879,2022-03-25,0.04642079383978024,0.057803468208092484,1.0,0.3,inf,50,0.037546715835980515
exit_crossed_quoted,whole,margin,lasso_f,0.0,"sell only when v >= 0.00, lasso (fixed 1e-4)",865,503,362,0.4184971098265896,0.06125684674092324,0.03562103342275652,0.24674479632934965,2.2917053720704597,4.245868761572718,-3.8495578662883965,-2.202867888740946,2024-04-04,0.024580355968330175,0.5815028901734104,1.0,0.0,0.05,115,0.04477155959977544
exit_crossed_quoted,whole,margin,lasso_f,0.05,"sell only when v >= 0.05, lasso (fixed 1e-4)",865,388,477,0.5514450867052023,0.0661429498884284,0.029668745152266147,0.2179455089914579,2.160983864659288,4.003679529245115,-4.39547754830137,-2.202867888740946,2024-04-04,0.029448256214905023,0.4485549132947977,1.0,0.05,0.1,102,0.09132476260280764
exit_crossed_quoted,whole,margin,lasso_f,0.1,"sell only when v >= 0.10, lasso (fixed 1e-4)",865,286,579,0.669364161849711,0.05716202367560783,0.018899813608351256,0.19712404539515535,1.5220123917282595,2.819849771058141,-4.331641838401136,-2.202867888740946,2024-04-04,0.0403487806562972,0.330635838150289,1.0,0.1,0.15,85,0.09783833224151142
exit_crossed_quoted,whole,margin,lasso_f,0.15,"sell only when v >= 0.15, lasso (fixed 1e-4)",865,201,664,0.7676300578034682,0.039960599655200844,0.009285642232017766,0.17819938678618746,0.8271914023671154,1.532546974822941,-4.199675895401436,-2.202867888740946,2024-04-04,0.04770813590440444,0.2323699421965318,1.0,0.15,0.2,57,0.018667407706318976
exit_crossed_quoted,whole,margin,lasso_f,0.2,"sell only when v >= 0.20, lasso (fixed 1e-4)",865,144,721,0.8335260115606936,0.048389154801633236,0.008055535597034898,0.13067752071429697,0.9785742988090278,1.8130157989887692,-3.3536742654683014,-1.1889838493662594,2020-08-26,0.04541226696225344,0.16647398843930636,1.0,0.2,0.3,89,0.06245279798512095
exit_crossed_quoted,whole,margin,lasso_f,0.3,"sell only when v >= 0.30, lasso (fixed 1e-4)",865,55,810,0.9364161849710982,0.025631623104716773,0.0016297563823808347,0.07726525964580133,0.3348410479819795,0.6203638404157165,-2.604590294130589,-0.8965824135576926,2023-02-07,0.04728462160550678,0.06358381502890173,1.0,0.3,inf,55,0.025631623104716773
exit_crossed_quoted,whole,margin,enet,0.0,"sell only when v >= 0.00, elastic net (causally tuned)",865,491,374,0.4323699421965318,0.06146471476341609,0.03488921959403156,0.24756225138140828,2.237211803524461,4.1449079036824035,-4.139387108438834,-2.202867888740946,2024-04-04,0.02548424551439202,0.5676300578034682,1.0,0.0,0.05,106,0.056608446967624626
exit_crossed_quoted,whole,margin,enet,0.05,"sell only when v >= 0.05, elastic net (causally tuned)",865,385,480,0.5549132947976878,0.06280176511758205,0.027952230717074093,0.21668090954529234,2.0478403350458554,3.794057217487939,-3.9854537889471917,-2.202867888740946,2024-04-04,0.032357506668647555,0.44508670520231214,1.0,0.05,0.1,115,0.08770125646972844
exit_crossed_quoted,whole,margin,enet,0.1,"sell only when v >= 0.10, elastic net (causally tuned)",865,270,595,0.6878612716763006,0.0521964262083345,0.01629252609971135,0.19584123837624068,1.3206403098632045,2.4467654111470565,-4.371368837921905,-2.202867888740946,2024-04-04,0.04305419780667159,0.31213872832369943,1.0,0.1,0.15,76,0.0647980069721129
exit_crossed_quoted,whole,margin,enet,0.15,"sell only when v >= 0.15, elastic net (causally tuned)",865,194,671,0.7757225433526012,0.047259724465823376,0.010599290805051719,0.15531628436806538,1.083328293279197,2.007094723003779,-4.406006913817716,-1.6252481512331667,2023-07-27,0.04551698394165451,0.22427745664739884,1.0,0.15,0.2,67,0.07703862610182789
exit_crossed_quoted,whole,margin,enet,0.2,"sell only when v >= 0.20, elastic net (causally tuned)",865,127,738,0.8531791907514451,0.0315495952562777,0.00463213710699106,0.13645226555099194,0.5388909934634697,0.998409508885633,-3.1303490509766485,-1.6252481512331667,2023-07-27,0.048378704842374866,0.14682080924855492,1.0,0.2,0.3,76,0.030139046561114588
exit_crossed_quoted,whole,margin,enet,0.3,"sell only when v >= 0.30, elastic net (causally tuned)",865,51,814,0.9410404624277456,0.03365158939024627,0.0019840821490203007,0.08547552426524213,0.36848358583264723,0.6826937551861855,-3.7578398346168838,-0.9161774834250879,2022-03-25,0.04667573920432108,0.058959537572254334,1.0,0.3,inf,51,0.03365158939024627
exit_crossed_quoted,whole,reference,,,always sell (no margin),865,865,0,0.0,0.04590784135401146,0.04590784135401146,0.3235290841745265,2.252546754992813,4.17331914371056,-6.070173137912459,-2.202867888740946,2024-04-04,,1.0,1.0,,,0,
exit_crossed_quoted,whole,reference,a0,,"size by margin, baseline (HAR + calendar OLS)",865,637,228,0.2635838150289017,0.12308305432787116,0.09064035330272131,1.6319887256242671,0.8816672437279246,1.6334749893544438,-31.527942405886385,-20.84944822251791,2020-08-26,0.031151005975276178,1.8794922343723903,2.5522147295637634,,,0,
exit_crossed_quoted,whole,reference,blk2,,"size by margin, block-diagonal ridge",865,644,221,0.25549132947976877,0.24472433981018088,0.18219939287601905,6.925542791648142,0.417631625776596,0.7737508910788375,-211.54019764690204,-161.1514348135652,2020-08-19,0.03694548554743339,4.116667354607219,5.529374630023671,,,0,
exit_crossed_quoted,whole,reference,blk2_inc,,"size by margin, block-diagonal ridge, without the FOMC columns",865,659,206,0.23815028901734103,0.03661587586640011,0.027895794446193844,3.176718942444492,0.13939917770455135,0.2582664513588623,-82.49627113883184,-75.59833612697739,2020-08-26,0.037173845976446095,2.5861432467782848,3.394558282948735,,,0,
exit_crossed_quoted,whole,reference,lgbm,,"size by margin, LightGBM",865,634,231,0.26705202312138726,-0.10147274289363026,-0.07437424161220993,3.283982217363379,-0.3595191463848882,-0.6660852356617656,-104.77897530441028,-58.89649794216243,2023-02-07,0.03434522382553818,2.872327877857344,3.918870054174452,,,0,
exit_crossed_quoted,whole,reference,xgb,,"size by margin, XGBoost",865,640,225,0.26011560693641617,0.19422139887524623,0.1437013818267718,2.455458801780324,0.9290274854401464,1.7212198510094932,-51.74575435845992,-33.88561033782874,2020-08-19,0.034728238774273244,2.6186015243710257,3.539203622782714,,,0,
exit_crossed_quoted,whole,reference,lasso_t,,"size by margin, lasso (causally tuned)",865,652,213,0.24624277456647398,0.07845891984137592,0.059138977730146924,2.7573317815514935,0.3404748654001626,0.6308016784012583,-77.71301260183091,-74.35018069125485,2022-11-02,0.022586570493991202,1.995661420838028,2.6476182960504513,,,0,
exit_crossed_quoted,whole,reference,lasso_f,,"size by margin, lasso (fixed 1e-4)",865,644,221,0.25549132947976877,0.17751361634891744,0.13216042650717091,2.862165729877177,0.7330049788218405,1.3580467103610023,-40.87172725910915,-22.99477691115175,2020-08-26,0.03329892429922487,2.5861712356485156,3.4736616752111282,,,0,
exit_crossed_quoted,whole,reference,enet,,"size by margin, elastic net (causally tuned)",865,658,207,0.23930635838150288,-33.21833132136157,-25.26897342133631,780.8300385692366,-0.5137257758264027,-0.9517856222614685,-22944.487989645288,-22944.487989645288,2023-02-07,0.021739794615421564,35.12614279832533,46.17646431694744,,,0,
exit_crossed_quoted,daily_era,margin,a0,0.0,"sell only when v >= 0.00, baseline (HAR + calendar OLS)",489,271,218,0.4458077709611452,0.08484345821325678,0.04701958522656971,0.24192897222970491,3.0852558446152614,4.297791502561878,-2.202867888740947,-2.202867888740946,2024-04-04,0.014072749130110637,0.5541922290388548,1.0,0.0,0.05,50,0.11556162030796256
exit_crossed_quoted,daily_era,margin,a0,0.05,"sell only when v >= 0.05, baseline (HAR + calendar OLS)",489,221,268,0.5480572597137015,0.07789364778459032,0.035203468630663516,0.22390970967598608,2.495817356515154,3.476697935925925,-2.202867888740947,-2.202867888740946,2024-04-04,0.03300724002150091,0.45194274028629855,1.0,0.05,0.1,61,0.10353035164649808
exit_crossed_quoted,daily_era,margin,a0,0.1,"sell only when v >= 0.10, baseline (HAR + calendar OLS)",489,160,329,0.6728016359918201,0.06811965443723798,0.022288639488666825,0.17564497839571275,2.014411035975019,2.8060942330570056,-1.6954804494327176,-1.6252481512331667,2023-07-27,0.04608295372704751,0.32719836400818,1.0,0.1,0.15,48,0.09091839040999967
exit_crossed_quoted,daily_era,margin,a0,0.15,"sell only when v >= 0.15, baseline (HAR + calendar OLS)",489,112,377,0.7709611451942741,0.05834876759176867,0.013364134908544155,0.15586287621701772,1.3611263302863732,1.8960622622035723,-1.9285797056408782,-1.6252481512331667,2023-07-27,0.05179144433920057,0.22903885480572597,1.0,0.15,0.2,43,0.09348255237835834
exit_crossed_quoted,daily_era,margin,a0,0.2,"sell only when v >= 0.20, baseline (HAR + calendar OLS)",489,69,420,0.8588957055214724,0.03645380026099541,0.00514378776688892,0.13565529843877716,0.6019307782906695,0.8384954487917673,-2.2180737859296342,-1.6252481512331667,2023-07-27,0.05605981968606672,0.1411042944785276,1.0,0.2,0.3,41,0.05839100912084748
exit_crossed_quoted,daily_era,margin,a0,0.3,"sell only when v >= 0.30, baseline (HAR + calendar OLS)",489,28,461,0.9427402862985685,0.004331458716211974,0.0002480180859998678,0.07841713222400087,0.05020797044661942,0.06994019284428826,-2.0173779463130344,-0.8965824135576926,2023-02-07,0.05626714889827065,0.05725971370143149,1.0,0.3,inf,28,0.004331458716211974
exit_crossed_quoted,daily_era,margin,blk2,0.0,"sell only when v >= 0.00, block-diagonal ridge",489,287,202,0.4130879345603272,0.06964782499480059,0.04087714882107929,0.2612751126899463,2.4836067003663262,3.4596883727388947,-2.202867888740947,-2.202867888740946,2024-04-04,0.03005698372598482,0.5869120654396728,1.0,0.0,0.05,63,0.10635981734589202
exit_crossed_quoted,daily_era,margin,blk2,0.05,"sell only when v >= 0.05, block-diagonal ridge",489,224,265,0.5419222903885481,0.05932257714605614,0.027174350267314067,0.23884350704029186,1.8061174968833287,2.515939300230538,-2.801156400926862,-2.202867888740946,2024-04-04,0.04819690266203823,0.45807770961145194,1.0,0.05,0.1,60,0.04348182929929804
exit_crossed_quoted,daily_era,margin,blk2,0.1,"sell only when v >= 0.10, block-diagonal ridge",489,164,325,0.6646216768916156,0.06511797269974813,0.021839156488259088,0.2130007657659756,1.6276273008757254,2.2673007151903586,-2.202867888740947,-2.202867888740946,2024-04-04,0.047326427579686185,0.33537832310838445,1.0,0.1,0.15,49,0.10260841815305996
exit_crossed_quoted,daily_era,margin,blk2,0.15,"sell only when v >= 0.15, block-diagonal ridge",489,115,374,0.7648261758691206,0.049143782897902215,0.011557331356357371,0.19150869995356987,0.9580084224655223,1.334515082320011,-2.355166443183906,-2.202867888740946,2024-04-04,0.05456925522165228,0.23517382413087934,1.0,0.15,0.2,33,0.07918514881383287
exit_crossed_quoted,daily_era,margin,blk2,0.2,"sell only when v >= 0.20, block-diagonal ridge",489,82,407,0.8323108384458078,0.03705396490734476,0.006213548307571105,0.14191229283602477,0.6950562175800268,0.9682200945934033,-2.061813832853659,-1.6252481512331667,2023-07-27,0.056565138485883126,0.16768916155419222,1.0,0.2,0.3,50,0.025260133162249305
exit_crossed_quoted,daily_era,margin,blk2,0.3,"sell only when v >= 0.30, block-diagonal ridge",489,32,457,0.934560327198364,0.05548182700905641,0.003630712605909621,0.08200757836207734,0.7028103618501328,0.979021693239384,-1.69572915550907,-0.8965824135576926,2023-02-07,0.05314008319883349,0.065439672801636,1.0,0.3,inf,32,0.05548182700905641
exit_crossed_quoted,daily_era,margin,blk2_inc,0.0,"sell only when v >= 0.00, block-diagonal ridge, without the FOMC columns",489,277,212,0.4335378323108384,0.06574454584835442,0.03724179795499832,0.2585038080721544,2.2869884161629837,3.1857971839182815,-2.202867888740947,-2.202867888740946,2024-04-04,0.037024515500766644,0.5664621676891616,1.0,0.0,0.05,65,0.09733395974690252
exit_crossed_quoted,daily_era,margin,blk2_inc,0.05,"sell only when v >= 0.05, block-diagonal ridge, without the FOMC columns",489,212,277,0.5664621676891616,0.056059112341724136,0.02430374604590085,0.2360821507211082,1.6342193029413248,2.2764834384033623,-2.801156400926862,-2.202867888740946,2024-04-04,0.05117655115419202,0.4335378323108384,1.0,0.05,0.1,63,0.06631092465411338
exit_crossed_quoted,daily_era,margin,blk2_inc,0.1,"sell only when v >= 0.10, block-diagonal ridge, without the FOMC columns",489,149,340,0.6952965235173824,0.05172445344453941,0.01576062078371446,0.20779872902240284,1.204011688556829,1.6772000328906278,-2.202867888740946,-2.202867888740946,2024-04-04,0.05398086153800098,0.3047034764826176,1.0,0.1,0.15,42,0.04678364149735898
exit_crossed_quoted,daily_era,margin,blk2_inc,0.15,"sell only when v >= 0.15, block-diagonal ridge, without the FOMC columns",489,107,382,0.7811860940695297,0.05366383757333919,0.011742393906640685,0.15430116009954836,1.208057828735238,1.6828363456480573,-1.6766186836885364,-1.6252481512331667,2023-07-27,0.053189544151333534,0.21881390593047034,1.0,0.15,0.2,34,0.08001405070427951
exit_crossed_quoted,daily_era,margin,blk2_inc,0.2,"sell only when v >= 0.20, block-diagonal ridge, without the FOMC columns",489,73,416,0.8507157464212679,0.04139113556714783,0.006179044777917774,0.13574667688159522,0.7225907638193956,1.0065759862323391,-2.061813832853659,-1.6252481512331667,2023-07-27,0.05538193170614162,0.1492842535787321,1.0,0.2,0.3,45,0.03995343974981673
exit_crossed_quoted,daily_era,margin,blk2_inc,0.3,"sell only when v >= 0.30, block-diagonal ridge, without the FOMC columns",489,28,461,0.9427402862985685,0.04370171813071567,0.0025023478684254377,0.07886724922283288,0.5036760038317317,0.7016255890383971,-1.8611179932370594,-0.8965824135576926,2023-02-07,0.053875896699558924,0.05725971370143149,1.0,0.3,inf,28,0.04370171813071567
exit_crossed_quoted,daily_era,margin,lgbm,0.0,"sell only when v >= 0.00, LightGBM",489,280,209,0.4274028629856851,0.0686467860767377,0.03930695317277414,0.2546141824890023,2.4506825631045976,3.413824728205298,-2.202867888740947,-2.202867888740946,2024-04-04,0.032724097534306947,0.5725971370143149,1.0,0.0,0.05,56,0.0876786259372859
exit_crossed_quoted,daily_era,margin,lgbm,0.05,"sell only when v >= 0.05, LightGBM",489,224,265,0.5419222903885481,0.06388882611160064,0.029266047134966347,0.23544630101176536,1.973206176804096,2.7486954620869644,-2.9145102375045973,-2.202867888740946,2024-04-04,0.044337129951540225,0.45807770961145194,1.0,0.05,0.1,67,0.04990522591383958
exit_crossed_quoted,daily_era,margin,lgbm,0.1,"sell only when v >= 0.10, LightGBM",489,157,332,0.6789366053169734,0.06985634976287448,0.02242831679503332,0.1794525988832126,1.9840252724581464,2.7637665679236276,-1.9445040180486997,-1.6252481512331667,2023-07-27,0.045460811968028356,0.3210633946830266,1.0,0.1,0.15,50,0.10899155806527086
