,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
all models,866.0,1.0143894179175554,5.486993813276138,-54.71333899135858,-1.4294651815490518,1.8816770747505667,4.665081431304076,10.012428654386781,-2.4046214446567693,14.948625695328476,5.440379375130689,2.9347459359896533,0.0,0.0,2.21454024345983,866.0
