segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.11728733259241858,0.11907336648625724,-0.0017860338938386754,-1.499944065195141,-0.005031581760641896,0.0013413645996961064,-1.1197362141056773,False
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.1206392025836268,0.11802023700992109,0.0026189655737057084,2.2190817778865766,-0.0025066842166199515,0.008302854777907376,1.0676158445821138,False
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.11728733259241858,0.11907336648625724,-0.0017860338938386754,-1.499944065195141,-0.005031581760641896,0.0013413645996961064,-1.1197362141056773,False
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.1206392025836268,0.11802023700992109,0.0026189655737057084,2.2190817778865766,-0.0025066842166199515,0.008302854777907376,1.0676158445821138,False
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.12422169949041821,0.12657987796389056,-0.002358178473472371,-1.8629963240643101,-0.008044459241043437,0.0027293399186650554,-0.9272093223043403,False
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.12215520575659652,0.11802023700992109,0.0041349687466754135,3.5036099328692396,-0.0016686760112258293,0.009817530053660706,1.520941998705194,False
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.12422169949041821,0.12657987796389056,-0.002358178473472371,-1.8629963240643101,-0.008044459241043437,0.0027293399186650554,-0.9272093223043403,False
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.12215520575659652,0.11802023700992109,0.0041349687466754135,3.5036099328692396,-0.0016686760112258293,0.009817530053660706,1.520941998705194,False
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.12422169949041821,0.12530543954405376,-0.001083740053635545,-0.8648786976678161,-0.004550898196150727,0.0021945695719151623,-0.6777925361958874,False
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.12215520575659652,0.12061467936542947,0.0015405263911670408,1.2772296036203583,-0.0019526936559404477,0.005155658618101951,0.934281173695316,False
bar1000,reclasso,2000,2000,10:00,common,1619,2018-01-19,0.12422169949041821,0.12530543954405376,-0.001083740053635545,-0.8648786976678161,-0.004550898196150727,0.0021945695719151623,-0.6777925361958874,False
bar1000,reclasso,2000,2000,10:00,deck period,1116,2020-01-03,0.12215520575659652,0.12061467936542947,0.0015405263911670408,1.2772296036203583,-0.0019526936559404477,0.005155658618101951,0.934281173695316,False
bar1000,reclasticnet,500,500,all bars,common,3119,2012-03-23,0.11683537785402162,0.11922224900378037,-0.0023868711497587697,-2.00203499741318,-0.00567563171113926,0.0007680752046415037,-1.4816088098827191,False
