segment,estimator,train_win,deck_days,pct_buy,Sharpe_mid,Sharpe_crossed,ridge_Sharpe_mid_same_days
bar1600,reclasso,500,866,35.45034642032333,0.8710666566593193,0.39715684562954257,1.3383216004229939
bar1600,reclasso,2000,866,37.52886836027714,1.4617543636837476,0.9890207239246381,1.3383216004229939
bar1600,reclasticnet,500,866,35.10392609699769,1.0985319222346064,0.6245060929657066,1.3383216004229939
bar1600,reclasticnet,2000,866,37.41339491916859,1.3621845432991455,0.8889305097379827,1.3383216004229939
bar1600,ridge,500,866,36.60508083140878,1.0138234990090684,0.5412739480277228,1.3383216004229939
bar1600,ridge,2000,866,38.22170900692841,1.358859944831938,0.8870362102556978,1.3383216004229939
blk_close,reclasso,500,866,35.33487297921478,1.0530756734338576,0.5804707248833584,1.3383216004229939
blk_close,reclasso,2000,866,39.838337182448036,0.9664109932757404,0.4947356085930747,1.3383216004229939
blk_close,reclasticnet,500,866,34.75750577367205,1.2428055201019355,0.7698431785636842,1.3383216004229939
blk_close,reclasticnet,2000,866,40.069284064665126,0.8641641008395314,0.3923868145762248,1.3383216004229939
blk_close,ridge,500,866,35.33487297921478,1.0919275312100585,0.6195590134460901,1.3383216004229939
blk_close,ridge,2000,866,40.069284064665126,0.924811110860105,0.4531331178133717,1.3383216004229939
none,reclasso,500,866,32.10161662817552,0.9098580941514194,0.4347641158602561,1.3383216004229939
none,reclasso,2000,866,40.877598152424945,1.1151325734198745,0.6457228626828635,1.3383216004229939
none,reclasticnet,500,866,31.524249422632796,1.0486315123157175,0.5730341108346472,1.3383216004229939
none,reclasticnet,2000,866,41.685912240184756,1.1523020939109372,0.6837604073710722,1.3383216004229939
none,ridge,500,866,31.062355658198616,1.0516484650971247,0.5766086620957587,1.3383216004229939
none,ridge,2000,866,41.339491916859124,1.1373487316696138,0.6685829043456557,1.3383216004229939
