,n,mean_mid,Sharpe_mid,t_mid,hit_mid,MaxDD_mid,mean_crossed,Sharpe_crossed,MaxDD_crossed
1530_deck,866.0,0.014475039184953114,0.203779128108568,0.3777620924688714,0.6177829099307159,-19.29450247410446,-0.020279857116367164,-0.2749456844219188,-35.935084170982584
1530_unhedged,866.0,0.014475039378387317,0.2037791310734338,0.37776209796508636,0.6177829099307159,-19.29450266378352,-0.018627795664826984,-0.26208980565343687,-33.93417636153508
1530_dh,866.0,0.01659176230660776,0.2361212379006805,0.4377173154758967,0.6247113163972287,-22.44751343325339,-0.016511072736606534,-0.23477800204556865,-38.12910219719256
1500_unhedged,866.0,0.05983996973164023,2.5050325353712974,4.643784380902331,0.7217090069284064,-5.946745072364557,0.004373296415107034,0.17829416355346142,-9.928594206840634
1500_dh,866.0,0.09481721384732535,1.934536790340382,3.5862096018373846,0.6166281755196305,-17.073969069005287,0.06855885294594032,1.3978548600773029,-19.064022874831245
