context,clock,forecast,family,rung,n_days,n_draws,sigma_log_resid,QLIKE,QLIKE_sd_draws,hit_sign,hit_sign_sd_draws,MZ_intercept,MZ_intercept_sd_draws,MZ_slope,MZ_slope_sd_draws,MZ_intercept_log,MZ_intercept_log_sd_draws,MZ_slope_log,MZ_slope_log_sd_draws,mean_ratio,mean_ratio_sd_draws,ratio_of_means,ratio_of_means_sd_draws,pct_buy,pct_buy_sd_draws,mean_mid,mean_mid_sd_draws,Sharpe_mid,Sharpe_mid_sd_draws,t_mid,t_mid_sd_draws,hit_mid,hit_mid_sd_draws,MaxDD_mid,MaxDD_mid_sd_draws,um_mean_mid,um_mean_mid_sd_draws,um_Sharpe_mid,um_Sharpe_mid_sd_draws,mean_crossed,mean_crossed_sd_draws,Sharpe_crossed,Sharpe_crossed_sd_draws,t_crossed,t_crossed_sd_draws,hit_crossed,hit_crossed_sd_draws,MaxDD_crossed,MaxDD_crossed_sd_draws,um_mean_crossed,um_mean_crossed_sd_draws,um_Sharpe_crossed,um_Sharpe_crossed_sd_draws,dSharpe_mid,dSharpe_mid_lo,dSharpe_mid_hi,dSharpe_mid_reading,Sharpe_mid_lo,Sharpe_mid_hi,Sharpe_mid_reading,dSharpe_crossed,dSharpe_crossed_lo,dSharpe_crossed_hi,dSharpe_crossed_reading,Sharpe_crossed_lo,Sharpe_crossed_hi,Sharpe_crossed_reading,declared_grid
1530_deck,15:30,blk2,lambda,0.8,866,1,0.4608790587341316,0.004622328656957442,0.0,0.9734411085450346,0.0,-3.577151942381931e-07,0.0,1.0340167262893047,0.0,0.25649897166626445,0.0,1.023554427044467,0.0,0.9732938442005308,0.0,1.0026902169354308,0.0,26.32794457274827,0.0,0.3024161456153604,0.0,4.419107946708101,0.0,8.192063045361907,0.0,0.6293302540415704,0.0,-10.603211348793764,0.0,0.29267446953585124,0.0,3.7085555710188505,0.0,0.26894984054084803,0.0,3.9589602995777775,0.0,7.339049590853608,0.0,0.6189376443418014,0.0,-11.458906727652526,0.0,0.2655060383337232,0.0,3.3994307696460098,0.0,3.080786346285107,1.727929017352758,4.607407240803394,excludes zero,3.314851252655668,5.596861055646725,excludes zero,3.0893726186851094,1.7344105926312272,4.606192963064302,excludes zero,2.83952175149742,5.134842605936301,excludes zero,True
1530_deck,15:30,blk2,lambda,0.9,866,1,0.4608790587341316,0.001168821360015219,0.0,0.9872979214780601,0.0,-2.519287821216429e-07,0.0,1.0250770248542582,0.0,0.1480584359529793,0.0,1.01338113048215,0.0,0.9855045791318018,0.0,1.0030076578971674,0.0,26.558891454965355,0.0,0.30382017768113645,0.0,4.441228335925881,0.0,8.23306942611687,0.0,0.6270207852193995,0.0,-10.603211348793764,0.0,0.2976890570708561,0.0,3.6108330814820055,0.0,0.27035397941216327,0.0,3.9810054001262283,0.0,7.379916402823834,0.0,0.6166281755196305,0.0,-11.458906727652504,0.0,0.27079455976042155,0.0,3.331132108105953,0.0,3.102906735502887,1.7173799973535713,4.65788292079257,excludes zero,3.3576178740979072,5.641936050812822,excludes zero,3.11141771923356,1.7175717326179962,4.67244136995321,excludes zero,2.8545039226666855,5.187292419048214,excludes zero,True
1530_deck,15:30,blk2,lambda,1.0,866,1,0.4608790587341316,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.136258660508084,0.0,0.30949630600185296,0.0,4.530901886580046,0.0,8.399304645830751,0.0,0.628175519630485,0.0,-10.603211348793764,0.0,0.3077779558154062,0.0,3.5985898145713358,0.0,0.27605131150859336,0.0,4.071734094167578,0.0,7.548107628422602,0.0,0.6177829099307159,0.0,-11.458906727652504,0.0,0.28052483243931525,0.0,3.335724380767569,0.0,3.1925802861570522,1.8094787541584956,4.771425270873421,excludes zero,3.4612419391525853,5.720151013748015,excludes zero,3.2021464132749102,1.8207687304345543,4.7755593517570984,excludes zero,2.976533805051794,5.239796363756212,excludes zero,True
1530_deck,15:30,blk2,noise,0.25,866,200,0.4608790587341316,0.11625563782187182,0.0018450147988716356,0.6410103926096997,0.009218399442185355,1.6736286652705936e-06,5.028354996119386e-07,0.7600619514134098,0.04747186440311404,-0.7986372936678324,0.04762650522348273,0.9469469333365994,0.003927086048847484,0.959241651389524,0.0041723484543247195,0.88970690580647,0.0122005012900879,40.57909930715936,0.9653761737685117,0.07967433469668761,0.02093540615846996,1.1249476867729953,0.2969648501380825,2.0854078433733143,0.550508112479995,0.5377078521939954,0.00892773627471382,-21.772304518227738,4.627007743635614,0.09815664354197395,0.01452863356704568,1.3140515207148598,0.1924179607798646,0.04627766799774974,0.020979858301140436,0.6552228975437138,0.2986801786128279,1.2146404546286953,0.553687957638357,0.5259237875288684,0.008799336796404175,-27.630263366624455,6.208297194928192,0.07257331070127954,0.014422589188192659,0.9646589423089904,0.1909654788262693,-0.21337391364999858,-0.657040966597538,0.24156451305400792,includes zero,0.29088643720702184,1.9007987055386852,excludes zero,-0.21436478334895415,-0.6600861439209514,0.24308589095624836,includes zero,-0.21171692892270727,1.4703055283197126,includes zero,False
1530_deck,15:30,blk2,noise,0.5,866,200,0.4608790587341316,0.13566552366601958,0.0044133111310292565,0.6193360277136258,0.012311567244936313,1.8327032589638138e-06,9.766619729586537e-07,0.7368848007009777,0.09209558547252544,-1.2185401598921342,0.09069116704758569,0.9121115785094517,0.007453999002536902,0.9801795108972803,0.009258089816638013,0.8753412572755042,0.025681017898361486,41.44630484988453,1.2412028513953075,0.06104781771769269,0.026765573558396108,0.8613652738882962,0.37884172516155784,1.5967834942875287,0.7022899947599194,0.5313221709006928,0.011919641331503713,-24.465255113650766,6.87971147438353,0.08342654938670752,0.024439803001389756,1.1019883309712464,0.3177019101623184,0.02762521878721054,0.02681429492941056,0.3908075830982063,0.37984011223449954,0.7244720875693719,0.7041407868075101,0.5197113163972287,0.011730138362742148,-32.015896767881614,10.027817666496427,0.057278200120692235,0.02427612160608313,0.7532948249812713,0.31692238500715386,-0.47695632653469766,-1.088650250414348,0.15144064839352683,includes zero,0.19923538826139434,1.4698830073787184,excludes zero,-0.4787800977944616,-1.0900153025282069,0.15305546342912604,includes zero,-0.3080614746878924,1.0319499012244067,includes zero,False
1530_deck,15:30,blk2,noise,1.0,866,200,0.4608790587341316,0.21677848997581048,0.011072059081013962,0.5808775981524249,0.014604454832651397,2.6477639037868533e-06,1.6921640343853558e-06,0.6307198511104656,0.1509206533758863,-2.6291179225522994,0.15164482256784373,0.7954739355455263,0.012584515987713945,1.06158654175032,0.02075707919382526,0.8134037824972192,0.04847693038979341,43.87066974595843,1.4333785739838703,0.03656110485627081,0.03476129897169253,0.515648463771814,0.4907285937634647,0.9558998728712751,0.9097038648414888,0.5200173210161663,0.01511509289274655,-27.94532990892783,9.255152093362945,0.054394664781435814,0.03574117438155723,0.6791705337396112,0.4407517524602893,0.003147132142748007,0.0348244410800507,0.04638734020146917,0.4897256259422815,0.08599201920834801,0.9078445810849733,0.5089953810623556,0.0150823916550851,-38.71926348983131,14.182082653247438,0.027524863778515787,0.03564817082283017,0.3426266418190198,0.4464151099854321,-0.8226731366511799,-1.5575620882001688,-0.02310041630900732,"knife-edge, excludes zero",0.05831079807701084,0.9458459092997304,excludes zero,-0.8232003406911987,-1.5763267455470311,-0.018931418540218948,"knife-edge, excludes zero",-0.462641770637157,0.5052204729961189,includes zero,False
1530_deck,15:30,a0,lambda,0.0,866,1,0.45517615896963715,0.10782001438443117,0.0,0.684757505773672,0.0,-1.260058480551727e-06,0.0,1.103651185432996,0.0,-0.6548060734364292,0.0,0.9537468437684715,0.0,1.0153861880890118,0.0,0.994233633882362,0.0,33.02540415704388,0.0,0.06858918296538287,0.0,0.9673095454705917,0.0,1.7931810846074554,0.0,0.5508083140877598,0.0,-16.60742152654813,0.0,0.0903734509958893,0.0,1.2155164631311328,0.0,0.03497528849154893,0.0,0.49093223601728486,0.0,0.910081373198857,0.0,0.5381062355658198,0.0,-27.358399266514226,0.0,0.0650080265646771,0.0,0.862766850697758,0.0,0.0,0.0,0.0,includes zero,0.10312380852975464,1.7986143425541665,excludes zero,0.0,0.0,0.0,includes zero,-0.40113073214990747,1.3383748886725881,includes zero,True
1530_deck,15:30,a0,lambda,0.1,866,1,0.45517615896963715,0.08678166107242065,0.0,0.733256351039261,0.0,-1.3730795471334442e-06,0.0,1.1255768824473875,0.0,-0.37388143624928993,0.0,0.9761098417112446,0.0,1.0035912174065433,0.0,1.0050481952939363,0.0,30.94688221709007,0.0,0.09493386143272428,0.0,1.3411316930679178,0.0,2.486165876515767,0.0,0.5531177829099307,0.0,-13.00408270239322,0.0,0.12759223942995163,0.0,1.7656401823314634,0.0,0.06120012024460445,0.0,0.8628823635291808,0.0,1.5995958478515215,0.0,0.5404157043879908,0.0,-14.671265589485472,0.0,0.10275129074428692,0.0,1.403226222080241,0.0,0.3738221475973261,-0.11955262348802723,0.8834392038370174,includes zero,0.4191552709780499,2.2314565642921433,excludes zero,0.37195012751189593,-0.12199258212510725,0.879669000390214,includes zero,-0.08266748957365107,1.7678431751387054,"knife-edge, includes zero",True
1530_deck,15:30,a0,lambda,0.2,866,1,0.45517615896963715,0.06823859517167936,0.0,0.7748267898383372,0.0,-1.4316542515589015e-06,0.0,1.1404529508946442,0.0,-0.1374562443530163,0.0,0.9947845211299091,0.0,0.9942915341353447,0.0,1.01370068618939,0.0,28.63741339491917,0.0,0.146556347060597,0.0,2.080711700176469,0.0,3.8571860277288006,0.0,0.5715935334872979,0.0,-11.488355508790804,0.0,0.16449688432731935,0.0,2.326089766229109,0.0,0.11284559466825511,0.0,1.6036290328122704,0.0,2.9727787364771086,0.0,0.5612009237875288,0.0,-13.959050104630307,0.0,0.1393686371578389,0.0,1.9471837686780054,0.0,1.1134021547058772,0.4654571879220808,1.8277300163216728,excludes zero,1.1502439382625027,3.01102839978653,excludes zero,1.1126967967949857,0.4617194232883104,1.8220023356790944,excludes zero,0.6592415408664678,2.5510749226662814,excludes zero,True
1530_deck,15:30,a0,lambda,0.25,866,1,0.45517615896963715,0.05986417960426465,0.0,0.7886836027713626,0.0,-1.4401829330251815e-06,0.0,1.1451411751261722,0.0,-0.03700297469136693,0.0,1.002653361325156,0.0,0.9905388098827002,0.0,1.0171943695401393,0.0,28.17551963048499,0.0,0.16236942323366677,0.0,2.3097376145087805,0.0,4.281750159643608,0.0,0.5808314087759815,0.0,-11.488355508790846,0.0,0.17866223956735108,0.0,2.5612780478517228,0.0,0.12869084171705364,0.0,1.8336418864772592,0.0,3.3991724388239444,0.0,0.569284064665127,0.0,-12.492702109958486,0.0,0.15354983511554993,0.0,2.176493128866965,0.0,1.342428069038189,0.6618985459485075,2.0787019290309883,excludes zero,1.3488930749149248,3.2999260192592352,excludes zero,1.3427096504599745,0.6628666426427182,2.0806461843773305,excludes zero,0.8487226434830223,2.8282430118419253,excludes zero,False
1530_deck,15:30,a0,lambda,0.3,866,1,0.45517615896963715,0.05207047643365369,0.0,0.812933025404157,0.0,-1.4347807790610135e-06,0.0,1.1479569873522721,0.0,0.05117608835497833,0.0,1.009509019425691,0.0,0.9873667980268594,0.0,1.0201231062339973,0.0,27.136258660508084,0.0,0.17622420044709922,0.0,2.5115650634148987,0.0,4.6558942642145595,0.0,0.5889145496535797,0.0,-10.858726141461688,0.0,0.19661374835377401,0.0,2.8010246161024033,0.0,0.14253463246609896,0.0,2.034472643739535,0.0,3.771468894303358,0.0,0.5773672055427251,0.0,-13.522289362585754,0.0,0.1708979037454585,0.0,2.4117298437435855,0.0,1.5442555179443072,0.7839552193716789,2.373177420537579,excludes zero,1.5710533986715247,3.4754176904894845,excludes zero,1.5435404077222503,0.7852871507532431,2.372242884404084,excludes zero,1.0665977211737379,3.018265236444233,excludes zero,True
1530_deck,15:30,a0,lambda,0.4,866,1,0.45517615896963715,0.03818197912454821,0.0,0.8648960739030023,0.0,-1.382214992268159e-06,0.0,1.1479114271958317,0.0,0.18985235064753425,0.0,1.020114941308855,0.0,0.9827216833472964,0.0,1.0242613925638375,0.0,25.40415704387991,0.0,0.21334970425605984,0.0,3.0585827718432914,0.0,5.669945880155045,0.0,0.5969976905311778,0.0,-10.85872614146168,0.0,0.21083028061591472,0.0,3.100870486152975,0.0,0.17963383328421453,0.0,2.583358827735464,0.0,4.788984256735799,0.0,0.5866050808314087,0.0,-12.456423739746235,0.0,0.18583567575617985,0.0,2.7147886596036037,0.0,2.0912732263727,1.1211253031207133,3.0909737726490243,excludes zero,2.1591147599147673,3.972119451599936,excludes zero,2.0924265917181795,1.1219939607924814,3.0906480481209972,excludes zero,1.656666186982917,3.529610456943685,excludes zero,True
1530_deck,15:30,a0,lambda,0.5,866,1,0.45517615896963715,0.02650028571782465,0.0,0.8845265588914549,0.0,-1.2745810884289668e-06,0.0,1.1402994730535287,0.0,0.2776213930187179,0.0,1.0265337119845304,0.0,0.9802833725701149,0.0,1.0260761233715132,0.0,25.057736720554274,0.0,0.22352052577293643,0.0,3.2102203518493613,0.0,5.951048906022788,0.0,0.6004618937644342,0.0,-10.259864352311212,0.0,0.22754140578157425,0.0,3.312816944577239,0.0,0.18977700443483003,0.0,2.7318589117240966,0.0,5.064271048764183,0.0,0.5900692840646651,0.0,-11.23184791805447,0.0,0.20250864400637886,0.0,2.9379379544070456,0.0,2.2429108063787697,1.2375260274362976,3.2631017191765324,excludes zero,2.2225303525790285,4.230319811532388,excludes zero,2.240926675706812,1.2368435965538134,3.2548147810592707,excludes zero,1.6938135542797763,3.754911202792192,excludes zero,True
1530_deck,15:30,a0,lambda,0.6,866,1,0.45517615896963715,0.01697306881100351,0.0,0.9191685912240185,0.0,-1.1134571882151503e-06,0.0,1.1252752554767818,0.0,0.31475347124660935,0.0,1.0287969644259884,0.0,0.9799995382928358,0.0,1.0255430843483562,0.0,23.90300230946882,0.0,0.2557801438242489,0.0,3.697032476586471,0.0,6.853492490833551,0.0,0.6120092378752887,0.0,-10.442274087260728,0.0,0.24483861799781317,0.0,3.4666358085577147,0.0,0.22203805697118562,0.0,3.220025127409775,0.0,5.969224823086856,0.0,0.6016166281755196,0.0,-11.980981999490787,0.0,0.2192366890028628,0.0,3.1076054368587758,0.0,2.7297229311158793,1.6627359409548585,3.8384797978366785,excludes zero,2.740827550381654,4.747077035053561,excludes zero,2.72909289139249,1.6662850670727185,3.8376826665027317,excludes zero,2.2165701399780295,4.283321860298123,excludes zero,True
1530_deck,15:30,a0,lambda,0.7,866,1,0.45517615896963715,0.00956689360748048,0.0,0.9480369515011547,0.0,-9.014203221069949e-07,0.0,1.1031662711329946,0.0,0.3026786186285655,0.0,1.027031118645377,0.0,0.9818367457188546,0.0,1.0226536857650423,0.0,25.635103926096996,0.0,0.269154124013532,0.0,3.9017234091135955,0.0,7.23294486997836,0.0,0.6154734411085451,0.0,-10.603211348793778,0.0,0.2605654804133274,0.0,3.577877156982066,0.0,0.23563952328626828,0.0,3.4371088544429926,0.0,6.371650742395526,0.0,0.605080831408776,0.0,-12.0979659714911,0.0,0.23464487638711087,0.0,3.238906873703092,0.0,2.934413863643004,1.7870178998711361,4.125498776089875,excludes zero,2.9285704934210313,4.977111986606817,excludes zero,2.946176618425708,1.7931920573522941,4.115504473903045,excludes zero,2.4522836221211435,4.508135101552283,excludes zero,True
1530_deck,15:30,a0,lambda,0.75,866,1,0.45517615896963715,0.006653604280193077,0.0,0.9584295612009238,0.0,-7.773872467004819e-07,0.0,1.089603298194647,0.0,0.2789232291005703,0.0,1.0247002179470472,0.0,0.9835451477063383,0.0,1.0203270063165775,0.0,25.519630484988454,0.0,0.2744256361820113,0.0,3.982907479357017,0.0,7.383442443183972,0.0,0.6166281755196305,0.0,-10.603211348793778,0.0,0.26728858856470483,0.0,3.600480005037449,0.0,0.24091034253353383,0.0,3.5189461202099497,0.0,6.523359197746195,0.0,0.6062355658198614,0.0,-12.09796597149115,0.0,0.24144510254475213,0.0,3.2776258780891285,0.0,3.0155979338864256,1.8336838558008413,4.247878078289416,excludes zero,2.9923351248185805,5.065691716195248,excludes zero,3.028013884192665,1.8499180997392701,4.251593757027491,excludes zero,2.496608751332813,4.612657246098622,excludes zero,False
1530_deck,15:30,a0,lambda,0.8,866,1,0.45517615896963715,0.004265985926768624,0.0,0.9699769053117783,0.0,-6.420384705991902e-07,0.0,1.0744667262685903,0.0,0.24386302167445528,0.0,1.0214469173658682,0.0,0.9857792206676849,0.0,1.0174152191929566,0.0,25.75057736720554,0.0,0.2965813308811396,0.0,4.327435217168171,0.0,8.022121783689187,0.0,0.625866050808314,0.0,-10.603211348793764,0.0,0.2722341475768152,0.0,3.599230661476715,0.0,0.26308308862908775,0.0,3.8643912676919605,0.0,7.163739215843521,0.0,0.6154734411085451,0.0,-12.097965971491135,0.0,0.24635744903484522,0.0,3.289190354562078,0.0,3.3601256716975794,2.1077279689904076,4.682849784643812,excludes zero,3.2142011408351454,5.523412216798929,excludes zero,3.3734590316746758,2.123585932746998,4.692650714070969,excludes zero,2.750728129811303,5.041815494033034,excludes zero,True
