hhmm,rule,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
10:00,always short,864.0,-0.0160564517342387,0.9484602729005527,-6.792035014665593,-0.4412736913640406,0.21371271174958806,0.7055046291790552,1.0,-1.734207853804104,5.15339928883739,-0.497607943555498,-0.26873900430426306,0.0,0.0
10:00,"always short, flat at 15:30",864.0,-0.0160564517342387,0.9484602729005527,-6.792035014665593,-0.4412736913640406,0.21371271174958806,0.7055046291790552,1.0,-1.734207853804104,5.15339928883739,-0.497607943555498,-0.26873900430426306,0.0,0.0
10:00,sign(s),864.0,0.005170296106688795,0.9485822234851239,-4.304224068044501,-0.5771262024724892,0.05787062124769993,0.6631756998205474,6.792035014665593,-0.1396274074960919,5.271729741024828,0.160212835116676,0.08652482007899584,303.0,35.06944444444444
10:00,"always short, sign(s) close",864.0,-0.0160564517342387,0.9484602729005527,-6.792035014665593,-0.4412736913640406,0.21371271174958806,0.7055046291790552,1.0,-1.734207853804104,5.15339928883739,-0.497607943555498,-0.26873900430426306,0.0,0.0
10:30,always short,865.0,-0.0008606424986740589,0.9785303007880791,-7.80991350474584,-0.44601320367504793,0.23223889612467064,0.6988886843905706,1.0,-2.1585187123018645,8.754242014127723,-0.025867625401755207,-0.013962036846836107,0.0,0.0
10:30,"always short, flat at 15:30",865.0,-0.0008606424986740589,0.9785303007880791,-7.80991350474584,-0.44601320367504793,0.23223889612467064,0.6988886843905706,1.0,-2.1585187123018645,8.754242014127723,-0.025867625401755207,-0.013962036846836107,0.0,0.0
10:30,sign(s),865.0,0.01227349658985704,0.9784536156887087,-7.80991350474584,-0.5737323423917426,0.08814380787037046,0.6634406227710317,4.658702065053468,-0.9861517826871949,8.814325983557598,0.36892332790551463,0.19912616708624084,301.0,34.797687861271676
10:30,"always short, sign(s) close",865.0,-0.0008606424986740589,0.9785303007880791,-7.80991350474584,-0.44601320367504793,0.23223889612467064,0.6988886843905706,1.0,-2.1585187123018645,8.754242014127723,-0.025867625401755207,-0.013962036846836107,0.0,0.0
11:00,always short,865.0,-0.011708050633180296,1.037919008992611,-8.68218194826265,-0.4576265773703636,0.22035811412731865,0.7421390784617604,1.0,-2.396149399307566,11.209231001640003,-0.33176393978369795,-0.17906940740672708,0.0,0.0
11:00,"always short, flat at 15:30",865.0,-0.011708050633180296,1.037919008992611,-8.68218194826265,-0.4576265773703636,0.22035811412731865,0.7421390784617604,1.0,-2.396149399307566,11.209231001640003,-0.33176393978369795,-0.17906940740672708,0.0,0.0
11:00,sign(s),865.0,0.023230041369225796,1.0377248416290754,-8.68218194826265,-0.6263192024036943,0.0284338854327163,0.706212400206278,6.873615518397831,-0.07320963330793764,11.332904039406568,0.6583787783129891,0.35535959019095603,365.0,42.19653179190752
11:00,"always short, sign(s) close",865.0,-0.011708050633180296,1.037919008992611,-8.68218194826265,-0.4576265773703636,0.22035811412731865,0.7421390784617604,1.0,-2.396149399307566,11.209231001640003,-0.33176393978369795,-0.17906940740672708,0.0,0.0
11:30,always short,865.0,0.00189960782311013,1.036153151227321,-9.403195539401485,-0.44610699152542366,0.2597125957873616,0.7361886160714286,1.0,-2.7157497889704674,14.80390685208658,0.053919772488168594,0.029103168093726442,0.0,0.0
11:30,"always short, flat at 15:30",865.0,0.00189960782311013,1.036153151227321,-9.403195539401485,-0.44610699152542366,0.2597125957873616,0.7361886160714286,1.0,-2.7157497889704674,14.80390685208658,0.053919772488168594,0.029103168093726442,0.0,0.0
11:30,sign(s),865.0,0.05241490051557635,1.0320051725502681,-9.403195539401485,-0.5584370125480582,0.13260359229730012,0.6979691986280172,7.221804566341255,-1.1922356007661292,15.27339283804989,1.4937604121707013,0.8062563761131811,335.0,38.72832369942196
11:30,"always short, sign(s) close",865.0,0.00189960782311013,1.036153151227321,-9.403195539401485,-0.44610699152542366,0.2597125957873616,0.7361886160714286,1.0,-2.7157497889704674,14.80390685208658,0.053919772488168594,0.029103168093726442,0.0,0.0
12:00,always short,866.0,0.004989615201792636,1.0428153022661548,-10.814947115812744,-0.392574452717393,0.23090725529222383,0.7120788686485071,1.0,-3.0965480813024158,19.824099606069872,0.14080517115779423,0.07595562282120033,0.0,0.0
12:00,"always short, flat at 15:30",866.0,0.004989615201792636,1.0428153022661548,-10.814947115812744,-0.392574452717393,0.23090725529222383,0.7120788686485071,1.0,-3.0965480813024158,19.824099606069872,0.14080517115779423,0.07595562282120033,0.0,0.0
12:00,sign(s),866.0,0.0033199396468234477,1.042821962245072,-10.814947115812744,-0.5902016185964724,0.05345270780800526,0.6531870381574352,5.426371379060462,-1.8040860218876693,19.787135819055525,0.09368692090224687,0.050538260554053416,367.0,42.378752886836025
12:00,"always short, sign(s) close",866.0,0.004989615201792636,1.0428153022661548,-10.814947115812744,-0.392574452717393,0.23090725529222383,0.7120788686485071,1.0,-3.0965480813024158,19.824099606069872,0.14080517115779423,0.07595562282120033,0.0,0.0
