block,unit,sample,route,forecast,rule,n_days,mean,sd,Sharpe_ann,t,t_hac,t_lag,MaxDD,worst_day,worst_date,Sharpe_hold,delta_Sharpe,beats_hold,modal_pick,modal_pick_share,null_share,d_hold_mean,d_hold_t_hac,d_hold_t_lag,d_hold_ci_lo,d_hold_ci_hi,d_hold_positive,d_hold_Sharpe,n_traded,frac_gated_out,d_ctrl2_mean,d_ctrl2_t_hac,d_ctrl2_t_lag,d_ctrl2_ci_lo,d_ctrl2_ci_hi,d_ctrl2_positive,d_ctrl2_Sharpe,p_value,sharpe_rule,n_gated_out,adopted
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,blk2_inc,full_two_stage,797,0.9402456477347669,5.2186480162811,2.860115663048433,5.086423143703376,5.044725846522304,13,-79.57041882077405,-33.32410624195376,2022-09-21,3.277554104217953,-0.4174384411695198,False,full_two_stage,1.0,,-0.5263865216918331,-3.26900957509978,13,-0.8296833526868375,-0.2235189102687162,False,-0.4174384411695198,446.0,0.44040150564617314,-0.353830539404665,-2.396302317779373,13.0,-0.6268183383875721,-0.07281655535269646,False,-0.1256378935428133,0.06346826586706647,2.860115663048433,351.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,blk2_inc,control_i_gate_only_hold,797,0.9863680920577579,5.355624837725855,2.9236752967135415,5.199457450621908,5.150901299310318,13,-79.57041882077411,-33.32410624195376,2022-09-21,3.277554104217953,-0.35387880750441125,False,control_i_gate_only_hold,1.0,,-0.48026407736884236,-3.1708757235372405,13,-0.7672525681728225,-0.19606593557377083,False,-0.35387880750441125,446.0,0.44040150564617314,-0.3077080950816742,-2.0040503520567006,13.0,-0.5898794417746245,-0.01795495277094323,False,-0.06207825987770477,0.12143928035982009,2.9236752967135415,351.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,blk2_inc,control_ii_p37_rule_only,797,1.2940761871394317,6.880280714093125,2.9857535565912463,5.309857285790198,5.658367760469657,13,-134.6041143327752,-38.653408648553345,2022-10-13,3.277554104217953,-0.2918005476267065,False,control_ii_p37_rule_only,1.0,,-0.17255598228716806,-2.0127156335265446,13,-0.3431881397061606,-0.018808613664714067,False,-0.2918005476267065,797.0,0.0,0.0,,13.0,0.0,0.0,False,0.0,,,,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,blk2_inc,control_iii_reverse,797,0.2694003882563985,4.278581628611072,0.9995365178932771,1.7775734538547416,1.7709345414866877,13,-74.29728971306214,-39.4833387640446,2022-10-13,3.277554104217953,-2.2780175863246757,False,control_iii_reverse,1.0,,-1.1972317811702016,-5.930245399411826,13,-1.6018843060772443,-0.8120737530008736,False,-2.2780175863246757,351.0,0.5595984943538268,-1.0246757988830335,-4.910119319428047,13.0,-1.4305785316901418,-0.6050529723601357,False,-1.9862170386979692,0.8415792103948025,0.9995365178932771,446.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,blk2_inc,oracle_gate_on_actual_1530,797,1.0974816255847102,5.913365338904969,2.9462040141403567,5.239522470088838,5.324946808474768,13,-79.81123614821468,-38.653408648553345,2022-10-13,3.277554104217953,-0.3313500900775961,False,oracle_gate_on_actual_1530,1.0,,-0.3691505438418899,-2.61488225232013,13,-0.6356811900695724,-0.1000133128314114,False,-0.3313500900775961,486.0,0.39021329987452946,-0.19659456155472183,-1.5347862919645743,13.0,-0.4345434539995037,0.05760515115673986,False,-0.039549542450889597,0.15792103948025987,2.9462040141403567,311.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lgbm,full_two_stage,797,1.0467188351720103,5.446490894929033,3.050798523927504,5.425533106707153,5.25356589569963,13,-95.00185524508191,-33.32410624195376,2022-09-21,3.277554104217953,-0.22675558029044884,False,full_two_stage,1.0,,-0.4199133342545899,-2.5415112932741524,13,-0.7374431250107079,-0.10384488181542426,False,-0.22675558029044884,455.0,0.42910915934755334,-0.3972957878182954,-2.927106418590111,13.0,-0.6535603742121009,-0.15049387693638291,False,-0.23960887679575116,0.08095952023988005,3.050798523927504,342.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lgbm,control_i_gate_only_hold,797,0.9765941756417869,5.48573854197648,2.8260464484164385,5.025834530441745,5.0971581648412725,13,-105.9360288662225,-33.32410624195376,2022-09-21,3.277554104217953,-0.4515076558015143,False,control_i_gate_only_hold,1.0,,-0.4900379937848132,-3.417207394315808,13,-0.7693908865383702,-0.23081442152408002,False,-0.4515076558015143,455.0,0.42910915934755334,-0.4674204473485187,-3.149095965500765,13.0,-0.731975909051059,-0.2055569542543347,False,-0.4643609523068166,0.1839080459770115,2.8260464484164385,342.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lgbm,control_ii_p37_rule_only,797,1.4440146229903055,6.966621059386021,3.290407400723255,5.8516529843458365,5.959123003785612,13,-98.5537228768859,-38.653408648553345,2022-10-13,3.277554104217953,0.012853296505302314,True,control_ii_p37_rule_only,1.0,,-0.02261754643629452,-0.26361388853361784,13,-0.17943888298961674,0.14207964031390352,False,0.012853296505302314,797.0,0.0,0.0,,13.0,0.0,0.0,False,0.0,,,,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lgbm,control_iii_reverse,797,0.22967450755921076,4.2042125731983,0.8672182277842703,1.5422589098169077,1.703715632651591,13,-67.0133421711519,-39.4833387640446,2022-10-13,3.277554104217953,-2.4103358764336824,False,control_iii_reverse,1.0,,-1.2369576618673892,-6.019858840754465,13,-1.6678300557894277,-0.828717986245412,False,-2.4103358764336824,342.0,0.5708908406524467,-1.2143401154310949,-5.586942862630358,13.0,-1.6678364089163191,-0.795877217145575,False,-2.4231891729389847,0.7651174412793603,0.8672182277842703,455.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lgbm,oracle_gate_on_actual_1530,797,1.4716010105415096,5.91123152228854,3.951958526737054,7.028153991481028,6.83677084772401,13,-86.08355427873136,-38.653408648553345,2022-10-13,3.277554104217953,0.674404422519101,True,oracle_gate_on_actual_1530,1.0,,0.004968841114909291,0.03431816928048312,13,-0.2708504692408384,0.29590255248129416,False,0.674404422519101,544.0,0.3174404015056462,0.027586387551203864,0.20304092794723047,13.0,-0.23886745880867938,0.29471105787270546,False,0.6615511260137987,0.0009995002498750624,3.951958526737054,253.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,xgb,full_two_stage,797,1.1050033734691107,5.45389637211077,3.2163032715877025,5.719866370836187,5.500216134453624,13,-101.58226290008642,-33.32410624195376,2022-09-21,3.277554104217953,-0.06125083263025033,False,full_two_stage,1.0,,-0.3616287959574895,-2.106566423377696,13,-0.6992065491608197,-0.023416116425817403,False,-0.06125083263025033,452.0,0.4328732747804266,-0.3197545675752852,-2.2787345911978196,13.0,-0.5832517800205266,-0.06352264475108373,False,-0.020508790156672507,0.025987006496751622,3.2163032715877025,345.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,xgb,control_i_gate_only_hold,797,1.0579578738033037,5.484563219927133,3.0621509711069237,5.445722272766796,5.574451825239123,13,-106.45650908713122,-33.32410624195376,2022-09-21,3.277554104217953,-0.2154031331110291,False,control_i_gate_only_hold,1.0,,-0.40867429562329644,-2.7597542458399964,13,-0.6969873869280355,-0.1412804572036991,False,-0.2154031331110291,452.0,0.4328732747804266,-0.36680006724109204,-2.3919723611837096,13.0,-0.651724068416622,-0.09092205650426805,False,-0.17466109063745128,0.06546726636681659,3.0621509711069237,345.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,xgb,control_ii_p37_rule_only,797,1.4247579410443956,6.987533014387774,3.236812061744375,5.756339156272798,5.783792956673408,13,-120.01428088733519,-38.653408648553345,2022-10-13,3.277554104217953,-0.04074204247357782,False,control_ii_p37_rule_only,1.0,,-0.04187422838220423,-0.4284358973548308,13,-0.22690928970245866,0.14299477557090368,False,-0.04074204247357782,797.0,0.0,0.0,,13.0,0.0,0.0,False,0.0,,,,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,xgb,control_iii_reverse,797,0.18025006580457414,4.1855710054377875,0.6836298043478778,1.2157656781104706,1.2812050295438353,13,-77.9240640707356,-39.4833387640446,2022-10-13,3.277554104217953,-2.593924299870075,False,control_iii_reverse,1.0,,-1.286382103622026,-6.252316886275328,13,-1.717049889749434,-0.8717195815859051,False,-2.593924299870075,345.0,0.5671267252195734,-1.2445078752398218,-5.427922689003197,13.0,-1.7223011397035624,-0.7763356625223405,False,-2.553182257396497,0.8935532233883059,0.6836298043478778,452.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,xgb,oracle_gate_on_actual_1530,797,1.474778573333243,5.931885707794377,3.946701810656312,7.018805459644217,6.763562219312496,13,-82.3043383328448,-38.653408648553345,2022-10-13,3.277554104217953,0.6691477064383591,True,oracle_gate_on_actual_1530,1.0,,0.00814640390664322,0.052928791714696284,13,-0.29289897911319407,0.31316084557353985,False,0.6691477064383591,554.0,0.30489335006273527,0.05002063228884745,0.3548847861399075,13.0,-0.24481870703866174,0.3300600946631464,False,0.7098897489119369,0.0024987506246876563,3.946701810656312,243.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_t,full_two_stage,797,1.021427970393727,5.312811344432585,3.051993624421691,5.427658470688485,5.578622228171734,13,-85.51689538881791,-33.32410624195376,2022-09-21,3.277554104217953,-0.2255604797962616,False,full_two_stage,1.0,,-0.44520419903287306,-2.551239965672965,13,-0.8046569444960928,-0.09610684671169004,False,-0.2255604797962616,444.0,0.44291091593475534,-0.3312713448509891,-2.2170631546811013,13.0,-0.6421458576648196,-0.03685785396245456,False,-0.09363803619244937,0.047476261869065464,3.051993624421691,353.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_t,control_i_gate_only_hold,797,1.0366596038575,5.488000875366391,2.9986258038093716,5.332749260757376,5.515306665165711,13,-93.33094935656243,-33.32410624195376,2022-09-21,3.277554104217953,-0.2789283004085812,False,control_i_gate_only_hold,1.0,,-0.4299725655691003,-2.679181557897798,13,-0.7601918554463791,-0.11831431114978287,False,-0.2789283004085812,444.0,0.44291091593475534,-0.3160397113872163,-2.021123648742988,13.0,-0.6294053657193573,0.005912120902972584,False,-0.14700585680476896,0.08295852073963018,2.9986258038093716,353.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_t,control_ii_p37_rule_only,797,1.352699315244716,6.826430503473792,3.1456316606141406,5.5941841397631995,5.993954101710923,13,-109.76295354018413,-38.653408648553345,2022-10-13,3.277554104217953,-0.13192244360381222,False,control_ii_p37_rule_only,1.0,,-0.11393285418188394,-1.2981106364138273,13,-0.2946735655905076,0.04372416546248784,False,-0.13192244360381222,797.0,0.0,0.0,,13.0,0.0,0.0,False,0.0,,,,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_t,control_iii_reverse,797,0.19210898032237858,4.260478226706854,0.7157965273040513,1.2729709045337227,1.2432773938983654,13,-85.47907288358682,-39.4833387640446,2022-10-13,3.277554104217953,-2.5617575769139016,False,control_iii_reverse,1.0,,-1.2745231891042215,-6.42164684480918,13,-1.6731739421584042,-0.8889336491330795,False,-2.5617575769139016,353.0,0.5570890840652447,-1.1605903349223377,-5.769302766757316,13.0,-1.5535730732816202,-0.7617342995358459,False,-2.4298351333100894,0.920039980009995,0.7157965273040513,444.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_t,oracle_gate_on_actual_1530,797,1.2705859294323372,5.751491112689242,3.506903850932676,6.236669775485369,6.336683262584381,13,-77.85847961462906,-38.653408648553345,2022-10-13,3.277554104217953,0.2293497467147234,True,oracle_gate_on_actual_1530,1.0,,-0.1960462399942628,-1.3049529648604599,13,-0.49765017170823367,0.09366151636538012,False,0.2293497467147234,510.0,0.3601003764115433,-0.08211338581237884,-0.6571235289880832,13.0,-0.3234635243100859,0.15602834406665145,False,0.36127219031853564,0.012993503248375811,3.506903850932676,287.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_f,full_two_stage,797,0.9862248238781728,5.355065524585727,2.923555958895923,5.199245220520414,5.372372492729253,13,-99.6683460937397,-33.32410624195376,2022-09-21,3.277554104217953,-0.3539981453220298,False,full_two_stage,1.0,,-0.4804073455484273,-2.903330157404359,13,-0.7947953042070427,-0.16080635780770014,False,-0.3539981453220298,461.0,0.4215809284818068,-0.2844399833753556,-1.8757299307775295,13.0,-0.5780866253674137,0.005864517558320087,False,0.00548235095745131,0.043478260869565216,2.923555958895923,336.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_f,control_i_gate_only_hold,797,1.0356727531904073,5.477015126246301,3.001780146404698,5.33835893640348,5.500234357387245,13,-96.54822644034363,-33.32410624195376,2022-09-21,3.277554104217953,-0.275773957813255,False,control_i_gate_only_hold,1.0,,-0.4309594162361928,-2.7712411622913833,13,-0.7289165828507822,-0.13411271316271012,False,-0.275773957813255,461.0,0.4215809284818068,-0.23499205406312113,-1.4931483592736403,13.0,-0.5276577420935177,0.0675291564562484,False,0.08370653846622611,0.08395802098950525,3.001780146404698,336.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_f,control_ii_p37_rule_only,797,1.2706648072535283,6.912498171195296,2.9180736079384717,5.18949542013571,5.45520733758718,13,-133.58516890097488,-38.653408648553345,2022-10-13,3.277554104217953,-0.3594804962794811,False,control_ii_p37_rule_only,1.0,,-0.1959673621730717,-2.330649611908854,13,-0.3679549800271187,-0.04644570814688506,False,-0.3594804962794811,797.0,0.0,0.0,,13.0,0.0,0.0,False,0.0,,,,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_f,control_iii_reverse,797,0.22974175247703,4.176323328218075,0.8732650636248429,1.5530125888247286,1.5585517439738756,13,-74.29728971306214,-39.4833387640446,2022-10-13,3.277554104217953,-2.4042890405931097,False,control_iii_reverse,1.0,,-1.2368904169495702,-6.184988800220624,13,-1.6336232781392777,-0.8438423998188499,False,-2.4042890405931097,336.0,0.5784190715181933,-1.0409230547764985,-5.048157519820195,13.0,-1.452207975549061,-0.6222533872607708,False,-2.0448085443136286,0.8970514742628686,0.8732650636248429,461.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,lasso_f,oracle_gate_on_actual_1530,797,1.1428265463853349,5.830678648109725,3.1114403820543237,5.533378448291931,5.513783848820991,13,-81.40155795612907,-38.653408648553345,2022-10-13,3.277554104217953,-0.16611372216362907,False,oracle_gate_on_actual_1530,1.0,,-0.3238056230412652,-2.3566222252298026,13,-0.591463270753229,-0.05600796133007498,False,-0.16611372216362907,482.0,0.39523212045169387,-0.12783826086819347,-0.9955195246226857,13.0,-0.37447820336949994,0.12775605699593606,False,0.193366774115852,0.0864567716141929,3.1114403820543237,315.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,enet,full_two_stage,797,1.0301757500499005,5.36325230588664,3.049182122194661,5.422658501568041,5.544857564458736,13,-97.28632504965154,-33.32410624195376,2022-09-21,3.277554104217953,-0.22837198202329168,False,full_two_stage,1.0,,-0.4364564193766996,-2.5078475197508365,13,-0.798864597459561,-0.09834182721835825,False,-0.22837198202329168,449.0,0.4366373902132999,-0.2899424724569069,-1.9396552844930592,13.0,-0.582435691545213,0.0004623547382466414,False,0.001584515328925562,0.02848575712143928,3.049182122194661,348.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,enet,control_i_gate_only_hold,797,1.046610861005361,5.469734176496444,3.037520985474722,5.401920362736631,5.542867110235511,13,-94.16620539625546,-33.32410624195376,2022-09-21,3.277554104217953,-0.24003311874323074,False,control_i_gate_only_hold,1.0,,-0.42002130842123914,-2.567999692817534,13,-0.7547216860930732,-0.10357472276872692,False,-0.24003311874323074,449.0,0.4366373902132999,-0.27350736150144644,-1.7230569870364212,13.0,-0.5745817520636916,0.031842444350827226,False,-0.010076621391013507,0.08095952023988005,3.037520985474722,348.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,enet,control_ii_p37_rule_only,797,1.3201182225068073,6.876310396272436,3.0475976068657356,5.419840603136616,5.700714621731551,13,-123.10870785610501,-38.653408648553345,2022-10-13,3.277554104217953,-0.22995649735221724,False,control_ii_p37_rule_only,1.0,,-0.14651394691979266,-1.7718276586870068,13,-0.3146726399030957,0.00962942846502838,False,-0.22995649735221724,797.0,0.0,0.0,,13.0,0.0,0.0,False,0.0,,,,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,enet,control_iii_reverse,797,0.21238341259472973,4.26728975682362,0.7900757497271171,1.405068903544812,1.3298972042799286,13,-87.94005029379719,-39.4833387640446,2022-10-13,3.277554104217953,-2.4874783544908357,False,control_iii_reverse,1.0,,-1.25424875683187,-6.107844554794086,13,-1.6699283608816473,-0.850289031999666,False,-2.4874783544908357,348.0,0.5633626097867002,-1.1077348099120776,-5.194006415764034,13.0,-1.5295134717498635,-0.6790303927117284,False,-2.2575218571386184,0.9250374812593704,0.7900757497271171,449.0,False
fixed_rule_oos,per_contract_pts,whole,A_persistence_profile,enet,oracle_gate_on_actual_1530,797,1.2238101460051924,5.861806125254808,3.3142317187912496,5.8940220970253,5.775079134530322,13,-96.87967498297763,-38.653408648553345,2022-10-13,3.277554104217953,0.03667761457329677,True,oracle_gate_on_actual_1530,1.0,,-0.2428220234214076,-1.7230087774913494,13,-0.5170918442233302,0.02804757674864986,False,0.03667761457329677,524.0,0.342534504391468,-0.09630807650161494,-0.8027804729761047,13.0,-0.33219028788618343,0.13760933240355092,False,0.266634111925514,0.04547726136931534,3.3142317187912496,273.0,False
fixed_rule_oos,per_contract_pts,whole,B_direct_regression,a0,full_two_stage,797,0.5722395082412555,4.725678470850668,1.9222680152842344,3.418557035179914,3.452859154237029,13,-100.31713179088172,-38.653408648553345,2022-10-13,3.277554104217953,-1.3552860889337184,False,full_two_stage,1.0,,-0.8943926611853444,-4.810048281885915,13,-1.2390469779086035,-0.5530254927109586,False,-1.3552860889337184,321.0,0.5972396486825596,-0.759883215449425,-4.54723688748126,13.0,-1.069932340422086,-0.4683380586666352,False,-1.1358835699335301,0.544727636181909,1.9222680152842344,476.0,False
fixed_rule_oos,per_contract_pts,whole,B_direct_regression,a0,control_i_gate_only_hold,797,0.6295519609951895,4.786360179608685,2.0879806746877327,3.7132600490769834,3.625591064700353,13,-110.08229305036437,-38.653408648553345,2022-10-13,3.277554104217953,-1.18957342953022,False,control_i_gate_only_hold,1.0,,-0.8370802084314105,-4.546002795846379,13,-1.1762933801286666,-0.5086723363393387,False,-1.18957342953022,321.0,0.5972396486825596,-0.7025707626954912,-4.158311948176033,13.0,-1.0164580347669847,-0.411271387198835,False,-0.9701709105300318,0.4852573713143428,2.0879806746877327,476.0,False
fixed_rule_oos,per_contract_pts,whole,B_direct_regression,a0,control_ii_p37_rule_only,797,1.332122723690681,6.914893544989366,3.0581515852177645,5.4386097740626225,5.83244852825414,13,-91.56064518217568,-38.653408648553345,2022-10-13,3.277554104217953,-0.21940251900018826,False,control_ii_p37_rule_only,1.0,,-0.13450944573591928,-2.008270693882821,13,-0.26079051472908404,-0.004268254844463751,False,-0.21940251900018826,797.0,0.0,0.0,,13.0,0.0,0.0,False,0.0,,,,False
fixed_rule_oos,per_contract_pts,whole,B_direct_regression,a0,control_iii_reverse,797,0.5474157955416868,4.641094570208391,1.8723937254571208,3.329860712394836,3.489270434259197,13,-68.57505554504395,-31.93784421391074,2022-01-24,3.277554104217953,-1.405160378760832,False,control_iii_reverse,1.0,,-0.9192163738849131,-4.786205545347803,13,-1.3109079171402684,-0.5220325965459524,False,-1.405160378760832,476.0,0.4027603513174404,-0.7847069281489939,-3.9526867873981972,13.0,-1.1705862942260865,-0.3937460399812904,False,-1.1857578597606437,0.22288855572213892,1.8723937254571208,321.0,False
fixed_rule_oos,per_contract_pts,whole,B_direct_regression,a0,oracle_gate_on_actual_1530,797,1.1446780312744445,6.107753794522565,2.975103618001615,5.2909174593974475,5.601026329062512,13,-75.36816959620865,-38.653408648553345,2022-10-13,3.277554104217953,-0.30245048621633774,False,oracle_gate_on_actual_1530,1.0,,-0.32195413815215557,-2.2453470348882476,13,-0.5961969035631037,-0.04555600908128343,False,-0.30245048621633774,549.0,0.3111668757841907,-0.1874446924162363,-1.5287287272055208,13.0,-0.41586287269541605,0.05239999508739015,False,-0.08304796721614949,0.22438780609695153,2.975103618001615,248.0,False
fixed_rule_oos,per_contract_pts,whole,B_direct_regression,blk2,full_two_stage,797,0.6333707355346053,4.903536588107503,2.050448394321908,3.646512727646906,4.114309138148795,13,-75.70054595582752,-38.653408648553345,2022-10-13,3.277554104217953,-1.227105709896045,False,full_two_stage,1.0,,-0.8332614338919949,-4.7856239635378275,13,-1.1526919029750045,-0.5022518963288747,False,-1.227105709896045,323.0,0.5947302383939774,-0.6438484384848095,-4.082784868294504,13.0,-0.9281839194405771,-0.34629016266484464,False,-0.8841343641367092,0.31384307846076964,2.050448394321908,474.0,False
