,strangle (nearest OTM pair),strangle (nearest OTM pair),strangle (nearest OTM pair),strangle (nearest OTM pair),straddle (same strike),straddle (same strike),straddle (same strike),straddle (same strike)
,n,mean,Sharpe,worst,n,mean,Sharpe,worst
offset,,,,,,,,
near the strike,289,-0.015699866120955735,-0.23359838347264741,-5.42248033384579,289,-0.01586694102863609,-0.28548689932837135,-3.430273417531807
middle,290,0.16263438140701975,2.0796469365435355,-3.8523396839138835,290,0.13126305173137903,1.953217561962139,-3.791456242746989
far from the strike,287,0.13733439766009914,2.0817578308667763,-4.626674107142857,287,0.14386617709518545,2.097365615965624,-4.089138299557686
