year,days,LS plain,LS w25,LS w50,AS plain,AS w25,AS w50,w25 pts returned beyond wing,"w25 wing cost, all days",w50 pts returned beyond wing,"w50 wing cost, all days"
2020,158,1.3624408524927496,1.5515641088303251,1.4976771935713835,-0.42994214215210136,-0.40963752358903394,-0.40474066430685895,248.5603513121605,-151.81035103835166,114.11015625670552,-78.31015600077808
2021,158,0.948161658067894,0.6357715282811417,0.7900061364278809,-0.4829052783504602,-0.7171407743583805,-0.6957007155073005,17.40000001527369,24.82500041462481,0.0,14.500000247731805
2022,219,0.1060732128220313,-0.467716314792454,-0.06513037320123864,1.9368769838107978,1.151954760541576,1.7051450444172027,84.29506806097925,100.9549321308732,7.579882800579071,29.945117520168424
2023,248,2.1793340644866954,2.1297119365998283,2.1635371152204663,0.882431124475244,0.6489233364910518,0.7379354425307366,46.170165956020355,1.229834659025073,12.630029287189245,3.019970942288637
2024,83,2.0931204697008483,1.8436642733103232,2.0215357765955426,-2.0559684558088422,-2.537259454085056,-2.2367237374447626,1.5498046800494194,18.77519558556378,0.0,6.400000086054206
