,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,866.0,0.014475039184953114,1.1276136351186241,-10.31604850795286,-0.44860321730068753,0.3273560071867437,0.9281034342060902,1.0,-2.3116209895688082,10.891894237059224,0.3777620924688714,0.203779128108568,0.0,0.0
sign(s),866.0,0.12001115906100357,1.121295211038557,-5.422480279928936,-0.6329699963764834,0.17228747480764506,0.8833254816186075,10.31604850795286,0.9285213993329803,10.618269563493726,3.1496377630195784,1.699033465775391,333.0,38.4526558891455
