rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,-0.004119895722544237,1.0553560571573513,-6.8688205640835145,-0.4584782555695782,0.2801499067954092,0.849519997609044,0.9896373056474764,-1.8547501304068603,5.542655145100724,-0.11514546635869993,-0.061970854871848904,0.0,0.0
always short,per max risk,870.0,-0.0019562243064251772,0.3839248931957046,-1.0,-0.15008627583997342,0.07219208217075518,0.18808247007215484,1.6561951084758983,-0.38292272375854725,1.9173742325373548,-0.15029066460843216,-0.08088586775990912,0.0,0.0
long-short volatility,per premium,870.0,0.07139438334141955,1.1057841729469922,-5.436564787370249,-0.6455060266925974,0.1346860943538702,0.8121178663079289,10.31604850795286,1.0121918927033744,11.457606052620454,1.9043786480110971,1.024929391916321,282.0,32.41379310344828
long-short volatility,per max risk,870.0,0.04511926688489492,0.8384199916311351,-1.0,-0.33771236731369036,0.03936996915013251,0.2357544808656622,10.31604850795286,3.9503098032806747,34.140519598132,1.5873037252470248,0.8542808666769216,282.0,32.41379310344828
