,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
HAR + calendar OLS,871.0,-0.006942790199286461,1.1269926348729802,-10.31604850795286,-0.6163911671896517,0.23834810799173234,0.8839537683591524,4.626674107142857,-1.9091858720986796,10.680264609934898,-0.18181178948225138,-0.09779423061240598,144.0,16.53272101033295
block-diag ridge,871.0,0.004345946366999941,1.1270056556377033,-10.31604850795286,-0.5881577369611654,0.26443052106203535,0.8960967891560018,4.626674107142857,-1.8823747906208015,10.756200783617217,0.11380657263617643,0.06121509634377288,114.0,13.088404133180253
LightGBM,871.0,0.007717548602131152,1.1269875898969968,-10.31604850795286,-0.5793998376461835,0.25244140625,0.8995161863779714,4.626674107142857,-1.8966756994550125,10.779911947942697,0.20210139766228472,0.10870775072594757,131.0,15.040183696900115
XGBoost,871.0,-0.004753336773126807,1.1270040091400926,-10.31604850795286,-0.6240526947869333,0.2302858701520335,0.8831204025754502,4.626674107142857,-1.848771556118724,10.695760654432668,-0.12447501910290507,-0.06695351692152764,140.0,16.073478760045923
lasso (causally tuned),871.0,-0.011238370908067266,1.1269579453752783,-10.31604850795286,-0.6232472606171889,0.2291413891854397,0.8835932277740641,4.626674107142857,-1.8864160999558022,10.653252862062764,-0.29430980368823023,-0.15830547015317964,132.0,15.154994259471872
lasso (fixed 1e-4),871.0,-0.0019932731793461185,1.1270122799215119,-10.31604850795286,-0.6163911671896517,0.23413681402439024,0.8839537683591524,4.626674107142857,-1.8275017603866008,10.713791461337532,-0.05219720547879557,-0.02807620762356992,133.0,15.269804822043628
elastic net (causally tuned),871.0,-0.013334532369455353,1.126935065860557,-10.31604850795286,-0.6047588402119255,0.2302858701520335,0.8839537683591524,4.626674107142857,-1.9233775384248373,10.638264610105978,-0.3492110478081697,-0.1878361454942168,131.0,15.040183696900115
