,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
baseline (HAR + calendar OLS),866.0,0.02705707189021488,0.7504377850794415,-1.0,0.0,0.0,0.0,10.31604850795286,5.034500803712842,51.76260919703737,1.0610236115590395,0.5723561754252028,286.0,33.02540415704388
block-diagonal ridge,866.0,0.04013065643096866,0.8329922719891163,-1.0,0.0,0.0,-0.0,10.31604850795286,4.111818982950568,34.923412796081145,1.4177323113063771,0.7647783090177713,346.0,39.953810623556585
"block-diagonal ridge, without the FOMC columns",866.0,0.03775322080411785,0.843686648731902,-1.0,0.0,0.0,-0.0,10.31604850795286,4.049962669324863,33.52695066900407,1.3168362629683268,0.7103511730773856,355.0,40.993071593533486
LightGBM,866.0,0.04438149317366349,0.8059261734331026,-1.0,0.0,0.0,0.0,10.31604850795286,4.691025125639909,41.297266088877585,1.6205617920399502,0.874192185006419,290.0,33.48729792147806
XGBoost,866.0,0.045736105170884285,0.7913416366253363,-1.0,0.0,0.0,-0.0,10.31604850795286,4.822455897773162,43.97460312493886,1.7008033674550158,0.917477518823992,279.0,32.21709006928406
lasso (causally tuned),866.0,0.042757190836877436,0.7951223920114033,-1.0,0.0,0.0,0.0,10.31604850795286,4.105920952907783,36.85433925115859,1.582465046399333,0.8536413627688527,321.0,37.06697459584296
lasso (fixed 1e-4),866.0,0.0461495584614331,0.8714895201953385,-1.0,0.0,0.0,-0.0,10.31604850795286,3.917408797382831,30.28153580795693,1.5583475668681936,0.8406314841997456,358.0,41.339491916859124
elastic net (causally tuned),866.0,0.029005018293104538,0.7729338177912728,-1.0,0.0,0.0,-0.0,10.31604850795286,4.423631050961338,42.04199581567708,1.1043068867017116,0.5957048073978081,307.0,35.45034642032333
