rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,0.007021886859305378,1.1185244050252108,-10.331315683864023,-0.4521813024742944,0.31808616884270347,0.9036751669147446,0.9949748744414716,-2.341064663428224,11.247532007448955,0.18516887564003257,0.09965718913608694,0.0,0.0
always short,capital at risk,870.0,-0.0015418629767829685,0.19402477527406645,-1.0,-0.0545865046176332,0.03675246504319872,0.0885968274666584,0.6933032768638515,-1.8203609416553497,8.244686228212624,-0.23439493211049692,-0.12615046670848784,0.0,0.0
long-short volatility,per premium,870.0,0.08796623837477549,1.1195027921920344,-5.436564787370249,-0.6245653412422801,0.1752512701055876,0.8765955304578144,10.31604850795286,0.8581169223028641,10.824393253941402,2.317663953212613,1.2473579814148061,275.0,31.60919540229885
long-short volatility,capital at risk,870.0,0.04400893054985663,0.7871933612131254,-1.0,-0.15715452067935426,0.023289974983174474,0.11046945707598357,10.31604850795286,4.739439237764261,44.21687154732946,1.6489937838227373,0.887482223082236,275.0,31.60919540229885
