,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
rank-|s|,866.0,0.07044754883850532,1.0408469067474677,-8.36569048739514,-0.17097424734095312,0.0,0.3873087075538932,6.83603367783646,-0.19065135632566885,10.872813353244934,1.991764451516037,1.0744329074284336,214.0,24.711316397228636
inv-vol of R,866.0,0.09667433775993335,1.135686769290425,-5.47581968541573,-0.7078520272521205,0.1316955840475756,0.865726943959304,10.506060261259694,0.9280534881065967,10.872202801361588,2.5050222370931534,1.3513035255369927,346.0,39.953810623556585
sign(s),866.0,0.09473635268767665,1.123715677502826,-5.42248033384579,-0.7170448976733201,0.12983195264847341,0.8695166287959981,10.31604850795286,0.9170372978566897,10.612223912618248,2.4809565970336562,1.3383216111351313,346.0,39.953810623556585
always short,866.0,0.014475039378387317,1.127613633781145,-10.31604850795286,-0.4486032431083699,0.3273560003007652,0.9281034350714721,1.0,-2.311620992396751,10.891894305940426,0.37776209796508636,0.2037791310734338,0.0,0.0
