,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,866.0,0.014475039184953114,1.1276136351186241,-10.31604850795286,-0.44860321730068753,0.3273560071867437,0.9281034342060902,1.0,-2.3116209895688082,10.891894237059224,0.3777620924688714,0.203779128108568,0.0,0.0
sign(s),866.0,0.12527131207056186,1.120719070678118,-5.422480279928936,-0.657073922360232,0.17679788766390014,0.8933168442003185,10.31604850795286,1.125497291256386,10.534781609421596,3.2893782013148565,1.7744147315112255,316.0,36.48960739030023
"sign(s), flat on event days",866.0,0.13259110881131997,1.052303155014598,-3.529633620689655,-0.4935078767919568,0.013952547278407001,0.8312191925029837,10.31604850795286,1.5537650077155207,12.864209932223826,3.707938104451038,2.0002017382615818,297.0,34.29561200923788
