rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,0.007021886859305378,1.1185244050252108,-10.331315683864023,-0.4521813024742944,0.31808616884270347,0.9036751669147446,0.9949748744414716,-2.341064663428224,11.247532007448955,0.18516887564003257,0.09965718913608694,0.0,0.0
always short,per max risk,870.0,-0.0015418629767829685,0.19402477527406645,-1.0,-0.0545865046176332,0.03675246504319872,0.0885968274666584,0.6933032768638515,-1.8203609416553497,8.244686228212624,-0.23439493211049692,-0.12615046670848784,0.0,0.0
long-short volatility,per premium,870.0,0.07211160989552427,1.1174035430903417,-6.8688205640835145,-0.6695983459999111,0.13395006058602127,0.8731378842877792,10.31604850795286,0.4770765977522384,11.034799746088167,1.9035082942538353,1.0244609708131365,303.0,34.827586206896555
long-short volatility,per max risk,870.0,0.032709916562017785,0.7826656350448113,-1.0,-0.21074340651813742,0.023289974983174474,0.11708411113507612,10.31604850795286,4.20594906449769,39.57041237281193,1.2327153308926844,0.6634427327870372,303.0,34.827586206896555
