,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,871.0,0.000977916782925037,0.14094062458924747,-0.7310000020265579,-0.04945068318396807,0.033202146515250205,0.07830028913915157,0.3983027333021164,-1.3962992333185162,4.007361953621509,0.20477398655456963,0.11014530202671062,0.0,0.0
long-short volatility,871.0,-0.0013671628989270711,0.14093738254004431,-0.7310000020265579,-0.058249026443809276,0.02679687403142452,0.07810009570792317,0.4888007812574506,-1.2496929804453378,3.920080969822455,-0.2862879971071637,-0.1539906432382093,114.0,13.088404133180253
unit-median VRP,871.0,0.00645436644029297,0.23224062421432243,-1.6140000236034393,-0.02289725144980783,0.006149344959678999,0.049056853302194114,1.1949081999063491,-1.0584908135402031,12.993751619210077,0.8202089535120151,0.44117988046063716,114.0,13.088404133180253
