,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,871.0,0.000977916782925037,0.14094062458924747,-0.7310000020265579,-0.04945068318396807,0.033202146515250205,0.07830028913915157,0.3983027333021164,-1.3962992333185162,4.007361953621509,0.20477398655456963,0.11014530202671062,0.0,0.0
long-short volatility,871.0,0.009172733846825177,0.14064487663007583,-0.713999998345971,-0.06124902060255408,0.01830078028142452,0.08124902298673987,0.7310000020265579,-0.09553292096613156,4.026930372630011,1.9247926579682646,1.0353212935775538,282.0,32.37657864523536
