rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,4.9513759507653715e-05,1.0832218367152475,-8.18320617406482,-0.4511257886210214,0.2931320105603932,0.8682951669576364,0.9924528300762177,-2.0329264123277206,7.2364997495197265,0.001348242840791275,0.0007256192020483537,0.0,0.0
always short,capital at risk,870.0,-0.0015129457141739256,0.32183603430915797,-1.0,-0.11086036617394035,0.06226735998190821,0.15495668996893164,1.3475521808860647,-0.6631854923500189,2.643550518437771,-0.13865907655902787,-0.07462579102624706,0.0,0.0
long-short volatility,per premium,870.0,0.06511241781542408,1.1081884380162683,-6.8688205640835145,-0.656459453590145,0.11568794366096943,0.8436343476248104,10.31604850795286,0.5235466908561874,11.4670095298511,1.733044976628575,0.9327182574298688,303.0,34.827586206896555
long-short volatility,capital at risk,870.0,0.03419348205532299,0.8105558471646249,-1.0,-0.33180046862115953,0.0331660420049993,0.20451962662938933,10.31604850795286,3.765240114814653,34.05114411301079,1.2442854198351874,0.6696697109337635,303.0,34.827586206896555
