,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,866.0,0.014475039184953114,1.1276136351186241,-10.31604850795286,-0.44860321730068753,0.3273560071867437,0.9281034342060902,1.0,-2.3116209895688082,10.891894237059224,0.3777620924688714,0.203779128108568,0.0,0.0
sign(s),866.0,0.06858918296538287,1.1256164375007374,-5.422480279928936,-0.6430663056253741,0.1586647240925511,0.8816541730531962,10.31604850795286,0.5794146283451005,10.7074057139679,1.7931810846074554,0.9673095454705917,286.0,33.02540415704388
