,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,866.0,0.014475039184953114,1.1276136351186241,-10.31604850795286,-0.44860321730068753,0.3273560071867437,0.9281034342060902,1.0,-2.3116209895688082,10.891894237059224,0.3777620924688714,0.203779128108568,0.0,0.0
sign(s),866.0,0.09567860561059384,1.1236357507682178,-6.83603367783646,-0.6607004172861056,0.1372948329212298,0.9041100526932614,10.31604850795286,0.4671835225965382,10.766153883528512,2.5058105577089043,1.351728775425614,323.0,37.29792147806005
