,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
baseline (HAR + calendar OLS),866.0,0.07229413812146725,1.1253842875016673,-5.422480279928936,-0.6430663056253741,0.17405663593566917,0.8784568151256844,10.31604850795286,0.6090788584493128,10.701008889560432,1.890432535783543,1.0197706481673614,282.0,32.5635103926097
block-diagonal ridge,866.0,0.10032612144006828,1.1232298572548307,-5.422480279928936,-0.7015673672012159,0.12229299575067348,0.8799688458728538,10.31604850795286,0.9936779578089863,10.585165480653554,2.628477899492193,1.417900168623448,347.0,40.069284064665126
LightGBM,866.0,0.10961426641441692,1.1223605041095637,-5.422480279928936,-0.6329699963764834,0.17822547325721155,0.8979610052540388,10.31604850795286,0.9964648944732463,10.584723697447469,2.8740455857267273,1.550368645450925,283.0,32.67898383371824
XGBoost,866.0,0.1016415367572751,1.1231114520576415,-5.422480279928936,-0.6329699963764834,0.17822547325721155,0.9081781507760711,10.31604850795286,0.9186873445754757,10.612342312000589,2.66322165245324,1.4366422600793425,278.0,32.10161662817552
lasso (causally tuned),866.0,0.09567860561059384,1.1236357507682178,-6.83603367783646,-0.6607004172861056,0.1372948329212298,0.9041100526932614,10.31604850795286,0.4671835225965382,10.766153883528512,2.5058105577089043,1.351728775425614,323.0,37.29792147806005
lasso (fixed 1e-4),866.0,0.11127046281668117,1.1221973310287687,-5.422480279928936,-0.7236863937441487,0.11382848780959753,0.8550432828116159,10.31604850795286,1.2418984062407998,10.48735532986096,2.917894658506562,1.5740224900202557,369.0,42.609699769053115
elastic net (causally tuned),866.0,0.076971312780244,1.1250737073064614,-6.83603367783646,-0.6607004172861056,0.1372948329212298,0.9041100526932614,10.31604850795286,0.44863607501464897,10.746897066317592,2.0132924470647007,1.086045920619251,299.0,34.52655889145497
