rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,4.9513759507653715e-05,1.0832218367152475,-8.18320617406482,-0.4511257886210214,0.2931320105603932,0.8682951669576364,0.9924528300762177,-2.0329264123277206,7.2364997495197265,0.001348242840791275,0.0007256192020483537,0.0,0.0
always short,capital at risk,870.0,-0.0015129457141739256,0.32183603430915797,-1.0,-0.11086036617394035,0.06226735998190821,0.15495668996893164,1.3475521808860647,-0.6631854923500189,2.643550518437771,-0.13865907655902787,-0.07462579102624706,0.0,0.0
long-short volatility,per premium,870.0,0.086645704548503,1.1075246855872898,-6.8688205640835145,-0.6466215141137921,0.13215898976600807,0.8497289524826144,10.31604850795286,0.5155910145335376,11.471374272297743,2.3075613105980874,1.2419207773364749,320.0,36.7816091954023
long-short volatility,capital at risk,870.0,0.048618013808157064,0.829369140744904,-1.0,-0.33164817311328376,0.035577103625004214,0.21090880114990307,10.31604850795286,3.5250664350999004,30.44949571448723,1.729055632239017,0.9305712073547147,320.0,36.7816091954023
