rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,-0.004119895722544237,1.0553560571573513,-6.8688205640835145,-0.4584782555695782,0.2801499067954092,0.849519997609044,0.9896373056474764,-1.8547501304068603,5.542655145100724,-0.11514546635869993,-0.061970854871848904,0.0,0.0
always short,capital at risk,870.0,-0.0019562243064251772,0.3839248931957046,-1.0,-0.15008627583997342,0.07219208217075518,0.18808247007215484,1.6561951084758983,-0.38292272375854725,1.9173742325373548,-0.15029066460843216,-0.08088586775990912,0.0,0.0
long-short volatility,per premium,870.0,0.09780520359527903,1.0957428114255379,-5.436564787370249,-0.6629427091204794,0.12463187937927271,0.8006446957381135,10.31604850795286,1.1646629783919575,11.52613068078202,2.63277022434755,1.4169469857867292,339.0,38.96551724137931
long-short volatility,capital at risk,870.0,0.05445412459907397,0.8908126439176882,-1.0,-0.4043744934371946,0.0441894236521673,0.2622778373439598,10.31604850795286,3.3540232621729067,26.127463331559134,1.8030344901922877,0.9703863491469722,339.0,38.96551724137931
