rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,-0.004119895722544237,1.0553560571573513,-6.8688205640835145,-0.4584782555695782,0.2801499067954092,0.849519997609044,0.9896373056474764,-1.8547501304068603,5.542655145100724,-0.11514546635869993,-0.061970854871848904,0.0,0.0
always short,per max risk,870.0,-0.0019562243064251772,0.3839248931957046,-1.0,-0.15008627583997342,0.07219208217075518,0.18808247007215484,1.6561951084758983,-0.38292272375854725,1.9173742325373548,-0.15029066460843216,-0.08088586775990912,0.0,0.0
long-short volatility,per premium,870.0,0.11255171672372863,1.0976351706056064,-5.436564787370249,-0.674571823455516,0.08677544276871571,0.7999999959021806,10.31604850795286,1.4730386124260306,11.395003536622056,3.02450102178147,1.6277750206568742,365.0,41.95402298850575
long-short volatility,per max risk,870.0,0.0634256907091274,0.9337883610810078,-1.0,-0.4411623145365323,0.03583222584248218,0.2775365171699639,10.31604850795286,3.1859897543558793,22.351875347414182,2.0034401601692706,1.0782439234169894,365.0,41.95402298850575
