rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,-0.004119895722544237,1.0553560571573513,-6.8688205640835145,-0.4584782555695782,0.2801499067954092,0.849519997609044,0.9896373056474764,-1.8547501304068603,5.542655145100724,-0.11514546635869993,-0.061970854871848904,0.0,0.0
always short,per max risk,870.0,-0.0019562243064251772,0.3839248931957046,-1.0,-0.15008627583997342,0.07219208217075518,0.18808247007215484,1.6561951084758983,-0.38292272375854725,1.9173742325373548,-0.15029066460843216,-0.08088586775990912,0.0,0.0
long-short volatility,per premium,870.0,0.05967461899729597,1.1018567088546027,-6.8688205640835145,-0.6525612909540022,0.09558356628575282,0.8101758360793712,10.31604850795286,0.562749859249797,11.742177226845664,1.597438550364995,0.8597353912569929,303.0,34.827586206896555
long-short volatility,per max risk,870.0,0.03372313785456814,0.8291900600094395,-1.0,-0.3919221449129936,0.03583222584248218,0.24294293360146982,10.31604850795286,3.515176761467709,30.908901769686747,1.1995918785888058,0.6456158159270737,303.0,34.827586206896555
