,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,866.0,0.014475039184953114,1.1276136351186241,-10.31604850795286,-0.44860321730068753,0.3273560071867437,0.9281034342060902,1.0,-2.3116209895688082,10.891894237059224,0.3777620924688714,0.203779128108568,0.0,0.0
sign(s),866.0,0.08998148079318882,1.124106868539659,-5.422480279928936,-0.7329820172495144,0.11631959727112673,0.8486041448223827,10.31604850795286,1.0028175227364309,10.58512067130431,2.3556159184434335,1.2707081191811798,355.0,40.993071593533486
heaviside(s): long only,866.0,0.03775322080411785,0.843686648731902,-1.0,0.0,0.0,-0.0,10.31604850795286,4.049962669324863,33.52695066900407,1.3168362629683268,0.7103511730773856,355.0,40.993071593533486
heaviside(s): short only,866.0,0.05222825998907097,0.7454912606820215,-5.422480279928936,0.0,0.0,0.4635569749527192,1.0,-2.0114970735884503,8.527158226876054,2.0616832698013368,1.112149756505168,0.0,0.0
