rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,0.007021886859305378,1.1185244050252108,-10.331315683864023,-0.4521813024742944,0.31808616884270347,0.9036751669147446,0.9949748744414716,-2.341064663428224,11.247532007448955,0.18516887564003257,0.09965718913608694,0.0,0.0
always short,capital at risk,870.0,-0.0015418629767829685,0.19402477527406645,-1.0,-0.0545865046176332,0.03675246504319872,0.0885968274666584,0.6933032768638515,-1.8203609416553497,8.244686228212624,-0.23439493211049692,-0.12615046670848784,0.0,0.0
long-short volatility,per premium,870.0,0.12302709026430098,1.112060637367696,-5.436564787370249,-0.6969244643868042,0.10666186393555516,0.8564744545852678,10.31604850795286,1.3575044690553102,10.73131575487648,3.2631114726909365,1.7561942636529728,365.0,41.95402298850575
long-short volatility,capital at risk,870.0,0.058618908709949805,0.897095355775767,-1.0,-0.2850927018011361,0.022356479067535847,0.1383266355478447,10.31604850795286,3.6307719075168823,26.749102563172457,1.927341829119995,1.0372880892137244,365.0,41.95402298850575
