,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,871.0,0.000977916782925037,0.14094062458924747,-0.7310000020265579,-0.04945068318396807,0.033202146515250205,0.07830028913915157,0.3983027333021164,-1.3962992333185162,4.007361953621509,0.20477398655456963,0.11014530202671062,0.0,0.0
long-short volatility,871.0,0.00909098514429498,0.14065019045046726,-0.5544023478031158,-0.06250000141561032,0.014298829101026058,0.07990039201453328,0.7310000020265579,0.26027505332093315,3.933686201017097,1.9075665619780773,1.0260555973946321,322.0,36.969001148105626
unit-median VRP,871.0,0.018215517537456115,0.2656272498741835,-1.5338906487822532,-0.03188110111415307,0.002355267950290461,0.05659687176328762,2.1930000060796737,0.41347179977545456,14.370421965554858,2.0238483473767928,1.0886020789494733,322.0,36.969001148105626
