rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,-0.009757891885478442,1.0083287231669003,-6.8688205640835145,-0.46448086647537634,0.2600856556515254,0.8228556666946112,0.9844961233415123,-1.6835673884966136,4.510207654575099,-0.28543911726350346,-0.15362225426731907,0.0,0.0
always short,capital at risk,870.0,-0.004186574446653496,0.47338619426208756,-1.0,-0.2223726568349758,0.08821051976336225,0.23647604460798366,2.0309166101343252,-0.09298284713919994,1.3267196427585088,-0.2608572169543602,-0.14039236841331057,0.0,0.0
long-short volatility,per premium,870.0,0.07507137250010604,1.0773073910860906,-6.8688205640835145,-0.6384464541606039,0.07959270577013855,0.7999830105544431,10.31604850795286,0.7912696567323358,12.152737516796735,2.055390490393007,1.1062033948286623,320.0,36.7816091954023
long-short volatility,capital at risk,870.0,0.048106705429829984,0.8778971981565628,-1.0,-0.4764290457261776,0.04380888593918031,0.315472162105935,10.31604850795286,2.9767824450899267,23.842467139769234,1.616298533069308,0.8698857626785964,320.0,36.7816091954023
