,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,866.0,0.00503911464508792,0.20373343358407997,-0.9609999995678663,-0.025547849368304017,0.04599999949336052,0.10574999831616878,0.5369999933242798,-1.4609677219208457,3.277282522399515,0.727865073926132,0.39263788797857707,0.0,0.0
sign(s),866.0,0.01106229049862693,0.20349500791871672,-0.8956015647947788,-0.06774999814108014,0.02460351947695017,0.10715088117867708,0.9609999995678663,-0.24549971484955085,3.200390219938854,1.5997430986157675,0.862961796148148,347.0,40.069284064665126
