rule,units,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy
always short,per premium,870.0,0.007021886859305378,1.1185244050252108,-10.331315683864023,-0.4521813024742944,0.31808616884270347,0.9036751669147446,0.9949748744414716,-2.341064663428224,11.247532007448955,0.18516887564003257,0.09965718913608694,0.0,0.0
always short,capital at risk,870.0,-0.0015418629767829685,0.19402477527406645,-1.0,-0.0545865046176332,0.03675246504319872,0.0885968274666584,0.6933032768638515,-1.8203609416553497,8.244686228212624,-0.23439493211049692,-0.12615046670848784,0.0,0.0
long-short volatility,per premium,870.0,0.08442583720881573,1.1189245062007322,-5.436564787370249,-0.6513820415386209,0.16385927824990598,0.8657393171698344,10.31604850795286,0.9250499147147461,10.8284149541515,2.225533913651909,1.1977739422728022,282.0,32.41379310344828
long-short volatility,capital at risk,870.0,0.04169102867883267,0.7945742217309791,-1.0,-0.16691427965930847,0.022889815020017454,0.11467821630436607,10.31604850795286,4.680521948337074,42.97454928276336,1.5476322322116325,0.8329298190396031,282.0,32.41379310344828
