,strangle (nearest OTM pair),strangle (nearest OTM pair),strangle (nearest OTM pair),strangle (nearest OTM pair),straddle (same strike),straddle (same strike),straddle (same strike),straddle (same strike)
,n,mean,Sharpe,worst,n,mean,Sharpe,worst
offset,,,,,,,,
near the strike,289,-0.028477456023481885,-0.4238216699873867,-5.42248033384579,289,-0.022712822745943512,-0.43817632901778625,-3.2254675580737295
middle,290,0.18709014417893008,2.399058215950897,-3.2692306909335453,290,0.10927034870206602,2.0995843712707782,-2.1714285714285713
far from the strike,287,0.14235632309290358,2.1592697259381364,-4.626674107142857,287,0.11159528674426245,2.4530146475650376,-3.0604864158435516
