estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasticnet,baseline,0.18203982962252657,0.00011969603990106322,0.010940568536463871,0.00013618444218309008,0.5064122018477728,0.4464431832027586,0.39880934830428594,0.007239336012990917,0.16466687852769168,276317,0.18153022367284885,4.850597148824974,1.2309032574044339e-06,0.0005096059496777517,b
