estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasso,baseline,0.22951481492777415,3.2563510014434003e-11,5.706444603641922e-06,2.1721781318287367e-06,0.6739370729720636,0.5096222762613316,0.032241003626987674,0.9617098075525317,0.7145542085068857,6081,0.22887183589602608,1.769113864526053,0.07687487462727582,0.0006429790317480674,b
