,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
all models,866.0,0.007948599174142427,0.11218410576564977,-1.0233332908418449,-0.023541760263296352,0.03208068055166535,0.0723216803227563,0.2245614068549976,-3.163224990829017,17.877745688404083,2.0850583483931464,1.1247591559919643,0.0,0.0,-3.417808224880633,866.0
