segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.11108776083784307,0.11883572175312199,-0.007747960915278915,-6.519892167924974,-0.01219207610031864,-0.0029220739761346265,-3.3502064776150693,True
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.11676140976860618,0.11761005925243391,-0.0008486494838277417,-0.7215789952169241,-0.008306730853896169,0.008137923632978643,-0.2049930822087509,False
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.11108776083784307,0.11883572175312199,-0.007747960915278915,-6.519892167924974,-0.01219207610031864,-0.0029220739761346265,-3.3502064776150693,True
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.11676140976860618,0.11761005925243391,-0.0008486494838277417,-0.7215789952169241,-0.008306730853896169,0.008137923632978643,-0.2049930822087509,False
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.11183661478484372,0.12635612843567248,-0.014519513650828795,-11.490945338848867,-0.02165482905228404,-0.007528149756977586,-4.231437711511778,True
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.10804421692074273,0.11761005925243391,-0.009565842331691181,-8.133523945566091,-0.01805988953215095,-0.001156547281144088,-2.36023296102237,True
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.11183661478484372,0.12635612843567248,-0.014519513650828795,-11.490945338848867,-0.02165482905228404,-0.007528149756977586,-4.231437711511778,True
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.10804421692074273,0.11761005925243391,-0.009565842331691181,-8.133523945566091,-0.01805988953215095,-0.001156547281144088,-2.36023296102237,True
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.11183661478484372,0.12352577165027977,-0.01168915686543607,-9.46292964558833,-0.017624430258110647,-0.005506545291592478,-3.917317998745603,True
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.10804421692074273,0.11867094286367716,-0.01062672594293442,-8.954783442769,-0.0181126058435888,-0.0036901184046785034,-2.968050968599191,True
bar1000,reclasso,2000,2000,10:00,common,1619,2018-01-19,0.11183661478484372,0.12352577165027977,-0.01168915686543607,-9.46292964558833,-0.017624430258110647,-0.005506545291592478,-3.917317998745603,True
bar1000,reclasso,2000,2000,10:00,deck period,1116,2020-01-03,0.10804421692074273,0.11867094286367716,-0.01062672594293442,-8.954783442769,-0.0181126058435888,-0.0036901184046785034,-2.968050968599191,True
bar1000,reclasticnet,500,500,all bars,common,3119,2012-03-23,0.11096170535357491,0.11865011352265034,-0.007688408169075448,-6.479899547342387,-0.011427701930191138,-0.003702300094381566,-3.8132283380156315,True
bar1000,reclasticnet,500,500,all bars,deck period,1116,2020-01-03,0.11135710255655658,0.11765909934741627,-0.006301996790859665,-5.3561491000806765,-0.01272541585958049,0.000538677184568572,-1.8566285229109072,False
bar1000,reclasticnet,500,500,10:00,common,3119,2012-03-23,0.11096170535357491,0.11865011352265034,-0.007688408169075448,-6.479899547342387,-0.011427701930191138,-0.003702300094381566,-3.8132283380156315,True
bar1000,reclasticnet,500,500,10:00,deck period,1116,2020-01-03,0.11135710255655658,0.11765909934741627,-0.006301996790859665,-5.3561491000806765,-0.01272541585958049,0.000538677184568572,-1.8566285229109072,False
bar1000,reclasticnet,2000,500,all bars,common,1619,2018-01-19,0.11477469697015247,0.12629353675015875,-0.011518839780006292,-9.120688260392559,-0.01853569254533556,-0.004728015230973241,-3.564971726153722,True
