,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
baseline (HAR + calendar OLS),866.0,0.026105963834873354,0.3830168039655505,-3.313829717804345,-0.17376416912035308,0.1090080991641425,0.26354269242137207,2.8535032073259745,-1.1608918303167644,13.024001178303903,2.0057687006467337,1.0819873278813108,201.0,23.21016166281755,-1.203727494460531,866.0
block-diagonal ridge,866.0,0.03273260138916257,0.3825068882000058,-3.313829717804345,-0.1605873982963389,0.11814109668250566,0.2635659061164385,2.8535032073259745,-0.9661668031362021,13.10619759564864,2.518257913846041,1.3584433490460244,186.0,21.478060046189377,-0.9344484118252874,866.0
"block-diagonal ridge, without the FOMC columns",866.0,0.03188033375476402,0.3825789470105531,-3.313829717804345,-0.1611687298514936,0.11757209996125867,0.26354269242137207,2.8535032073259745,-0.9553828532150292,13.084247896851325,2.452227383980598,1.3228239894734768,189.0,21.824480369515012,-0.9689821959649073,866.0
LightGBM,866.0,0.02416846117038519,0.38314408720668397,-3.313829717804345,-0.17376416912035308,0.11015689560404451,0.2599747762998734,2.8535032073259745,-1.0811597667234842,12.963215838463888,1.8562899677867029,1.001352858567795,205.0,23.67205542725173,-1.282515524702268,866.0
XGBoost,866.0,0.02206266090332525,0.3832712585337725,-3.313829717804345,-0.18752909084844877,0.10643489680157053,0.2590213761017598,2.8535032073259745,-1.0656944878586507,12.918843073526608,1.693988989832212,0.9138015863832802,220.0,25.40415704387991,-1.3692555929470598,866.0
lasso (causally tuned),866.0,0.03311604073674589,0.38247384403449886,-3.313829717804345,-0.16992318230140252,0.11404753119884192,0.262945693214114,2.8535032073259745,-0.8408010077532555,13.070916637091676,2.54797764560372,1.374475293875691,198.0,22.863741339491916,-0.9195796539553563,866.0
lasso (fixed 1e-4),866.0,0.03391778160818061,0.38240349826312375,-3.313829717804345,-0.1598746824597958,0.11834676090842833,0.2640046768722089,2.8535032073259745,-0.9737050017337594,13.134836839360746,2.610144367572244,1.4080103696619348,185.0,21.362586605080832,-0.8859457773949307,866.0
elastic net (causally tuned),866.0,0.02889395839123553,0.38281634678411885,-3.313829717804345,-0.16768536009374843,0.11620605177192667,0.2613493643680239,2.8535032073259745,-1.1876518781500314,13.092900990579826,2.2211378585536683,1.198165578941184,190.0,21.939953810623557,-1.0895659067790189,866.0
