,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
all models,866.0,0.1603462841343286,1.3382577909636235,-11.39742812701898,-0.4839115842505851,0.4093966218674502,1.1159805099970082,2.2350385321547863,-1.9215885364661744,8.734691857594044,3.525965557128919,1.9020388792233835,0.0,0.0,-1.9180993430911473,866.0
