slice,dSharpe,pct_lo,pct_hi,basic_lo,basic_hi,CI excludes 0
abs lagged mean ΔV,-0.21244348708387584,-1.5514855959753795,1.1984528268392454,-1.623339801006997,1.1265986218076278,False
scaled (μΔ/μV)*V_t,-0.24174727366160975,-0.7539455736674794,0.2655017422233621,-0.7489962895465816,0.2704510263442599,False
ratio mean(ΔV/V)*V_t,-0.05485798031637734,-0.5882424523263937,0.48025384906254154,-0.5899698096952962,0.47852649169363903,False
