book,family,lookback,treatment,variant,sample,n_sessions,n_traded,frac_traded,mean_turnover_pts,mean_units,sd_units,Sharpe_ann_units,t_hac_units,t_lag_units,MaxDD_units,worst_units,worst_date_units,mean_cost_units,mean_charged_units,Sharpe_charged_units,unit_name_units,mean_pts,sd_pts,Sharpe_ann_pts,t_hac_pts,t_lag_pts,MaxDD_pts,worst_pts,worst_date_pts,mean_cost_pts,mean_charged_pts,Sharpe_charged_pts,unit_name_pts,frac_10:00,frac_10:30,frac_11:00,frac_11:30,frac_12:00,frac_12:30,frac_13:00,frac_13:30,frac_14:00,frac_14:30,frac_15:00,frac_flat
E2 relative ratio of sums | ewma hl 63 | hold,E2 relative ratio of sums,ewma hl 63,hold,-,all,1279,1216.0,0.9507427677873339,5319.35214087708,0.057100782450684735,0.7039183712748088,1.2877158164641833,2.9245866104146363,16.0,-20.368444290555438,-8.447653008963469,2021-11-22,0.029356116775463768,0.027744665675220954,0.6203481239109705,premium,0.5806484931327001,7.633736596402428,1.2074701498326628,2.6605915311127277,16.0,-147.60473460797337,-55.458205643497514,2024-05-01,0.26596760704385397,0.3146808860888461,0.6508176526728586,index points per contract,0.0,0.017200938232994525,0.0,0.0,0.004691164972634871,0.0,0.06489444878811572,0.003909304143862392,0.07114933541829555,0.5613760750586395,0.22752150117279124,0.04925723221266615
E2 relative ratio of sums | ewma hl 63 | flatten,E2 relative ratio of sums,ewma hl 63,flatten,-,deck in-sample,866,803.0,0.9272517321016166,2016.5849848891426,0.016000451773731238,0.4203652628040477,0.6042347454058121,1.2060338500508594,14.0,-9.493616311129148,-6.536612662541972,2023-12-20,0.013196230430491238,0.002804221343239997,0.10471994232341021,premium,0.14000486852436073,4.078425590015423,0.5449427328436592,1.0236065270779577,14.0,-96.7639518803937,-38.402599782046565,2023-12-20,0.10082924924445713,0.039175619279903505,0.15129992716576918,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06466512702078522,0.558891454965358,0.30369515011547343,0.07274826789838337
E2 relative ratio of sums | ewma hl 63 | flatten,E2 relative ratio of sums,ewma hl 63,flatten,-,unseen,413,413.0,1.0,5508.322962490465,0.057290118084309706,0.350941305548182,2.591465911301181,3.13239231836802,11.0,-4.899716638470418,-1.9097263502165407,2025-07-21,0.024161242290333982,0.03312887579397573,1.4665967510442697,premium,0.4744319102760984,5.552979376943931,1.3562760782101204,1.598202403377541,11.0,-121.01260967412571,-36.37585547436467,2024-12-18,0.27541614812452325,0.19901576215157515,0.5613900240844597,index points per contract,0.0,0.053268765133171914,0.0,0.0,0.014527845036319613,0.0,0.2009685230024213,0.012106537530266344,0.0847457627118644,0.5665859564164649,0.06779661016949153,0.0
E2 relative ratio of sums | ewma hl 63 | flatten,E2 relative ratio of sums,ewma hl 63,flatten,-,all,1279,1216.0,0.9507427677873339,3144.0969354359336,0.029333236907639688,0.3995988709997446,1.1652953344736383,2.6866756417788515,16.0,-9.493616311129148,-6.536612662541972,2023-12-20,0.016736926206968997,0.012596310700670691,0.49382446757266374,premium,0.2479942103879007,4.606890759630219,0.8545429551138937,1.8557958792498686,16.0,-121.01260967412577,-38.402599782046565,2023-12-20,0.15720484677179672,0.09078936361610401,0.30974368665227703,index points per contract,0.0,0.017200938232994525,0.0,0.0,0.004691164972634871,0.0,0.06489444878811572,0.003909304143862392,0.07114933541829555,0.5613760750586395,0.22752150117279124,0.04925723221266615
fixed 11:00,fixed,-,hold,-,deck in-sample,866,865.0,0.9988452655889145,9656.216495803814,0.08753679543432237,0.38820714251023014,3.579541424032116,7.114767022451925,14.0,-3.802020660136243,-2.3155480511407167,2023-11-30,0.031164231770044223,0.056372563664278154,2.283776999646787,premium,1.5254491606320078,7.236275447739431,3.346439045212401,6.22677347740963,14.0,-108.56379419456471,-38.65324899225731,2022-10-13,0.4828108247901908,1.0426383358418172,2.2726660587721423,index points per contract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fixed 11:00,fixed,-,hold,-,unseen,413,413.0,1.0,14444.801742409678,0.04935441766091863,0.44877161890587364,1.745825846361192,2.1074460249074303,11.0,-6.319335687222404,-2.8723397757018025,2025-05-21,0.038983673058920795,0.010370744601997845,0.3654651240291332,premium,0.528452752755267,10.849046588137846,0.7732409767508919,0.968293273087926,11.0,-215.68836455998223,-62.84087158842818,2025-04-09,0.7222400871204842,-0.19378733436521678,-0.2822219347795916,index points per contract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fixed 11:00,fixed,-,hold,-,all,1279,1278.0,0.9992181391712275,11202.49148161165,0.07520738025026003,0.40895919375053036,2.91931363235578,6.645698755350344,16.0,-6.319335687222377,-2.8723397757018025,2025-05-21,0.0336891960017143,0.041518184248545725,1.5994267890148428,premium,1.2035105238430372,8.579267380563858,2.226896124173581,4.90896899783952,16.0,-215.68836455998144,-62.84087158842818,2025-04-09,0.5601245740805826,0.6433859497624544,1.183004974460306,index points per contract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fixed 13:30,fixed,-,hold,-,deck in-sample,866,866.0,1.0,6609.409231239691,0.06916039415148115,0.5572946777876372,1.970029976526192,3.6529268106100927,14.0,-10.321788114104853,-6.742309029989063,2021-11-22,0.031216190856445763,0.03794420329503538,1.06953566423133,premium,0.7983451428262665,7.5481790630095436,1.6789925284092098,2.7816746504886214,14.0,-192.19885736752235,-75.84721307472019,2020-03-13,0.3304704615619846,0.467874681264282,0.9788060579917852,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fixed 13:30,fixed,-,hold,-,unseen,413,413.0,1.0,9551.352154325166,0.08772071181121843,0.5535025097728188,2.5158388717403524,3.557951999662863,11.0,-3.960167505951244,-3.2528640748102036,2024-07-12,0.03937421670062884,0.048346495110589596,1.3721862435974481,premium,1.1732598810196162,9.04236381787241,2.0597405264484365,3.2104319367411995,11.0,-92.66270041290448,-39.48886167739127,2025-04-16,0.47756760771625834,0.6956922733033577,1.2134436487440574,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fixed 13:30,fixed,-,hold,-,all,1279,1279.0,1.0,7559.38767317425,0.07515367890009061,0.5559242313071531,2.146025662673973,5.098143298930611,16.0,-10.321788114104853,-6.742309029989063,2021-11-22,0.03385048692653772,0.04130319197355289,1.167212527282934,premium,0.9194083069184115,8.059326045936114,1.8109646287307026,4.121129763037136,16.0,-192.19885736752235,-75.84721307472019,2020-03-13,0.3779693836587125,0.5414389232596989,1.0605034447719297,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fixed 15:00,fixed,-,hold,-,deck in-sample,866,866.0,1.0,3344.859309577628,0.0685186855189922,0.7786673965840482,1.3968742200295416,2.610156396381713,14.0,-19.060473051274016,-5.823485968457031,2023-11-30,0.024739042724934966,0.04377964279405724,0.8835019657409366,premium,0.5727358696867562,7.577932653411786,1.1997863381131142,2.085167090013315,14.0,-180.28405089555037,-63.92313562638694,2020-03-13,0.16724296547888143,0.40549290420787465,0.8453586144647749,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fixed 15:00,fixed,-,hold,-,unseen,413,413.0,1.0,4591.179699107623,0.05491077772600699,0.8001954595166157,1.0893358148864325,1.229112238445204,11.0,-19.824270121040144,-3.4199490100400425,2024-07-25,0.031156884029774793,0.023753893696232195,0.46828166763959683,premium,0.2481625204176924,8.594636434147434,0.4583623650281842,0.6041566881227471,11.0,-208.08905616967644,-58.534792580105474,2025-03-04,0.22955898495538113,0.018603535462311218,0.03420854783587013,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fixed 15:00,fixed,-,hold,-,all,1279,1279.0,1.0,3747.306784851973,0.06412457612219558,0.7853958292788857,1.296093065601318,2.801755029761187,16.0,-20.891359147454253,-5.823485968457031,2023-11-30,0.026811418376927812,0.037313157745267764,0.7474907035999008,premium,0.46792836910182767,7.9185832906168505,0.9380633256727685,2.0374408203504126,16.0,-208.0890561696769,-63.92313562638694,2020-03-13,0.18736533924259868,0.28056302985922915,0.5597820525344492,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43 P&L-Sharpe selector rolling 252,43 selector,rolling 252,hold,-,deck in-sample,866,802.0,0.9260969976905312,8664.400203713594,0.07576914048601922,0.4202817538545801,2.861884451664561,5.314210133774978,14.0,-6.103560150740915,-3.0745281901382766,2021-11-22,0.029170059416592814,0.04659908106942642,1.745756309013767,premium,1.1845042177445233,6.894599257792392,2.7272682311597323,5.156853202463786,14.0,-108.56379419456471,-38.74905253453687,2023-02-07,0.4332200101856797,0.7512842075588436,1.7189919713314232,index points per contract,0.005773672055427252,0.2066974595842956,0.4018475750577367,0.18475750577367206,0.0,0.03348729792147806,0.0,0.012702078521939953,0.0,0.028868360277136258,0.053117782909930716,0.07274826789838337
43 P&L-Sharpe selector rolling 252,43 selector,rolling 252,hold,-,unseen,413,413.0,1.0,13903.240842634044,0.07037779107907617,0.43706793574376457,2.5561536473788617,3.517747061508123,11.0,-3.866600264992737,-2.6330923337088215,2025-05-21,0.03792340521731383,0.03245438586176233,1.1725450053436468,premium,0.9984690908645569,12.477031078771102,1.2703507218349703,1.8731202968862941,11.0,-228.15230171024822,-147.9566568188621,2025-04-09,0.6951620421317023,0.3033070487328544,0.3844886704425729,index points per contract,0.0,0.7869249394673123,0.0,0.0,0.0,0.0,0.09927360774818401,0.0847457627118644,0.029055690072639227,0.0,0.0,0.0
43 P&L-Sharpe selector rolling 252,43 selector,rolling 252,hold,-,all,1279,1215.0,0.9499609069585614,10356.066492903701,0.07402822781591174,0.4256106833460617,2.7611188599861873,6.5168280567116454,16.0,-6.103560150740915,-3.0745281901382766,2021-11-22,0.031996589374136034,0.0420316384417757,1.55630055541995,premium,1.1244318898309766,9.075691193559956,1.9667706293273772,5.040634066371121,16.0,-228.15230171024814,-147.9566568188621,2025-04-09,0.5178033246451851,0.6066285651857918,1.055886340813108,index points per contract,0.003909304143862392,0.3940578577013292,0.2720875684128225,0.12509773260359655,0.0,0.022673964034401875,0.03205629397967162,0.03596559812353401,0.009382329945269743,0.019546520719311962,0.03596559812353401,0.04925723221266615
fixed 11:00,fixed,-,flatten,-,deck in-sample,866,865.0,0.9988452655889145,8440.755363820615,0.0458637570251996,0.3233325747111639,2.2517513811560903,4.253841360985766,14.0,-6.06769180838681,-2.202797320831746,2024-04-04,0.027274053621721306,0.018589703403478295,0.9019327433205252,premium,0.7067631416447047,6.2034814006861145,1.8085839751966923,3.36390588585381,14.0,-166.5440070837608,-39.48317910774857,2022-10-13,0.4220377681910307,0.28472537345367394,0.7226766737134764,index points per contract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fixed 11:00,fixed,-,flatten,-,unseen,413,413.0,1.0,13178.198408527225,0.025013936440145913,0.3777715253277775,1.0511219193767454,1.24333782571834,11.0,-7.399539830315756,-2.914750455745223,2025-05-21,0.03560871761689768,-0.010594781176751757,-0.4421326963847247,premium,-0.020519035281911926,9.392589989647416,-0.03467942147505811,-0.03807338588651447,11.0,-292.3031029583105,-65.61108643292323,2025-04-09,0.6589099204263613,-0.6794289557082732,-1.1401137746681957,index points per contract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fixed 11:00,fixed,-,flatten,-,all,1279,1278.0,0.9992181391712275,9970.516096786861,0.03913117227021354,0.34185028767683406,1.8171349401107044,4.049594165016551,16.0,-7.399539830315732,-2.914750455745223,2025-05-21,0.029965387656129314,0.009165784614084228,0.4212717351777628,premium,0.471917528610543,7.389393680222017,1.0138123429890327,2.0868464575205334,16.0,-292.3031029583102,-65.61108643292323,2025-04-09,0.49852580483934306,-0.02660827622880003,-0.05668298713683117,index points per contract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fixed 13:30,fixed,-,flatten,-,deck in-sample,866,866.0,1.0,5041.708363586289,0.02909972424248735,0.3759909373313516,1.2286035527233308,2.4225760187955814,14.0,-6.135339009711082,-3.2255060138656395,2023-12-20,0.023850616773152037,0.005249107469335314,0.21784794710320737,premium,0.3373856238799088,5.125388495006951,1.0449609323283926,1.897119176807358,14.0,-153.23898798370294,-28.275892758309936,2022-09-21,0.2520854181793145,0.08530020570059428,0.26140387163777906,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fixed 13:30,fixed,-,flatten,-,unseen,413,413.0,1.0,7554.654646705781,0.057843706790522594,0.39444414552733,2.32793511801164,3.0851929033205,11.0,-3.8760071984272635,-1.9706566130719199,2024-05-22,0.03127388488633961,0.026569821904182986,1.0468064384592326,premium,0.6412797968344688,6.674132441906294,1.525292053763399,2.167572803761342,11.0,-91.23431971308969,-40.75354152627691,2025-04-09,0.37773273233528903,0.2635470644991797,0.6183372886286018,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fixed 13:30,fixed,-,flatten,-,all,1279,1279.0,1.0,5853.160134445046,0.03838140117160272,0.3821290482411877,1.5944505072983137,3.792448157876804,16.0,-6.135339009711082,-3.2255060138656395,2023-12-20,0.026247653310092198,0.012133747861510521,0.4949280868114459,premium,0.43551564219909034,5.6710271420054665,1.2191083405006244,2.8604752645137013,16.0,-153.23898798370294,-40.75354152627691,2025-04-09,0.2926580067222524,0.14285763547683808,0.3952094767209392,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fixed 15:00,fixed,-,flatten,-,deck in-sample,866,866.0,1.0,672.1308405531902,0.007150524750375107,0.364413792543074,0.31148947630792917,0.5606612100032882,14.0,-9.65842871869929,-3.0363174765343497,2020-07-13,0.00592414411459973,0.0012263806357753829,0.053335811145797024,premium,0.027513080568171585,3.5882186642643195,0.12171962045059506,0.21445323360021634,14.0,-129.9804568604769,-30.00483792495547,2022-09-21,0.03360654202765951,-0.00609346145948792,-0.02695284776535375,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fixed 15:00,fixed,-,flatten,-,unseen,413,413.0,1.0,928.583418857146,0.0232156525820584,0.2681736232757006,1.374247977991204,1.4918197337933934,11.0,-7.330925567705594,-1.6222773074162469,2025-06-05,0.007702686228184454,0.015512966353873947,0.9211116476314377,premium,-0.008208929913511583,3.5156835177843186,-0.037066112984137534,-0.0425406866176231,11.0,-128.69696475523472,-31.968111506762106,2025-04-09,0.046429170942857305,-0.05463810085636892,-0.24695822005848186,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fixed 15:00,fixed,-,flatten,-,all,1279,1279.0,1.0,754.9415636489946,0.012338091438792,0.3363383038790067,0.58233370193771,1.21335254995357,16.0,-9.65842871869929,-3.0363174765343497,2020-07-13,0.006498450520315517,0.005839640918476481,0.275447480776411,premium,0.01597813895055225,3.5636219887533636,0.07117620591108369,0.1490908479615004,16.0,-129.9804568604769,-31.968111506762106,2025-04-09,0.03774707818244973,-0.021768939231897506,-0.09698923548953346,index points per contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43 P&L-Sharpe selector rolling 252,43 selector,rolling 252,flatten,-,deck in-sample,866,802.0,0.9260969976905312,7371.1644511295735,0.04309537424301726,0.32026525092958075,2.1360976735378485,3.9994312443591,14.0,-6.139121592522221,-1.91257621023938,2024-04-04,0.024478938035943417,0.018616436207073834,0.9132241534815112,premium,0.5781069579602037,5.788865421939491,1.5853129728964968,2.9024814334998195,14.0,-166.54400708376076,-39.48317910774857,2022-10-13,0.36855822255647863,0.2095487354037251,0.5697783805431222,index points per contract,0.005773672055427252,0.2066974595842956,0.4018475750577367,0.18475750577367206,0.0,0.03348729792147806,0.0,0.012702078521939953,0.0,0.028868360277136258,0.053117782909930716,0.07274826789838337
43 P&L-Sharpe selector rolling 252,43 selector,rolling 252,flatten,-,unseen,413,413.0,1.0,12551.073686041129,0.047604115359600914,0.36092362918306553,2.093772318146306,2.9121456794489973,11.0,-3.488168455030209,-2.672219117409076,2025-05-21,0.03423922909273847,0.013364886266862447,0.581902004419174,premium,0.467740381349013,10.704520921674018,0.6936460227863089,0.955199340260967,11.0,-242.315730271743,-150.72687166328797,2025-04-09,0.6275536843020566,-0.1598133029530433,-0.23570576806117402,index points per contract,0.0,0.7869249394673123,0.0,0.0,0.0,0.0,0.09927360774818401,0.0847457627118644,0.029055690072639227,0.0,0.0,0.0
43 P&L-Sharpe selector rolling 252,43 selector,rolling 252,flatten,-,all,1279,1215.0,0.9499609069585614,9043.801287735103,0.04455128517433004,0.33380028949423046,2.118721131216398,5.0708136295368,16.0,-6.139121592522221,-2.672219117409076,2025-05-21,0.02763061919814541,0.016920665976184617,0.7964522089141818,premium,0.5424686497972471,7.72169157657583,1.1152249171150848,2.664825894368075,16.0,-242.31573027174284,-150.72687166328797,2025-04-09,0.4521900643867552,0.09027858541049184,0.18433165119983827,index points per contract,0.003909304143862392,0.3940578577013292,0.2720875684128225,0.12509773260359655,0.0,0.022673964034401875,0.03205629397967162,0.03596559812353401,0.009382329945269743,0.019546520719311962,0.03596559812353401,0.04925723221266615
ex-post best fixed clock per year (IN-SAMPLE CEILING),ceiling,-,hold,-,deck in-sample,866,,,,0.11154770654745925,,4.083223374356698,7.582999201216978,,-4.7473777590235,-2.01918079038099,2021-06-14,,,,premium,1.6541055442833286,,3.7612026566897874,6.5600620028788255,,-118.65378674195654,-29.087877466054834,2022-09-21,,,,index points per contract,,,,,,,,,,,,
ex-post best fixed clock per year (IN-SAMPLE CEILING),ceiling,-,hold,-,unseen,413,,,,0.0843299042534119,,2.840557641454992,3.833116132092528,,-5.489395559919604,-3.021561835264024,2025-05-21,,,,premium,1.2594332656394753,,2.1452938536015043,3.19940799532018,,-92.66270041290448,-53.67932904505364,2024-07-25,,,,index points per contract,,,,,,,,,,,,
ex-post best fixed clock per year (IN-SAMPLE CEILING),ceiling,-,hold,-,all,1279,,,,0.10275884622889665,,3.6562194082880617,8.43405259078499,,-5.489395559919615,-3.021561835264024,2025-05-21,,,,premium,1.5266625020003644,,3.1024325226216596,7.288695538975718,,-118.65378674195654,-53.67932904505364,2024-07-25,,,,index points per contract,,,,,,,,,,,,
ex-post best fixed clock per year (IN-SAMPLE CEILING),ceiling,-,flatten,-,deck in-sample,866,,,,0.055819440920823714,,2.8105096274248655,5.222860095024181,,-5.179070658267349,-1.91257621023938,2024-04-04,,,,premium,0.8016528574777176,,2.1020386843548398,4.032159589675578,,-118.98726131140256,-30.902651976016458,2022-10-13,,,,index points per contract,,,,,,,,,,,,
ex-post best fixed clock per year (IN-SAMPLE CEILING),ceiling,-,flatten,-,unseen,413,,,,0.05302321643787702,,2.4303137354567994,3.506304936789453,,-3.1442259953951464,-1.3635772594222695,2025-06-27,,,,premium,0.795971137567974,,1.920151375468594,2.546916869564332,,-102.00262852752488,-40.75354152627691,2025-04-09,,,,index points per contract,,,,,,,,,,,,
ex-post best fixed clock per year (IN-SAMPLE CEILING),ceiling,-,flatten,-,all,1279,,,,0.054916516205063756,,2.6782371557934597,6.348525808656371,,-5.179070658267349,-1.91257621023938,2024-04-04,,,,premium,0.7998181816976363,,2.0391941026818228,4.7278139675282835,,-118.98726131140256,-40.75354152627691,2025-04-09,,,,index points per contract,,,,,,,,,,,,
