estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasticnet,baseline,0.1382751006050426,5.2974557594315544e-11,7.278362287926834e-06,2.1077508915764925e-06,0.3548955551516605,0.39885479912609983,0.00010213973040407165,0.8997245136454521,0.7421889959381656,29656,0.13778698255594923,5.86226887949671,4.565848829219551e-09,0.00048811804909339575,b
