,sign(s),tail: p-hat > break-even p*,tail: p-hat > trailing top quintile,sign(s) AND p-hat > trailing median,sign(s) OR break-even
2023-03-23,0.11484059979838712,0.11484059979838712,0.11484059979838712,0.11484059979838712,0.11484059979838712
2023-03-24,0.8807240708885636,0.8807240708885636,0.8807240708885636,0.8807240708885636,0.8807240708885636
2023-03-27,1.5191860977013367,-1.710863252533275,1.781902490536906,1.7555039351215445,1.1732328279277648
2023-03-28,0.2795959223218585,-0.33404676291472923,-0.33404676291472923,0.3230886213497031,0.21592556377331643
2023-03-29,1.0,1.0,1.0,1.0,1.0
2023-03-30,0.7725813415584475,0.7725813415584475,-0.9232847805407686,0.7725813415584475,0.7725813415584475
2023-03-31,0.4328870200218279,-0.6164346367547866,-0.5330073926827102,0.4328870200218279,-0.35094051102376467
2023-04-03,1.0,1.0,-1.1729323308270676,1.0,1.0
2023-04-04,0.41774622497382063,-0.5135399851175249,0.489988053352752,0.4827289710808594,0.3226158965144357
2023-04-05,-0.8914620535714286,0.8866021422941903,-1.04562466433942,-1.0301339285714286,-0.6884558433521923
2023-04-06,-0.9935420864948792,-1.3477614390713144,-1.1653576352872266,-1.1480930777274159,-0.7672899281841641
2023-04-10,-0.09596354166666665,-0.09596354166666665,0.07916939313835278,-0.09596354166666665,-0.09596354166666665
2023-04-11,3.1736068663108803,-3.3372779610068743,3.7224260988308067,3.6672790455147948,2.450904312596521
2023-04-12,-0.7000075120192308,0.6854917367963402,0.6854917367963402,-0.8088975694444445,-0.5405998607673267
2023-04-13,1.0,1.0,-1.1729323308270676,1.0,1.0
2023-04-14,-0.4499715387832507,0.43222867427890177,-0.5277861657908804,-0.5199671114828675,-0.3475027725256787
2023-04-17,-0.5875549070569818,-0.7970310043555578,-0.6891621466232267,-0.6789523370436233,-0.45375527475687694
2023-04-18,-1.0,1.0,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-04-19,-0.8254616477272727,0.8153921206324695,-0.9682106544771018,-0.9538667929292928,-0.6374852328982897
2023-04-20,0.8299138760774181,-0.9386215233143147,0.9734328170532122,0.9590115901339052,0.6409235874657288
2023-04-21,-0.1619000735464584,0.13085941593220007,0.13085941593220007,0.13085941593220007,-0.12503173996657183
2023-04-24,0.2965382774439096,-0.4340692934782608,-0.37532307330827064,0.2965382774439096,-0.24711865717821777
2023-04-25,0.8000253492806835,-0.9022993195642273,0.938375597652531,0.9244737369465675,0.6178413588504288
2023-04-26,-0.7775302748746669,0.7697697231483582,-0.9119903975973536,-0.8984794287440594,-0.6004689251507328
2023-04-27,0.909065541578653,0.909065541578653,0.909065541578653,0.909065541578653,0.909065541578653
2023-04-28,0.026091182254525558,-0.11627872311812068,-0.10054175307205923,0.026091182254525558,-0.06619828296328652
2023-05-01,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-05-02,0.9134181684006006,0.9134181684006006,-1.0782131074279753,0.9134181684006006,0.9134181684006006
2023-05-03,0.6828358118665272,-0.9447204968944098,-0.8168635875402792,0.6828358118665272,-0.5378359264497877
2023-05-04,-1.0,1.0,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-05-05,0.13793101558314824,0.13793101558314824,0.13793101558314824,0.13793101558314824,0.13793101558314824
2023-05-08,1.0,1.0,-1.1729323308270676,1.0,1.0
2023-05-09,0.38811390232421794,0.5264849457615478,0.4552313440795338,0.44848717601909627,0.2997315285276138
2023-05-10,0.3621990802970618,-0.5356997483325837,-0.46319903051313627,0.3621990802970618,-0.30497757949627285
2023-05-11,-0.8062133817938957,-1.0936459787812844,-0.9456337410514866,-0.9316243522951683,-0.6226202354447906
2023-05-12,-1.21465325273312,-1.21465325273312,1.36285759367571,-1.21465325273312,-1.21465325273312
2023-05-15,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-05-16,2.8846530871997644,3.9130946226362022,3.383502869196716,3.333376900764172,2.2277518891245705
2023-05-17,0.10237626131949018,0.10237626131949018,-0.14456544712771546,0.10237626131949018,0.10237626131949018
2023-05-18,-2.5752890956025225,-2.5752890956025225,2.8551037377677897,-2.5752890956025225,-2.5752890956025225
2023-05-19,0.5285760574602425,0.5285760574602425,0.5285760574602425,0.5285760574602425,0.5285760574602425
2023-05-22,0.31300947288897263,-0.47566820347955924,-0.4112920556402204,0.31300947288897263,-0.2708012049512342
2023-05-23,-0.0067590866414225514,-0.027888762545529522,-0.007927951248585849,-0.00781050011897717,-0.005219888693375831
2023-05-24,-0.5869538585975373,-0.5869538585975373,0.6018807133712359,-0.5869538585975373,-0.5869538585975373
2023-05-25,0.2484414167477932,-0.38603087472869424,-0.33378609469022436,0.2484414167477932,-0.21977005244455364
2023-05-26,1.0,1.0,-1.1729323308270676,1.0,1.0
2023-05-30,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-05-31,-0.37864583333333335,0.41894959041077023,0.36224964584389907,-0.37864583333333335,0.23851090543187412
2023-06-01,1.0,1.0,-1.1729323308270676,1.0,1.0
2023-06-02,1.0,-1.3565217391304347,-1.1729323308270676,1.0,-0.7722772277227722
2023-06-05,-1.0,1.0,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-06-06,1.0,-1.3565217391304347,-1.1729323308270676,1.0,-0.7722772277227722
2023-06-07,-0.008007812500000044,-0.010862771739130495,-0.00939262218045118,-0.009253472222222272,-0.006184251237623796
2023-06-08,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-06-09,-0.6199544270833333,-0.8409816576086955,-0.7271645911654134,-0.7163917824074073,-0.4787766862623761
2023-06-12,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311
2023-06-13,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-06-14,0.6679687581192222,-0.9227959141461366,-0.7979062415549302,0.6679687581192222,-0.5253541095386421
2023-06-15,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946
2023-06-16,-0.9162946363405996,0.9127327092244862,0.9127327092244862,0.9127327092244862,-0.707633481530364
2023-06-20,-0.483984375,-0.6565353260869565,-0.5676809210526316,-0.5592708333333333,-0.3737701113861386
2023-06-21,0.3903415246268711,-0.4862270524180494,0.45784419429918716,0.4510613173466066,0.30145187050392025
2023-06-22,1.5055042613636362,2.0422492588932806,1.7658546223513327,1.7396938131313129,1.162666657290729
2023-06-23,-1.0,1.0,1.0,-1.1555555555555554,-0.7722772277227722
2023-06-26,2.9228688264434823,3.9649351036972456,3.4283273453021295,3.3775373105569124,2.257265034283085
2023-06-27,-0.45177803526983473,0.43219865104468635,0.43219865104468635,-0.5220546185340312,-0.34889788862422877
2023-06-28,0.9055176286039783,1.2283543483671358,1.0621109027234632,1.0463759263868193,0.6993106438723792
2023-06-29,-0.5118842769576852,-0.6943821496121643,-0.6004056180857059,-0.5915107200399917,-0.3953165703237569
2023-06-30,0.04739849930986417,-0.10306385869565211,-0.08911536654135332,0.04739849930986417,-0.0586749690594059
2023-07-05,1.1201171875,1.5194633152173913,1.3138216635338344,1.2943576388888887,0.8650409962871286
2023-07-06,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-07-07,4.015563890106024,-4.349934895833333,-4.349934895833333,4.640207161900293,3.1011285487947506
2023-07-10,0.7422251240005906,1.0068445160355837,0.870579844692422,0.8576823655117934,0.5732035611093669
2023-07-11,1.7641092204794022,-1.9396080459228986,-1.9396080459228986,2.0385262103317534,1.3623813781920133
2023-07-12,1.0,1.0,1.0,1.0,1.0
2023-07-13,1.0,1.0,1.0,1.0,1.0
2023-07-14,-0.8936906594235703,0.8880208333333334,0.8880208333333334,-1.0327092064450145,-0.690176944901371
2023-07-17,0.45433065841436227,0.45433065841436227,0.45433065841436227,0.45433065841436227,0.45433065841436227
2023-07-18,0.9935420864948792,0.9935420864948792,0.9935420864948792,0.9935420864948792,0.9935420864948792
2023-07-19,0.5851057254018237,0.7937086361972565,0.6862894222758232,0.6761221715754406,0.451863827538042
2023-07-20,0.2024980143559767,-0.24874796625900353,-0.24874796625900353,0.2339977054780175,0.1563846051461998
2023-07-21,-1.0,1.0,1.0,1.0,-0.7722772277227722
2023-07-24,0.4500428110386616,0.6104928567133149,0.527869763323543,0.5200494705335645,0.347557814465501
2023-07-25,-0.07634943181818177,0.04149472789063624,0.04149472789063624,-0.08822601010101004,-0.05896292754275423
2023-07-26,0.18421056594214735,0.24988563727804336,0.21606652847349614,0.21286554286648138,0.14226162518304447
2023-07-27,-0.4971177277589497,0.4767992222641154,0.4767992222641154,0.4767992222641154,-0.38391270064552546
2023-07-28,-0.47529871323529416,0.449387564511355,0.449387564511355,-0.5492340686274509,-0.36706237259755387
2023-07-31,2.037275090445508,2.7636079487782546,2.389585820372175,2.3541845489592537,1.573341158957917
2023-08-01,1.0,-1.3565217391304347,-1.1729323308270676,1.0,-0.7722772277227722
2023-08-02,0.3480506070962541,0.3480506070962541,0.3480506070962541,0.3480506070962541,0.3480506070962541
2023-08-03,-1.0,1.0,1.0,-1.1555555555555554,-0.7722772277227722
2023-08-04,-0.6822234025224071,0.6688714442171833,0.6688714442171833,-0.7883470429147814,-0.5268655979876015
2023-08-07,1.5193855661245763,2.0610795505689903,1.782136453499503,1.755734431966177,1.1733868728486825
2023-08-08,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-08-09,3.610677083333333,-3.8704336041522174,-3.8704336041522174,4.172337962962962,2.7884436881188113
2023-08-10,0.8200120192307692,0.8200120192307692,0.8200120192307692,0.8200120192307692,0.8200120192307692
2023-08-11,0.8190104166666666,0.8190104166666666,0.8190104166666666,0.8190104166666666,0.8190104166666666
2023-08-14,2.0857823966561453,-2.2400716145833335,-2.2400716145833335,2.41023743613599,1.6108022469225673
2023-08-15,1.0,1.0,1.0,1.0,1.0
2023-08-16,0.895324700792116,0.895324700792116,0.895324700792116,0.895324700792116,0.895324700792116
2023-08-17,-1.0,1.0,1.0,1.0,-0.7722772277227722
2023-08-18,1.0,1.0,1.0,1.0,1.0
2023-08-21,-0.9333389908798323,0.9313491118516242,0.9313491118516242,-1.0785250561278061,-0.7207964484022467
2023-08-22,-0.46734888928049423,0.449394288197819,0.449394288197819,-0.5400476053907933,-0.36092290459285686
2023-08-23,1.0,1.0,1.0,1.0,1.0
2023-08-24,1.8520710129709634,-1.976074280450122,-1.976074280450122,-1.976074280450122,1.430312267442922
2023-08-25,0.6017308201713949,-0.6890980113636365,-0.6890980113636365,0.6953333921980562,0.4647030096373148
2023-08-28,0.9103583392956249,-0.9785854693179117,-0.9785854693179117,1.0519696365193887,0.703049014505532
2023-08-29,1.0,1.0,1.0,1.0,1.0
2023-08-30,-1.0,-1.3565217391304347,1.0,-1.1555555555555554,-0.7722772277227722
2023-08-31,-0.9572916666666667,1.1964673288756271,1.0345394197044895,-0.9572916666666667,0.6811571426767183
2023-09-01,0.7555493625595648,-1.0447163095508742,-0.9033261323184251,0.7555493625595648,-0.5947642356353987
2023-09-05,0.21920076587386372,-0.32080072876609456,-0.32080072876609456,0.25329866278757585,0.1692837597837759
2023-09-06,0.8753297452884462,0.8753297452884462,0.8753297452884462,0.8753297452884462,0.8753297452884462
2023-09-07,-1.0,1.0,1.0,-1.1555555555555554,-0.7722772277227722
2023-09-08,1.4162047114281413,1.9211124781112177,-1.539062458958667,1.6365032220947409,1.0937026484296535
2023-09-11,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-09-12,-0.39685641706992203,0.3559653176135481,0.3559653176135481,-0.45858963750302095,-0.30648317357875166
2023-09-13,-0.2606238056041805,-0.3535418580369753,0.2129221028027105,-0.30116528647594193,-0.20127383007055524
2023-09-14,-0.968719482887991,0.9660685916501612,0.9660685916501612,-1.1194091802261228,-0.7481199966857751
2023-09-15,-1.0,1.0,1.0,1.0,-0.7722772277227722
2023-09-18,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-09-19,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-09-20,-2.211239924297068,2.88024947983145,2.4904412795535094,-2.211239924297068,1.6397459909931522
2023-09-21,0.04166662527455389,-0.09890105283544126,-0.09890105283544126,-0.09890105283544126,0.03217818585559607
2023-09-22,3.2425408969043525,-3.4310980902777777,-3.4310980902777777,-3.4310980902777777,2.5041404946390045
2023-09-25,-0.30525292196618214,-0.30525292196618214,-0.30525292196618214,-0.30525292196618214,-0.30525292196618214
2023-09-26,0.3146048367212382,0.3146048367212382,0.3146048367212382,0.3146048367212382,0.3146048367212382
2023-09-27,0.20431381470576937,0.20431381470576937,0.20431381470576937,0.20431381470576937,0.20431381470576937
2023-09-28,-0.9618675595238095,-0.9618675595238095,-0.9618675595238095,-0.9618675595238095,-0.9618675595238095
2023-09-29,0.7833116319444444,0.7833116319444444,0.7833116319444444,0.7833116319444444,0.7833116319444444
2023-10-02,1.391095883354049,-1.4796549041243852,-1.4796549041243852,1.6074885763202342,1.0743116722932258
2023-10-03,-0.2763910173184927,0.2520679907299648,0.2520679907299648,0.2520679907299648,-0.21345048862220226
2023-10-04,0.3697478789561257,0.3697478789561257,0.3697478789561257,0.3697478789561257,0.3697478789561257
2023-10-05,-0.6584795229037474,0.6450865436083951,0.6450865436083951,-0.7609096709109969,-0.5085287404603197
2023-10-06,-1.4210526315789473,-1.4210526315789473,-1.4210526315789473,-1.4210526315789473,-1.4210526315789473
2023-10-09,-1.0,1.0,1.0,1.0,-0.7722772277227722
2023-10-10,-0.6045470336119849,0.5859375,0.5859375,-0.6985876832849602,-0.4668779071458893
2023-10-11,0.7821013186014294,1.0609374408854173,0.9173519225700976,0.9037615237172072,0.6039990381278365
2023-10-12,-1.0,1.0,1.0,-1.1555555555555554,-0.7722772277227722
2023-10-13,0.61391871807095,0.61391871807095,0.61391871807095,0.61391871807095,0.61391871807095
2023-10-16,0.592529296875,-0.676346649324852,-0.676346649324852,0.6847005208333332,0.4575968827351485
2023-10-17,-0.16878041772174635,0.1350823591195911,0.1350823591195911,-0.1950351493673513,-0.13034527309204172
2023-10-18,-0.928588872051997,0.925944005185163,0.925944005185163,-1.073036029926752,-0.7171280398025323
2023-10-19,1.0,1.0,1.0,1.0,1.0
2023-10-20,0.6059027777777777,-0.6805959799299603,-0.6805959799299603,-0.6805959799299603,0.467924917491749
2023-10-23,0.5945259095668556,0.5945259095668556,0.5945259095668556,0.5945259095668556,0.5945259095668556
2023-10-24,-0.3465284241943132,-0.4700733406461987,-0.40645439228806657,-0.40043284573565074,-0.267616010763925
2023-10-25,-0.35400390625,0.312770085142829,0.312770085142829,-0.4090711805555555,-0.27338915532178215
2023-10-26,1.3218217329545454,-1.3869193683574808,-1.3869193683574808,1.5274384469696969,1.0208128234698468
2023-10-27,1.0,1.0,1.0,1.0,1.0
2023-10-30,-0.12871898680598148,0.07820986751666237,0.07820986751666237,-0.14874194030913415,-0.09940674228580747
2023-10-31,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-11-01,1.0,-1.3565217391304347,-1.1729323308270676,1.0,-0.7722772277227722
2023-11-02,0.5025866484042321,0.6817697143570453,0.5895001289553399,0.580766793711557,0.38813622352009997
2023-11-03,1.1836576503279859,1.6056573343579634,1.3883503267004946,1.367782173712339,0.9141118487681474
2023-11-06,-0.49744592575058755,-0.6747962123225362,-0.5834704091510651,-0.5748264030895678,-0.3841661604806517
2023-11-07,-0.18994140625,-0.25765964673913044,-0.22278841635338345,-0.2194878472222222,-0.14668742264851484
2023-11-08,0.11191406249999991,0.15181385869565206,0.13126762218045102,0.12932291666666657,0.08642868193069299
2023-11-09,-1.0,1.0,1.0,1.0,-0.7722772277227722
2023-11-10,0.9303668487885123,0.9303668487885123,0.9303668487885123,0.9303668487885123,0.9303668487885123
2023-11-13,0.5682705625995601,0.7708713718741859,0.6665429155303111,0.6566682056706027,0.43886241468084836
2023-11-14,1.9061889215381602,2.585786710956113,-2.0999348958333335,2.2027071982218738,1.4721062958413513
2023-11-15,-0.19995580709364524,-0.2712443991879014,-0.23453463087675683,-0.2310600437526567,-0.15442131636934978
2023-11-16,0.3225446171167994,0.4375387849584409,0.3783230095505316,0.37271822422385703,0.24909386272386483
2023-11-17,-0.5219607358318593,0.4702808345294536,0.4702808345294536,0.4702808345294536,-0.40309839004836656
2023-11-20,2.242603190101591,-2.38671875,-2.38671875,-2.38671875,1.7319113745339016
2023-11-21,-1.0,-1.3565217391304347,1.0,-1.1555555555555554,-0.7722772277227722
2023-11-22,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-11-27,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-11-28,1.1261464435358968,1.5276421321008686,1.320893572869172,1.3013247791970362,0.8696972534237618
2023-11-29,0.8033633347439093,0.8033633347439093,0.8033633347439093,0.8033633347439093,0.8033633347439093
2023-11-30,-5.608638948514649,7.117021252286493,6.153815368518396,-5.608638948514649,4.051769524816567
2023-12-01,1.0,1.0,1.0,1.0,1.0
2023-12-04,1.078167286900455,1.4625573630997477,1.2646172688456465,1.2458821981960813,0.8326440433488662
2023-12-05,-1.0,-1.3565217391304347,-1.1729323308270676,-1.1555555555555554,-0.7722772277227722
2023-12-06,0.7642299267748474,0.7642299267748474,0.7642299267748474,0.7642299267748474,0.7642299267748474
2023-12-07,-1.0,-1.3565217391304347,1.0,-1.1555555555555554,-0.7722772277227722
2023-12-08,0.748046875,0.748046875,0.748046875,0.748046875,0.748046875
2023-12-11,0.35552303938131957,-0.47875228195466235,-0.47875228195466235,0.41082662328508035,0.27456234724497947
2023-12-12,1.0,-1.3565217391304347,1.0,1.0,-0.7722772277227722
2023-12-13,-0.9983212179918142,-0.9983212179918142,-0.9983212179918142,-0.9983212179918142,-0.9983212179918142
2023-12-14,1.0,-1.3565217391304347,-1.1729323308270676,1.0,-0.7722772277227722
2023-12-15,-0.10261610419543898,-0.10261610419543898,-0.10261610419543898,-0.10261610419543898,-0.10261610419543898
2023-12-18,1.165825126597361,1.5814671282538113,-1.3368112957704859,1.3471757018458392,0.9003401967781598
2023-12-19,0.92578125,-1.0424952946647772,-1.0424952946647772,1.0697916666666665,0.7149597772277226
2023-12-20,-0.37057674632352944,-0.37057674632352944,-0.37057674632352944,-0.37057674632352944,-0.37057674632352944
2023-12-21,-0.06299214194879221,0.04142047041065203,-0.06299214194879221,-0.06299214194879221,0.023580960877351398
2023-12-22,0.9118768561171058,-1.242414454039971,0.9118768561171058,0.9118768561171058,-0.7073151594782013
2023-12-26,-0.9090909090909092,-0.9090909090909092,-0.9090909090909092,-0.9090909090909092,-0.9090909090909092
2023-12-27,-0.4983879120118909,-0.6760740371639563,0.4551454920556466,-0.5759149205470739,-0.384893635019084
2023-12-28,0.45003255208333337,-0.6345448147458491,0.45003255208333337,0.45003255208333337,-0.3612507608701616
2023-12-29,0.27184197965597745,-0.40880393175622787,-0.35347708384937,0.27184197965597745,-0.23273491164339705
