,sign(s),tail: p-hat > break-even p*,tail: p-hat > trailing top quintile,sign(s) AND p-hat > trailing median,sign(s) OR break-even
2021-12-22,1.5130562681334179,-1.6574847924568963,-1.6574847924568963,-1.6574847924568963,0.9834865742867217
2021-12-23,0.03219286671326882,0.03219286671326882,0.03219286671326882,0.03219286671326882,0.03219286671326882
2021-12-27,-0.6289318672515534,-0.6289318672515534,-0.6289318672515534,-0.6289318672515534,-0.6289318672515534
2021-12-29,0.46112737287752825,0.46112737287752825,0.46112737287752825,0.46112737287752825,0.46112737287752825
2021-12-31,-0.8426432291666666,-0.8426432291666666,-0.8426432291666666,-0.8426432291666666,-0.8426432291666666
2022-01-03,0.6454411979537615,0.6454411979537615,0.6454411979537615,0.6454411979537615,0.6454411979537615
2022-01-05,1.0229084482626738,-1.1577690972222223,-1.1577690972222223,-1.1577690972222223,0.664890491370738
2022-01-07,0.20760823986121446,0.17445407227881518,-0.2752343749999999,-0.2752343749999999,0.1349453559097894
2022-01-10,1.5290039062499998,1.284828377495247,-1.6904297966827149,-1.6904297966827149,0.9938525390624999
2022-01-12,-0.80712890625,-0.6782337957461977,0.7922926682692308,0.7922926682692308,-0.5246337890625
2022-01-14,0.21499023437499998,0.21499023437499998,0.21499023437499998,0.21499023437499998,0.21499023437499998
2022-01-18,0.30175782428576337,0.30175782428576337,0.30175782428576337,0.30175782428576337,0.30175782428576337
2022-01-19,1.7240234375,1.4487041052756655,-1.897897391538311,-1.897897391538311,1.120615234375
2022-01-21,1.0,1.0,1.0,1.0,1.0
2022-01-24,-1.4051953125,1.0808894861940925,-1.4051953125,-1.4051953125,0.8360998084383716
2022-01-26,-0.8058985883742593,-0.6771999544893966,0.7928497504498698,0.7928497504498698,-0.5238340824432686
2022-01-28,-1.4473743503302279,1.1353595032371182,-1.4473743503302279,-1.4473743503302279,0.8782339686804768
2022-01-31,-0.7499865767077465,-0.7499865767077465,-0.7499865767077465,-0.7499865767077465,-0.7499865767077465
2022-02-02,1.0,1.0,1.0,1.0,1.0
2022-02-04,-1.199269827067527,-1.199269827067527,-1.199269827067527,-1.199269827067527,-1.199269827067527
2022-02-07,-0.6292811549516604,0.46296586440299503,-0.6292811549516604,-0.6292811549516604,0.35811771275878734
2022-02-09,0.7604202538618045,0.7604202538618045,0.7604202538618045,0.7604202538618045,0.7604202538618045
2022-02-11,0.9403568716335923,0.9403568716335923,0.9403568716335923,0.9403568716335923,0.9403568716335923
2022-02-14,-0.9023437412858699,-0.7582432198637918,0.8981754930583556,0.8981754930583556,-0.5865234318358155
2022-02-16,-0.49593590229442486,-0.4167370129546308,0.46341561458264546,0.46341561458264546,-0.3223583364913762
2022-02-18,0.9289381861881805,0.9289381861881805,0.9289381861881805,0.9289381861881805,0.9289381861881805
2022-02-22,0.2729707459496731,0.22937845952424998,-0.34934895833333335,-0.34934895833333335,0.1774309848672875
2022-02-23,-0.033333333333333326,-0.028010139416983517,-0.006944404432068785,-0.006944404432068785,-0.021666666666666664
2022-02-25,0.25769981971153844,-0.24406498597904955,0.25769981971153844,0.25769981971153844,-0.1887914450367354
2022-02-28,-0.6632148774934197,0.5107154733378221,-0.6632148774934197,-0.6632148774934197,0.3950534396701389
2022-03-02,0.7358808521567526,-0.6265233321014294,0.7358808521567526,0.7358808521567526,-0.48463422453728217
2022-03-04,-0.09213522801639873,0.04265927604845989,-0.09213522801639873,-0.09213522801639873,0.03299820470807339
2022-03-07,-0.2440891645286376,-0.2440891645286376,-0.2440891645286376,-0.2440891645286376,-0.2440891645286376
2022-03-09,-0.018497275296292193,-0.02553736929657795,-0.018497275296292193,-0.018497275296292193,-0.019753906250000005
2022-03-11,-0.4663495595807541,0.3162154515412118,-0.4663495595807541,-0.4663495595807541,0.2446019522215844
2022-03-14,0.8534777694074578,-0.7226530869331783,0.8534777694074578,0.8534777694074578,-0.5589934172453703
2022-03-16,1.0052512321221614,-1.1166541570489783,-1.1166541570489783,-1.1166541570489783,0.653413300879405
2022-03-18,0.6999887209668056,0.6999887209668056,0.6999887209668056,0.6999887209668056,0.6999887209668056
2022-03-21,0.23701537158093056,-0.23644053980338609,0.23701537158093056,0.23701537158093056,-0.18289371167144278
2022-03-23,-0.4795448122368935,0.33953136647031573,-0.4795448122368935,-0.4795448122368935,0.26263749818145016
2022-03-25,-1.4273745888157894,-1.4273745888157894,-1.4273745888157894,-1.4273745888157894,-1.4273745888157894
2022-03-28,-0.8456175233813343,-0.8456175233813343,-0.8456175233813343,-0.8456175233813343,-0.8456175233813343
2022-03-30,-0.16356967611526207,-0.16356967611526207,-0.16356967611526207,-0.16356967611526207,-0.16356967611526207
2022-03-31,-1.7880172029416959,-1.7880172029416959,-1.7880172029416959,-1.7880172029416959,-1.7880172029416959
2022-04-01,-0.5249869099025326,-0.5249869099025326,-0.5249869099025326,-0.5249869099025326,-0.5249869099025326
2022-04-04,0.574171483875751,0.574171483875751,0.574171483875751,0.574171483875751,0.574171483875751
2022-04-06,0.511912527177825,-0.451748649624765,0.511912527177825,0.511912527177825,-0.34944086720974477
2022-04-08,-0.3952637352381996,0.2917125725512045,-0.3952637352381996,-0.3952637352381996,0.2256482546499023
2022-04-11,0.06622314453125,-0.10180385575095052,0.06622314453125,0.06622314453125,-0.07874827665441174
2022-04-13,1.0,1.0,1.0,1.0,1.0
2022-04-14,-0.37890625,-0.37890625,-0.37890625,-0.37890625,-0.37890625
2022-04-18,0.33100585937500004,-0.30491506399375334,0.33100585937500004,0.33100585937500004,-0.23586077008928572
2022-04-20,0.3393089357698048,-0.3221348390631601,0.3393089357698048,0.3393089357698048,-0.24918077256944446
2022-04-22,-0.5796064724514303,-0.5796064724514303,-0.5796064724514303,-0.5796064724514303,-0.5796064724514303
2022-04-25,0.21689314529114234,-0.2173521169993663,0.21689314529114234,0.21689314529114234,-0.16812825520833335
2022-04-26,-0.16533896927328895,-0.16533896927328895,-0.16533896927328895,-0.16533896927328895,-0.16533896927328895
2022-04-27,0.5973307291666667,-0.5128544994940513,0.5973307291666667,0.5973307291666667,-0.39670803931451615
2022-04-29,-0.08854372769493457,-0.08854372769493457,-0.08854372769493457,-0.08854372769493457,-0.08854372769493457
2022-05-02,-0.045122195512820484,-0.045122195512820484,-0.045122195512820484,-0.045122195512820484,-0.045122195512820484
2022-05-03,1.0,-0.8403041825095057,1.0,1.0,-0.65
2022-05-04,0.12312586450856222,0.12312586450856222,0.12312586450856222,0.12312586450856222,0.12312586450856222
2022-05-06,-0.16118623418122402,-0.16118623418122402,-0.16118623418122402,-0.16118623418122402,-0.16118623418122402
2022-05-09,0.2602145439021911,-0.2380857815735602,0.2602145439021911,0.2602145439021911,-0.18416635457013628
2022-05-10,0.7515753920351278,-0.641552066413754,0.7515753920351278,0.7515753920351278,-0.4962593925494626
2022-05-11,-0.1390844134425988,0.07985536136116661,-0.1390844134425988,-0.1390844134425988,0.061770470699961236
2022-05-13,0.6157165051278289,0.6157165051278289,0.6157165051278289,0.6157165051278289,0.6157165051278289
2022-05-16,-0.4223148748755692,-0.35487295569391936,0.39741465478388505,0.39741465478388505,-0.27450466866912
2022-05-17,1.0,1.0,1.0,1.0,1.0
2022-05-18,-0.35224388897579506,0.31654080543429164,0.31654080543429164,0.31654080543429164,-0.2289585278342668
2022-05-19,-1.0,-0.8403041825095057,-1.9385964912280702,-1.5136986301369861,-0.65
2022-05-20,-1.5850067138671875,-1.5850067138671875,-1.5850067138671875,-1.5850067138671875,-1.5850067138671875
2022-05-23,-0.6681415985218555,0.6359223368390585,0.6359223368390585,-1.0113650224200688,-0.4342920390392061
2022-05-24,-0.49767591780066434,-0.4181991552621552,-0.9647927880170774,-0.753331355027033,-0.3234893465704318
2022-05-25,-0.028446624083465544,-0.04352030853836086,-0.04352030853836086,-0.04352030853836086,-0.018490305654252605
2022-05-26,-1.0,1.0,1.0,1.0,-0.65
2022-05-27,0.16059640643423911,-0.22988576262419302,-0.22988576262419302,-0.22988576262419302,0.10438766418225542
2022-05-31,-0.09506353317937088,-0.07988228453475651,-0.18428983186527162,-0.14389753994959564,-0.061791296566591075
2022-06-01,-0.8223321283086482,-0.8223321283086482,-0.8223321283086482,-0.8223321283086482,-0.8223321283086482
2022-06-02,0.9113436197943336,-1.0023601169749723,-1.0023601169749723,-1.0023601169749723,0.5923733528663169
2022-06-03,-0.8762744988219293,0.8719332468110886,0.8719332468110886,-1.3264155084907285,-0.5695784242342541
2022-06-06,0.3370953324233118,0.3370953324233118,0.3370953324233118,0.3370953324233118,0.3370953324233118
2022-06-07,0.280990416116468,0.280990416116468,0.280990416116468,0.280990416116468,0.280990416116468
2022-06-08,-0.4964308737087647,0.47125244140625,0.47125244140625,-0.7514467334906643,-0.3226800679106971
2022-06-09,1.6646989811393151,-1.8020548634097477,-1.8020548634097477,2.519852567341018,1.082054337740555
2022-06-10,-1.260919981169038,-1.260919981169038,-1.260919981169038,-1.260919981169038,-1.260919981169038
2022-06-13,0.9804170816074689,0.9804170816074689,0.9804170816074689,0.9804170816074689,0.9804170816074689
2022-06-14,0.19384765625,0.19384765625,0.19384765625,0.19384765625,0.19384765625
2022-06-15,-0.29913460043482587,-0.29913460043482587,-0.29913460043482587,-0.29913460043482587,-0.29913460043482587
2022-06-16,1.0,1.0,1.0,1.0,1.0
2022-06-17,0.1313367567869943,-0.1936938848074048,-0.1936938848074048,-0.1936938848074048,0.0853688919115463
2022-06-21,0.37229387737655917,0.37229387737655917,0.37229387737655917,0.37229387737655917,0.37229387737655917
2022-06-22,-0.0989247425519848,-0.0989247425519848,-0.0989247425519848,-0.0989247425519848,-0.0989247425519848
2022-06-23,-0.32468888437299914,-0.32468888437299914,-0.32468888437299914,-0.32468888437299914,-0.32468888437299914
2022-06-24,-0.6082177983057258,-0.6082177983057258,-0.6082177983057258,-0.6082177983057258,-0.6082177983057258
2022-06-27,1.0,1.0,1.0,1.0,1.0
2022-06-28,0.6515200702212582,0.6515200702212582,0.6515200702212582,0.6515200702212582,0.6515200702212582
2022-06-29,-0.24757048554700722,-0.2080345144710593,0.20898439434285299,-0.37474710483485335,-0.1609208156055547
2022-06-30,1.0,1.0,1.0,1.0,1.0
2022-07-01,0.3802235013286014,0.3802235013286014,0.3802235013286014,0.3802235013286014,0.3802235013286014
2022-07-05,-0.29781403183930655,0.23013344201390273,0.23013344201390273,-0.4508006920307311,-0.19357912069554925
2022-07-06,-1.3999905321973656,-1.3999905321973656,-1.3999905321973656,-1.3999905321973656,-1.3999905321973656
2022-07-07,1.0,1.0,1.0,1.0,1.0
2022-07-08,0.2974853515625,0.2974853515625,0.2974853515625,0.2974853515625,0.2974853515625
2022-07-11,1.0,1.0,1.0,1.0,1.0
2022-07-12,0.5824122341947353,0.5824122341947353,0.5824122341947353,0.5824122341947353,0.5824122341947353
2022-07-13,0.15258040653658156,0.15258040653658156,0.15258040653658156,0.15258040653658156,0.15258040653658156
2022-07-14,-0.3352349188066365,0.3104302508917922,0.3104302508917922,0.3104302508917922,-0.2179026972243137
2022-07-15,-0.3599853515625,-0.3599853515625,-0.3599853515625,-0.3599853515625,-0.3599853515625
2022-07-18,-0.3985648860300467,0.36642714154113476,0.36642714154113476,0.36642714154113476,-0.2590671759195304
2022-07-19,0.7379935726784868,0.7379935726784868,0.7379935726784868,0.7379935726784868,0.7379935726784868
2022-07-20,0.3107975784919109,0.3107975784919109,0.3107975784919109,0.3107975784919109,0.3107975784919109
2022-07-21,0.4094411505968161,-0.49165852864583326,-0.49165852864583326,-0.49165852864583326,0.26613674788793046
2022-07-22,-0.7530480729855582,0.7349783880328908,0.7349783880328908,0.7349783880328908,-0.48948124744061283
2022-07-25,-1.55152832080215,-1.55152832080215,-1.55152832080215,-1.55152832080215,-1.55152832080215
2022-07-26,0.8599934895833333,0.8599934895833333,0.8599934895833333,0.8599934895833333,0.8599934895833333
2022-07-27,0.026504891982525147,0.026504891982525147,0.026504891982525147,0.026504891982525147,0.026504891982525147
2022-07-28,0.5196134250239132,0.5196134250239132,0.5196134250239132,0.5196134250239132,0.5196134250239132
2022-07-29,0.3547998884331719,0.3547998884331719,0.3547998884331719,0.3547998884331719,0.3547998884331719
2022-08-01,1.0,1.0,1.0,1.0,1.0
2022-08-02,-0.21518049568965525,-0.21518049568965525,-0.21518049568965525,-0.21518049568965525,-0.21518049568965525
2022-08-03,1.0,1.0,1.0,1.0,1.0
2022-08-04,0.34192282907816807,0.34192282907816807,0.34192282907816807,0.34192282907816807,0.34192282907816807
2022-08-05,-0.14064641509647524,-0.14064641509647524,-0.14064641509647524,-0.14064641509647524,-0.14064641509647524
2022-08-08,0.9903131297423188,0.9903131297423188,0.9903131297423188,0.9903131297423188,0.9903131297423188
2022-08-09,1.0,1.0,1.0,1.0,1.0
2022-08-10,-0.08046071712180702,-0.08046071712180702,-0.08046071712180702,-0.08046071712180702,-0.08046071712180702
2022-08-11,1.0,1.0,1.0,1.0,1.0
2022-08-12,-0.07289627898151552,-0.07289627898151552,-0.07289627898151552,-0.07289627898151552,-0.07289627898151552
2022-08-15,0.3190801402082961,0.3190801402082961,0.3190801402082961,0.3190801402082961,0.3190801402082961
2022-08-16,0.9578536184210527,0.9578536184210527,0.9578536184210527,0.9578536184210527,0.9578536184210527
2022-08-17,0.8400065104166666,0.8400065104166666,0.8400065104166666,0.8400065104166666,0.8400065104166666
2022-08-18,-0.45575938310137976,-0.45575938310137976,-0.45575938310137976,-0.45575938310137976,-0.45575938310137976
2022-08-19,1.0,1.0,1.0,1.0,1.0
2022-08-22,1.0,1.0,1.0,1.0,1.0
2022-08-23,-0.18302251049176665,-0.18302251049176665,-0.18302251049176665,-0.18302251049176665,-0.18302251049176665
2022-08-24,1.0,1.0,1.0,1.0,1.0
2022-08-25,-2.4024377983176497,-2.4024377983176497,-2.4024377983176497,-2.4024377983176497,-2.4024377983176497
2022-08-26,-1.0400103400735294,-1.0400103400735294,-1.0400103400735294,-1.0400103400735294,-1.0400103400735294
2022-08-29,-1.1638935897383496,-1.1638935897383496,-1.1638935897383496,-1.1638935897383496,-1.1638935897383496
2022-08-30,1.0,1.0,1.0,1.0,1.0
2022-08-31,-0.7857143668090443,-0.7857143668090443,-0.7857143668090443,-0.7857143668090443,-0.7857143668090443
2022-09-01,-1.482965588938852,-1.482965588938852,-1.482965588938852,-1.482965588938852,-1.482965588938852
2022-09-02,0.9295247395833334,0.9295247395833334,0.9295247395833334,0.9295247395833334,0.9295247395833334
2022-09-06,0.8171657915660894,0.8171657915660894,0.8171657915660894,0.8171657915660894,0.8171657915660894
2022-09-07,0.3067725571695563,0.3067725571695563,0.3067725571695563,0.3067725571695563,0.3067725571695563
2022-09-08,-0.4519391201586864,-0.4519391201586864,-0.4519391201586864,-0.4519391201586864,-0.4519391201586864
2022-09-09,0.580969444729958,0.580969444729958,0.580969444729958,0.580969444729958,0.580969444729958
2022-09-12,0.1802793442159616,0.1802793442159616,0.1802793442159616,0.1802793442159616,0.1802793442159616
2022-09-13,0.3231427347546554,0.3231427347546554,0.3231427347546554,0.3231427347546554,0.3231427347546554
2022-09-14,-1.0009533110119047,-1.0009533110119047,-1.0009533110119047,-1.0009533110119047,-1.0009533110119047
2022-09-15,0.4380444646844701,0.4380444646844701,0.4380444646844701,0.4380444646844701,0.4380444646844701
2022-09-16,0.33888270850763746,0.33888270850763746,0.33888270850763746,0.33888270850763746,0.33888270850763746
2022-09-19,-1.0,1.0,1.0,1.0,-0.65
2022-09-20,1.0,1.0,1.0,1.0,1.0
2022-09-21,-0.8900974961011816,-0.8900974961011816,-0.8900974961011816,-0.8900974961011816,-0.8900974961011816
2022-09-22,-0.5605514092594606,-0.5605514092594606,-0.5605514092594606,-0.5605514092594606,-0.5605514092594606
2022-09-23,0.10608241228048976,0.10608241228048976,0.10608241228048976,0.10608241228048976,0.10608241228048976
2022-09-26,0.2279099820132583,0.2279099820132583,0.2279099820132583,0.2279099820132583,0.2279099820132583
2022-09-27,-0.8122918771883211,0.8059288961454344,0.8059288961454344,0.8059288961454344,-0.5279897201724087
2022-09-28,-0.8978764918662737,0.8933376736111112,0.8933376736111112,0.8933376736111112,-0.5836197197130779
2022-09-29,0.16240234374999996,0.16240234374999996,0.16240234374999996,0.16240234374999996,0.16240234374999996
2022-09-30,-0.43411075367647056,-0.43411075367647056,-0.43411075367647056,-0.43411075367647056,-0.43411075367647056
2022-10-03,-0.5026062246072611,-0.5026062246072611,-0.5026062246072611,-0.5026062246072611,-0.5026062246072611
2022-10-04,-0.2280822594495735,-0.2280822594495735,-0.2280822594495735,-0.2280822594495735,-0.2280822594495735
2022-10-05,0.5837798043356741,-0.6742815290178572,-0.6742815290178572,-0.6742815290178572,0.3794568728181882
2022-10-06,-0.037621789398881056,-0.037621789398881056,-0.037621789398881056,-0.037621789398881056,-0.037621789398881056
2022-10-07,0.21464124320681455,0.21464124320681455,0.21464124320681455,0.21464124320681455,0.21464124320681455
2022-10-10,-0.6929285386029411,0.6777645309935897,0.6777645309935897,-1.0488849796660957,-0.45040355009191174
2022-10-11,-0.623520787996793,-0.5239471260353279,-1.2087552118183444,-0.9438225626526797,-0.40528851219791545
2022-10-12,0.04868036883354643,0.040906317536934446,0.0943715922124014,0.07368740761790246,0.03164223974180518
2022-10-13,0.9915805708195441,0.9915805708195441,0.9915805708195441,0.9915805708195441,0.9915805708195441
2022-10-14,-0.06517248605272585,-0.06517248605272585,-0.06517248605272585,-0.06517248605272585,-0.06517248605272585
2022-10-17,0.7499940686115107,0.7499940686115107,0.7499940686115107,0.7499940686115107,0.7499940686115107
2022-10-18,0.24749755859375,-0.3306640624999999,-0.3306640624999999,-0.3306640624999999,0.1608734130859375
2022-10-19,-0.3298815276376682,0.283345521379723,0.283345521379723,-0.4993412164926347,-0.21442299296448433
2022-10-20,-0.9037000913408024,0.8986974914029974,0.8986974914029974,-1.367929590317242,-0.5874050593715215
2022-10-21,0.7,0.7,0.7,0.7,0.7
2022-10-24,-0.21585902816957048,-0.21585902816957048,-0.21585902816957048,-0.21585902816957048,-0.21585902816957048
2022-10-25,1.0,1.0,1.0,1.0,1.0
2022-10-26,-1.0,-0.8403041825095057,1.0,-1.5136986301369861,-0.65
2022-10-27,-0.08450017961985878,-0.08450017961985878,-0.08450017961985878,-0.08450017961985878,-0.08450017961985878
2022-10-28,1.0,1.0,1.0,1.0,1.0
2022-10-31,0.5685686383928572,-0.49736701890616314,-1.147434438353692,0.5685686383928572,-0.3847280175656497
2022-11-01,-1.0,1.0,1.0,-1.5136986301369861,-0.65
2022-11-02,0.43028583567291356,-0.527072052818355,-0.527072052818355,-0.527072052818355,0.27968579318739384
2022-11-03,-2.408492728273865,-2.408492728273865,-2.408492728273865,-2.408492728273865,-2.408492728273865
2022-11-04,-1.1013580580715518,-1.1013580580715518,-1.1013580580715518,-1.1013580580715518,-1.1013580580715518
2022-11-07,0.41285297543772337,0.41285297543772337,0.41285297543772337,0.41285297543772337,0.41285297543772337
2022-11-08,0.1597691782455718,0.1597691782455718,0.1597691782455718,0.1597691782455718,0.1597691782455718
2022-11-09,-0.3771001660197577,-0.3771001660197577,-0.3771001660197577,-0.3771001660197577,-0.3771001660197577
2022-11-10,-0.6014249774963081,-0.6014249774963081,-0.6014249774963081,-0.6014249774963081,-0.6014249774963081
2022-11-11,1.0,1.0,1.0,1.0,1.0
2022-11-14,-3.370078477629505,2.666228258126553,-3.370078477629505,-3.370078477629505,2.0624059761390687
2022-11-15,0.6483850038511009,0.6483850038511009,0.6483850038511009,0.6483850038511009,0.6483850038511009
2022-11-16,1.0,-0.8403041825095057,-1.9385964912280702,1.0,-0.65
2022-11-17,-1.4353026660665997,1.1476224601948668,2.64758514939693,-1.4353026660665997,0.8877197265625
2022-11-18,0.9460177967732204,0.9460177967732204,0.9460177967732204,0.9460177967732204,0.9460177967732204
2022-11-21,1.0,-0.8403041825095057,-1.9385964912280702,1.0,-0.65
2022-11-22,0.3048392119020774,-0.29825832327324514,0.3048392119020774,0.3048392119020774,-0.2307115853554808
2022-11-23,1.0,1.0,1.0,1.0,1.0
2022-11-28,0.010241361514327085,-0.0944281973952239,-0.0944281973952239,0.01550233489497456,0.0066568849843126054
2022-11-29,-0.43443381536270853,-0.3650565520728463,-0.84219187013297,-0.6576018711997162,-0.28238197998576053
2022-11-30,-2.408492728273865,-2.408492728273865,-2.408492728273865,-2.408492728273865,-2.408492728273865
2022-12-01,-1.0,-0.8403041825095057,-1.9385964912280702,-1.5136986301369861,-0.65
2022-12-02,1.0,1.0,1.0,1.0,1.0
2022-12-05,-0.30001288862753217,-0.30001288862753217,-0.30001288862753217,-0.30001288862753217,-0.30001288862753217
2022-12-06,-1.5406264880206213,-1.5406264880206213,-1.5406264880206213,-1.5406264880206213,-1.5406264880206213
2022-12-07,-0.3466796875,-0.2913163913973384,-0.6720720257675439,-0.5247685680650684,-0.225341796875
2022-12-08,1.0,-0.8403041825095057,-1.9385964912280702,1.0,-0.65
2022-12-09,-3.1240234375,2.4601092872985695,5.675515285609858,-3.1240234375,1.9029668898809524
2022-12-12,0.13124079294447855,-0.14296976096741149,0.13124079294447855,0.13124079294447855,-0.11059131510126241
2022-12-13,1.0,1.0,1.0,1.0,1.0
2022-12-14,0.6977233624651963,0.6977233624651963,0.6977233624651963,0.6977233624651963,0.6977233624651963
2022-12-15,-0.05113634085359697,-0.05113634085359697,-0.05113634085359697,-0.05113634085359697,-0.05113634085359697
2022-12-16,0.7509535393281779,0.7509535393281779,0.7509535393281779,0.7509535393281779,0.7509535393281779
2022-12-19,-0.8755425347222223,-0.8755425347222223,-0.8755425347222223,-0.8755425347222223,-0.8755425347222223
2022-12-20,-0.33071630003083863,-0.27790229013998224,-0.6411254588317135,-0.500604810320653,-0.2149655950200451
2022-12-21,-0.40174932065217395,0.3745561079545454,0.3745561079545454,-0.6081273963296605,-0.26113705842391305
2022-12-22,0.7430222823458668,0.7430222823458668,0.7430222823458668,0.7430222823458668,0.7430222823458668
2022-12-23,0.15437394374291746,-0.15957750482835387,0.15437394374291746,0.15437394374291746,-0.12343789344075609
2022-12-27,-0.22340430496720276,0.11647777133959976,0.26871626195012926,-0.22340430496720276,0.09009898194798453
