entry,layer,raw_book_Sharpe_same_days,raw_1530_Sharpe_same_days,share_r1_mean,share_r1_last,share_r2_mean,rho_last
11:00,plain,2.844377799197268,1.190773498284948,0.13463765329719624,0.21896960687259304,0.07377302140122331,0.06049389229788866
11:00,with month-end,3.302829143181517,2.1394240570569765,0.19807247163624916,0.28709796563355033,0.1298498559008683,0.07596241562546045
13:30,plain,2.463189589859861,1.1816052790591631,0.4053755816348346,0.3558636766534606,0.38295983710498155,0.04229327051483808
13:30,with month-end,3.0207424815126975,2.1291801297951216,0.4011125924443478,0.41708019596201285,0.3821562895770422,0.06968982025658954
