entry,layer,rule,days,first_day,Sharpe,vs_book,ci_lo,ci_hi,worst_day_risk_units
10:00,plain,R0 book alone,612,2021-08-13,1.926985086872722,0.0,0.0,0.0,-4.5326462535696725
10:00,plain,R1 Sharpe-proportional share,612,2021-08-13,2.0838939714951983,0.1569088846224762,-0.17871951090950688,0.5758082854681486,-3.4818368777280733
10:00,plain,R2 tangency share,612,2021-08-13,2.0504087088536074,0.1234236219808853,-0.16325328272825537,0.4767765088373377,-3.624208685439667
10:00,plain,R3 fixed 10% share,612,2021-08-13,2.0428366340038333,0.11585154713111123,-0.025552686798902723,0.302161083241821,-4.113011229433635
10:00,plain,R3 fixed 20% share,612,2021-08-13,2.146611442797338,0.21962635592461588,-0.08889552390129718,0.6211165386184797,-3.693376205297597
10:00,plain,R3 fixed 30% share,612,2021-08-13,2.2174484027774177,0.29046331590469565,-0.2023104240622061,0.9272553697984594,-3.2737411811615593
10:00,plain,R3 fixed 50% share,612,2021-08-13,2.166352483817651,0.23936739694492903,-0.6722525759090838,1.2789869038907955,-3.78430024755328
10:00,with month-end,R0 book alone,612,2021-08-13,2.4576802414003334,0.0,0.0,0.0,-4.493858234827739
10:00,with month-end,R1 Sharpe-proportional share,612,2021-08-13,2.949230884638033,0.4915506432376997,0.08525873757579501,0.9852904029236559,-3.2436875229973583
10:00,with month-end,R2 tangency share,612,2021-08-13,2.833509767365297,0.37582952596496355,0.04425252260361818,0.7867585040259495,-3.4396327233878736
10:00,with month-end,R3 fixed 10% share,612,2021-08-13,2.664699397970573,0.20701915657023973,0.07192542099982545,0.38421587972550536,-4.0783578595932415
10:00,with month-end,R3 fixed 20% share,612,2021-08-13,2.8658592759143304,0.40817903451399706,0.12315977638305768,0.77056072993793,-3.662857484358745
10:00,with month-end,R3 fixed 30% share,612,2021-08-13,3.0341290115889987,0.5764487701886654,0.12967522856706534,1.1526366290763361,-3.247357109124248
10:00,with month-end,R3 fixed 50% share,612,2021-08-13,3.1392213828933557,0.6815411414930224,-0.11167028191031755,1.5851226874155249,-2.973389123793572
10:30,plain,R0 book alone,613,2021-08-11,2.904715560039106,0.0,0.0,0.0,-3.827364069080081
10:30,plain,R1 Sharpe-proportional share,613,2021-08-11,2.990806989076825,0.08609142903771883,-0.1835639239552474,0.4084379472875217,-3.6163087628585844
10:30,plain,R2 tangency share,613,2021-08-11,2.934218252015532,0.029502691976425854,-0.1440607137069064,0.24789909579949646,-3.513000870326543
10:30,plain,R3 fixed 10% share,613,2021-08-11,3.0031361509925825,0.09842059095347633,-0.057315762782366116,0.28806082870245053,-3.3865246543455227
10:30,plain,R3 fixed 20% share,613,2021-08-11,3.0646044302321505,0.15988887019304432,-0.1760894747109853,0.5584596751806048,-3.5732109897122104
10:30,plain,R3 fixed 30% share,613,2021-08-11,3.05958975970875,0.15487419966964389,-0.3787385250441247,0.7728401553824186,-3.7719273148564607
10:30,plain,R3 fixed 50% share,613,2021-08-11,2.755999519738593,-0.148716040300513,-1.116284478769289,0.9108075347686847,-4.169359965144962
10:30,with month-end,R0 book alone,613,2021-08-11,3.5424763940344053,0.0,0.0,0.0,-3.568788972266589
10:30,with month-end,R1 Sharpe-proportional share,613,2021-08-11,3.8918525530006787,0.3493761589662734,-0.020906693151266087,0.7901586747263203,-2.9015759471905365
10:30,with month-end,R2 tangency share,613,2021-08-11,3.7308428041354404,0.18836641010103516,-0.05868268004655269,0.4953940826020018,-3.126382782496036
10:30,with month-end,R3 fixed 10% share,613,2021-08-11,3.7369587634044983,0.194482369370093,0.0469973711284609,0.3773050494636444,-3.1260872872173584
10:30,with month-end,R3 fixed 20% share,613,2021-08-11,3.895945648381159,0.3534692543467539,0.041526012230354084,0.737174653356659,-2.912957640780662
10:30,with month-end,R3 fixed 30% share,613,2021-08-11,3.981088177944669,0.4386117839102637,-0.05024172046777378,1.0121686332501456,-2.699827994343965
