dim,bucket,theta,model,n_rows,n_traded,n_days,frac_traded,frac_long,sh_mid,sh_crossed,hit_mid,mean_mid,mean_crossed,sh_always_short,med_abs_sig
voldemand_tercile,T1_low,0.05,b2,16252,12914,431,0.7946098941668718,0.5317484900108409,0.4043101016892895,-2.082427534411374,0.4872389791183295,0.014550583230853594,-0.03417704831281263,4.286999177217156,0.1296223476720526
voldemand_tercile,T2_mid,0.05,b2,16248,12891,428,0.7933899556868538,0.49181599565588396,1.785937962600835,-0.47303894037700595,0.5537383177570093,0.02699879544132226,-0.02238492722521022,3.2897202739072715,0.12864738479972315
voldemand_tercile,T3_high,0.05,b2,16242,12640,428,0.7782292821081148,0.5290348101265823,1.7895691083103036,-1.1420100098037536,0.5327102803738317,0.019671598727984414,-0.03313829326081911,4.794823793505422,0.12244349157970146
voldemand_tercile,ALL,0.05,b2,60417,47589,562,0.7876756542032871,0.5492655865851352,0.8499158276652318,-2.5502861356635376,0.501779359430605,0.016369437687693927,-0.03558092947613305,4.273971836657898,0.12673617775028428
voldemand_tercile,T1_low,0.05,a0,16252,12903,430,0.7939330543933054,0.508486398511974,-0.39610339770686664,-3.0125818287192043,0.4883720930232558,0.01148065337666072,-0.037289056459230814,4.286999177217156,0.1307845504177103
voldemand_tercile,T2_mid,0.05,a0,16248,12812,426,0.7885278188084688,0.5049172650640025,0.8722890673048652,-1.4245402626322243,0.5117370892018779,0.00481345540384363,-0.04442251992254252,3.2897202739072715,0.12878260046018186
voldemand_tercile,T3_high,0.05,a0,16242,12698,427,0.7818002709025982,0.5530004725153568,1.1113564172739359,-1.9701593685321428,0.5011709601873536,0.009693192118195542,-0.04281203725695509,4.794823793505422,0.12431411994645003
voldemand_tercile,ALL,0.05,a0,60417,47826,562,0.79159839118129,0.5575210136745703,0.08482141735890968,-3.5240415029044097,0.49110320284697506,0.0040585801856644396,-0.04783454300359885,4.273971836657898,0.13011190096643424
voldemand_tercile,T1_low,0.1,b2,16252,9757,414,0.600356879153335,0.5285436097161013,-0.018546343289179527,-2.2405436691618634,0.5120772946859904,0.017807657557837826,-0.030951228212032007,4.286999177217156,0.1296223476720526
voldemand_tercile,T2_mid,0.1,b2,16248,9669,415,0.5950886262924667,0.4779191229703175,1.7214030088001135,-0.36911295810320316,0.5590361445783133,0.03401956023267147,-0.015942412293501584,3.2897202739072715,0.12864738479972315
voldemand_tercile,T3_high,0.1,b2,16242,9489,414,0.5842260805319542,0.5275582253135209,1.4419904619205905,-1.240152024595216,0.5120772946859904,0.021044045826433284,-0.032117594348182676,4.794823793505422,0.12244349157970146
voldemand_tercile,ALL,0.1,b2,60417,35863,562,0.5935912077726467,0.5491732426177397,0.6588956449945284,-2.4456614946500714,0.5,0.019386379363670873,-0.032929737220511596,4.273971836657898,0.12673617775028428
voldemand_tercile,T1_low,0.1,a0,16252,9815,419,0.6039256706866847,0.5113601630157921,-0.5549628692493852,-2.889201174317345,0.49403341288782815,0.01336708911545053,-0.03518891964571652,4.286999177217156,0.1307845504177103
voldemand_tercile,T2_mid,0.1,a0,16248,9780,409,0.6019202363367799,0.5023517382413087,0.3536132892321576,-1.8009626788034978,0.508557457212714,-0.003624927489918435,-0.053245880452540646,3.2897202739072715,0.12878260046018186
voldemand_tercile,T3_high,0.1,a0,16242,9537,410,0.5871813816032508,0.548495333962462,0.3612530440293349,-2.3103019099921034,0.4951219512195122,0.006795726600686379,-0.045770234771224286,4.794823793505422,0.12431411994645003
voldemand_tercile,ALL,0.1,a0,60417,36513,562,0.6043497691047222,0.5620463944348588,-0.151919208759358,-3.3596001800589166,0.49644128113879005,0.0019086778853634788,-0.05007460424803466,4.273971836657898,0.13011190096643424
