dim,bucket,theta,model,n_rows,n_traded,n_days,frac_traded,frac_long,sh_mid,sh_crossed,hit_mid,mean_mid,mean_crossed,sh_always_short,med_abs_sig
fomc_day,fomc,0.05,b2,3311,3246,16,0.9803684687405617,0.027726432532347505,4.621687424638356,2.054224621886886,0.75,0.035432860956437634,-0.005615086670025767,4.983466125362124,0.6763122346122119
fomc_day,no_fomc,0.05,b2,51578,40211,489,0.7796153398735896,0.5818308423068315,0.9929092496081715,-2.3395778563193463,0.49284253578732107,0.01861050158143787,-0.03355892418399494,4.550842764349522,0.12024734983147085
fomc_day,ALL,0.05,b2,60417,47589,562,0.7876756542032871,0.5492655865851352,0.8499158276652318,-2.5502861356635376,0.501779359430605,0.016369437687693927,-0.03558092947613305,4.273971836657898,0.12673617775028428
fomc_day,fomc,0.05,a0,3311,3266,16,0.986408939897312,0.031537048377219844,5.224018843518042,2.6037414533878804,0.75,0.038253304373591174,-0.0022245913961957595,4.983466125362124,0.7116059521275079
fomc_day,no_fomc,0.05,a0,51578,40264,489,0.7806429097677304,0.5849890721239818,0.24981027118670857,-3.315957909149096,0.49079754601226994,0.006446181030585716,-0.045657822487463355,4.550842764349522,0.12273328368428685
fomc_day,ALL,0.05,a0,60417,47826,562,0.79159839118129,0.5575210136745703,0.08482141735890968,-3.5240415029044097,0.49110320284697506,0.0040585801856644396,-0.04783454300359885,4.273971836657898,0.13011190096643424
fomc_day,fomc,0.1,b2,3311,3198,16,0.9658713379643612,0.021263289555972485,4.811937332154046,2.3270123418411033,0.75,0.03767466895937213,-0.0029066992509180012,4.983466125362124,0.6763122346122119
fomc_day,no_fomc,0.1,b2,51578,29697,489,0.5757687386094846,0.595110617234064,0.8263680175197943,-2.222791039511872,0.49284253578732107,0.02178958974963793,-0.031147161879194914,4.550842764349522,0.12024734983147085
fomc_day,ALL,0.1,b2,60417,35863,562,0.5935912077726467,0.5491732426177397,0.6588956449945284,-2.4456614946500714,0.5,0.019386379363670873,-0.032929737220511596,4.273971836657898,0.12673617775028428
fomc_day,fomc,0.1,a0,3311,3194,16,0.9646632437330112,0.018159048215403883,5.378226341947371,2.832899731989635,0.8125,0.043819469857442055,0.0036442002647527946,4.983466125362124,0.7116059521275079
fomc_day,no_fomc,0.1,a0,51578,30100,489,0.5835821474271976,0.6020265780730897,-0.08982907275146068,-3.2477648232070577,0.4867075664621677,0.0014794589923580995,-0.051021039132048786,4.550842764349522,0.12273328368428685
fomc_day,ALL,0.1,a0,60417,36513,562,0.6043497691047222,0.5620463944348588,-0.151919208759358,-3.3596001800589166,0.49644128113879005,0.0019086778853634788,-0.05007460424803466,4.273971836657898,0.13011190096643424
