n_traded,n_days,frac_traded,frac_long,sh_mid,hit_mid,hit_contract_mid,sh_crossed,hit_crossed,hit_contract_crossed,mean_crossed,model,theta,days,exit,era,leg
17260,329,0.49190606475148196,0.3056199304750869,8.05816333699287,0.7507598784194529,0.7468134414831982,5.324946903419387,0.6838905775075987,0.6974507531865585,0.1472940119373751,b2,0.1,ex_fomc,hold,daily_0dte,both
8629,324,0.49008916908047934,0.29748522424382895,7.812267659348098,0.7654320987654321,0.7522308494611195,5.183902027231498,0.6790123456790124,0.7015876694866149,0.14573386139595845,b2,0.1,ex_fomc,hold,daily_0dte,call
8631,322,0.4937360562896859,0.3137527517089561,8.000829751410752,0.7360248447204969,0.7413972888425443,5.230972828930305,0.6770186335403726,0.6933147955045765,0.148853800956247,b2,0.1,ex_fomc,hold,daily_0dte,put
33232,602,0.5293827160493827,0.2844246509388541,10.962255130284142,0.8039867109634552,0.7927298988926336,7.276892462215006,0.739202657807309,0.7272207510832932,0.15338760167169538,b2,0.1,ex_fomc,sigcross,all,both
16522,597,0.5253084064606385,0.27944558770124683,10.59191969166891,0.8073701842546064,0.7957269095751119,7.146306486681507,0.7269681742043551,0.7339910422467014,0.15606733323519612,b2,0.1,ex_fomc,sigcross,all,call
16710,594,0.5334738051910737,0.28934769599042487,10.838584478580449,0.8097643097643098,0.7897666068222621,7.047228447453469,0.7289562289562289,0.720526630760024,0.15073801909287074,b2,0.1,ex_fomc,sigcross,all,put
17260,329,0.49190606475148196,0.3056199304750869,9.673431821128956,0.7993920972644377,0.7847045191193511,6.529193670208147,0.7386018237082067,0.7274623406720742,0.15931197957126983,b2,0.1,ex_fomc,sigcross,daily_0dte,both
8629,324,0.49008916908047934,0.29748522424382895,9.420013532034035,0.8055555555555556,0.7879244408390311,6.465368417181716,0.7314814814814815,0.733341059218913,0.16092627434529128,b2,0.1,ex_fomc,sigcross,daily_0dte,call
8631,322,0.4937360562896859,0.3137527517089561,9.402241453260887,0.7795031055900621,0.7814853435291391,6.157843259881114,0.717391304347826,0.721584984358707,0.1576980588662495,b2,0.1,ex_fomc,sigcross,daily_0dte,put
18042,512,0.2714103046257992,0.1568562243653697,8.937256174892047,0.8203125,0.8042345637955881,6.323562534089663,0.759765625,0.7550160736060304,0.1668379952812156,b2,0.2,all_days,hold,all,both
9079,464,0.27264264264264265,0.15067738737746447,8.313341991551036,0.8318965517241379,0.8084590813966296,5.9871158694775195,0.7650862068965517,0.757792708448067,0.16377257763729922,b2,0.2,all_days,hold,all,call
8963,474,0.2701733232856066,0.16311502845029566,10.728259452557243,0.8185654008438819,0.7999553720852394,7.869756988394564,0.7637130801687764,0.7522035032913087,0.16994308585235435,b2,0.2,all_days,hold,all,put
8863,251,0.241216013934627,0.1613449170709692,7.275354661906568,0.8007968127490039,0.8043551844747828,5.07523145059671,0.7609561752988048,0.7654293128737448,0.17742378654830757,b2,0.2,all_days,hold,daily_0dte,both
4500,221,0.24411413692090703,0.154,6.7053163656049435,0.8235294117647058,0.8137777777777778,4.706597824045899,0.7828054298642534,0.77,0.17540298003346888,b2,0.2,all_days,hold,daily_0dte,call
4363,224,0.2382981047572232,0.16892046756818702,9.474724806313292,0.7946428571428571,0.7946367178546871,6.992306800960367,0.75,0.7607151042860417,0.17950804722141647,b2,0.2,all_days,hold,daily_0dte,put
18042,512,0.2714103046257992,0.1568562243653697,9.71767682624168,0.841796875,0.8137678749584303,6.749752088993277,0.775390625,0.7607249750581976,0.1670965582321234,b2,0.2,all_days,sigcross,all,both
9079,464,0.27264264264264265,0.15067738737746447,9.164954612216182,0.8469827586206896,0.8155083158938209,6.528860175949056,0.7758620689655172,0.7650622315232956,0.16353767888361395,b2,0.2,all_days,sigcross,all,call
8963,474,0.2701733232856066,0.16311502845029566,11.51070840589987,0.8375527426160337,0.8120049090706237,8.17561064137508,0.770042194092827,0.7563315854066719,0.1707014969362535,b2,0.2,all_days,sigcross,all,put
8863,251,0.241216013934627,0.1613449170709692,7.948276415596092,0.8207171314741036,0.8130429877016812,5.537616904371651,0.7729083665338645,0.7714092293805709,0.18013474515680059,b2,0.2,all_days,sigcross,daily_0dte,both
4500,221,0.24411413692090703,0.154,7.399090773825979,0.8371040723981901,0.8208888888888889,5.2971808094119766,0.7918552036199095,0.778,0.179245566304577,b2,0.2,all_days,sigcross,daily_0dte,call
4363,224,0.2382981047572232,0.16892046756818702,10.278833520834173,0.8125,0.8049507219802888,7.424364362851516,0.7633928571428571,0.7646115058446024,0.18105184459182383,b2,0.2,all_days,sigcross,daily_0dte,put
14915,493,0.23759458383114296,0.18806570566543748,9.16892602987178,0.8255578093306288,0.8349312772376802,6.533982546939436,0.7626774847870182,0.7856520281595709,0.20445617850075726,b2,0.2,ex_fomc,hold,all,both
7522,445,0.23915808215693757,0.18040414783302314,8.564417380402716,0.8382022471910112,0.8395373570858814,6.225744547903182,0.7730337078651686,0.7882212177612337,0.20216981840863146,b2,0.2,ex_fomc,hold,all,call
7393,455,0.23602464642594898,0.19586094954686867,11.068116510903076,0.8241758241758241,0.8302448261869336,8.172178433217983,0.7670329670329671,0.7830380089273637,0.2067824331487987,b2,0.2,ex_fomc,hold,all,put
7247,245,0.20653784769721842,0.19732303021940112,7.326724584663219,0.8,0.823651165999724,5.109560894083224,0.7591836734693878,0.7829446667586587,0.20940910593820994,b2,0.2,ex_fomc,hold,daily_0dte,both
3689,215,0.20951894133015278,0.18785578747628084,6.740867147593376,0.8232558139534883,0.835185687178097,4.729664609657806,0.7813953488372093,0.7891027378693413,0.2069417060294322,b2,0.2,ex_fomc,hold,daily_0dte,call
3558,218,0.20353526686116355,0.2071388420460933,9.615486175534942,0.7935779816513762,0.8116919617762788,7.098596668099331,0.7477064220183486,0.7765598650927488,0.21196735165588307,b2,0.2,ex_fomc,hold,daily_0dte,put
14915,493,0.23759458383114296,0.18806570566543748,9.979467531680006,0.845841784989858,0.8433791485082132,6.984221697873226,0.7789046653144016,0.7898759637948374,0.20475911113050815,b2,0.2,ex_fomc,sigcross,all,both
7522,445,0.23915808215693757,0.18040414783302314,9.478256401935681,0.851685393258427,0.8468492422228131,6.822412238984459,0.7820224719101123,0.7960648763626695,0.20300919913420332,b2,0.2,ex_fomc,sigcross,all,call
7393,455,0.23602464642594898,0.19586094954686867,11.866889259993322,0.8417582417582418,0.8398485053428919,8.482830226383147,0.7714285714285715,0.7835790612741783,0.2065395572330653,b2,0.2,ex_fomc,sigcross,all,put
7247,245,0.20653784769721842,0.19732303021940112,8.012348789526616,0.8204081632653061,0.8338622878432455,5.580131689616746,0.7714285714285715,0.7899820615427073,0.2125896614283365,b2,0.2,ex_fomc,sigcross,daily_0dte,both
3689,215,0.20951894133015278,0.18785578747628084,7.454830699192666,0.8372093023255814,0.8438601246950393,5.337559244406097,0.7906976744186046,0.7988614800759013,0.21226963818569286,b2,0.2,ex_fomc,sigcross,daily_0dte,call
3558,218,0.20353526686116355,0.2071388420460933,10.436672456218737,0.8119266055045872,0.8234963462619449,7.536704652855244,0.7614678899082569,0.7807757166947723,0.21292146742668167,b2,0.2,ex_fomc,sigcross,daily_0dte,put
51227,623,0.7706205340353517,0.21646787826731997,9.08732523845783,0.7800963081861958,0.7208112909208035,5.704168507736839,0.6934189406099518,0.6640248306557089,0.10092591027848281,a0,0.05,all_days,hold,all,both
25517,623,0.7662762762762763,0.20950738723204138,8.538585281697598,0.7720706260032103,0.723596034016538,5.327944440182873,0.6821829855537721,0.6670454990790453,0.09966225807357827,a0,0.05,all_days,hold,all,call
25710,623,0.774981160512434,0.2233761182419292,9.092375935189121,0.7849117174959872,0.71804745235317,5.756128777019547,0.6886035313001605,0.661026837806301,0.10218007649056171,a0,0.05,all_days,hold,all,put
27723,337,0.7545110633317911,0.2527504238358042,7.991855952630671,0.7626112759643917,0.7129820005049958,4.936689916006577,0.6765578635014837,0.6612920679580132,0.10156725970045545,a0,0.05,all_days,hold,daily_0dte,both
13860,337,0.7518715417163936,0.2424963924963925,7.3427120311123275,0.7537091988130564,0.7165945165945166,4.43868752340998,0.6913946587537092,0.6636363636363637,0.099752433581892,a0,0.05,all_days,hold,daily_0dte,call
13863,337,0.7571686056038014,0.26300223616821755,8.179762874194287,0.7537091988130564,0.7093702661761524,5.172587401544736,0.6824925816023739,0.6589482795931616,0.1033816930845202,a0,0.05,all_days,hold,daily_0dte,put
51227,623,0.7706205340353517,0.21646787826731997,11.152909296869185,0.8202247191011236,0.7682276924278213,6.926168114420165,0.7351524879614767,0.6843461455872879,0.1049606378158402,a0,0.05,all_days,sigcross,all,both
25517,623,0.7662762762762763,0.20950738723204138,10.488211869923072,0.8170144462279294,0.7731316377317082,6.537591512450546,0.7303370786516854,0.6898930125014696,0.10491508181320108,a0,0.05,all_days,sigcross,all,call
25710,623,0.774981160512434,0.2233761182419292,11.085907063899995,0.8282504012841091,0.7633605600933488,6.849728672510235,0.7335473515248796,0.6788409179307663,0.10500585183837394,a0,0.05,all_days,sigcross,all,put
27723,337,0.7545110633317911,0.2527504238358042,10.066698871560435,0.7922848664688428,0.7617501713378783,6.390943521595258,0.7418397626112759,0.6878043501785521,0.11169100638838574,a0,0.05,all_days,sigcross,daily_0dte,both
13860,337,0.7518715417163936,0.2424963924963925,9.597192169045696,0.8011869436201781,0.766955266955267,6.06463826818039,0.7329376854599406,0.692063492063492,0.11192012284850353,a0,0.05,all_days,sigcross,daily_0dte,call
13863,337,0.7571686056038014,0.26300223616821755,9.88130278876304,0.8071216617210683,0.7565462021207531,6.296224301994558,0.7299703264094956,0.6835461299862945,0.11146193950984343,a0,0.05,all_days,sigcross,daily_0dte,put
47593,604,0.7581521306252489,0.23232408127245605,9.255255531760437,0.7814569536423841,0.7263673229256403,5.84249762908394,0.6920529801324503,0.6691950496921816,0.10943853174943761,a0,0.05,ex_fomc,hold,all,both
23698,604,0.7534655983721226,0.22474470419444678,8.695270995234152,0.7731788079470199,0.729386446113596,5.4624733136353125,0.6854304635761589,0.6723352181618703,0.10868652905469674,a0,0.05,ex_fomc,hold,all,call
23895,604,0.7628579637965712,0.23984097091441725,9.24346456221513,0.7864238410596026,0.723373090604729,5.879414056878837,0.6870860927152318,0.6660807700355723,0.1101843346312108,a0,0.05,ex_fomc,hold,all,put
26070,331,0.7429890560875513,0.26869965477560415,8.0768571934769,0.7613293051359517,0.7130418105101649,4.985634959926994,0.6737160120845922,0.6599923283467587,0.10646145213005105,a0,0.05,ex_fomc,hold,daily_0dte,both
13033,331,0.7402169591639689,0.25773037673597793,7.393657058861258,0.7522658610271903,0.7167958259802041,4.462996208442029,0.6888217522658611,0.6625489142944833,0.10429476871795798,a0,0.05,ex_fomc,hold,daily_0dte,call
13037,331,0.7457811338024141,0.2796655672317251,8.284894164932433,0.7522658610271903,0.709288946843599,5.23909896162271,0.6797583081570997,0.6574365268083148,0.10862747076239043,a0,0.05,ex_fomc,hold,daily_0dte,put
47593,604,0.7581521306252489,0.23232408127245605,11.416589214436746,0.8211920529801324,0.7747988149517786,7.13133329946855,0.7350993377483444,0.6893450717542495,0.11353549523675589,a0,0.05,ex_fomc,sigcross,all,both
23698,604,0.7534655983721226,0.22474470419444678,10.744640633684961,0.8195364238410596,0.7802768166089965,6.749841084426147,0.7317880794701986,0.6957971136804794,0.11451707151724026,a0,0.05,ex_fomc,sigcross,all,call
23895,604,0.7628579637965712,0.23984097091441725,11.310858482462828,0.8294701986754967,0.7693659761456372,7.016624687882938,0.7317880794701986,0.6829462230592174,0.11256201146630519,a0,0.05,ex_fomc,sigcross,all,put
26070,331,0.7429890560875513,0.26869965477560415,10.218843623483323,0.7915407854984894,0.7647871116225546,6.483832435168187,0.7401812688821753,0.6881472957422324,0.11722318940294482,a0,0.05,ex_fomc,sigcross,daily_0dte,both
13033,331,0.7402169591639689,0.25773037673597793,9.715737665636423,0.8006042296072508,0.7703521829202793,6.135114035875616,0.7311178247734139,0.6928565947978209,0.11748305065800792,a0,0.05,ex_fomc,sigcross,daily_0dte,call
13037,331,0.7457811338024141,0.2796655672317251,10.037667832888022,0.8066465256797583,0.759223747794738,6.394023084824416,0.7280966767371602,0.6834394415893227,0.11696340787826606,a0,0.05,ex_fomc,sigcross,daily_0dte,put
37257,621,0.5604663407295976,0.17156507501945942,8.686270363597462,0.789049919484702,0.7533349437689562,5.806831764953209,0.71658615136876,0.6998953216845156,0.12355907779916547,a0,0.1,all_days,hold,all,both
18603,615,0.5586486486486486,0.1662097511154115,8.217767967510108,0.7723577235772358,0.7540719238832446,5.379516290643225,0.7040650406504065,0.7008547008547008,0.11849004574997613,a0,0.1,all_days,hold,all,call
18654,613,0.5622908816880181,0.17690575747828885,8.591406973519659,0.7895595432300163,0.7525999785568779,5.750779800940755,0.7112561174551386,0.6989385654551302,0.128614251124515,a0,0.1,all_days,hold,all,put
19565,336,0.5324823775957325,0.20373115256836188,7.4649248751315245,0.7619047619047619,0.7504727830309226,4.96859091971371,0.7172619047619048,0.7019677996422182,0.12708488223078926,a0,0.1,all_days,hold,daily_0dte,both
9786,330,0.5308668764239991,0.19814020028612303,7.157869604464037,0.7545454545454545,0.7525035765379113,4.579174367194408,0.7090909090909091,0.7030451665644799,0.12255742674452598,a0,0.1,all_days,hold,daily_0dte,call
9779,329,0.5341089081872303,0.20932610696390225,7.319909621600074,0.7507598784194529,0.7484405358421107,4.879114703603957,0.6930091185410334,0.7008896615195828,0.13161557855848866,a0,0.1,all_days,hold,daily_0dte,put
37257,621,0.5604663407295976,0.17156507501945942,10.18313000186126,0.8341384863123994,0.7871809324422256,6.664798045900845,0.7648953301127214,0.7190058244088359,0.1256201025392269,a0,0.1,all_days,sigcross,all,both
18603,615,0.5586486486486486,0.1662097511154115,9.847833632961867,0.8227642276422764,0.7890662796323173,6.363887879495268,0.7495934959349594,0.7220340805246466,0.1215680569604908,a0,0.1,all_days,sigcross,all,call
18654,613,0.5622908816880181,0.17690575747828885,9.99216197665936,0.833605220228385,0.7853007397877131,6.45853113373711,0.7553017944535073,0.7159858475394018,0.12966106983317066,a0,0.1,all_days,sigcross,all,put
19565,336,0.5324823775957325,0.20373115256836188,8.800478160446685,0.8125,0.7822131357015077,5.915289244936756,0.7619047619047619,0.7231791464349604,0.13498663040863498,a0,0.1,all_days,sigcross,daily_0dte,both
9786,330,0.5308668764239991,0.19814020028612303,8.781319878148258,0.806060606060606,0.7861230329041488,5.803367735344099,0.7424242424242424,0.725832822399346,0.13341142206629994,a0,0.1,all_days,sigcross,daily_0dte,call
9779,329,0.5341089081872303,0.20932610696390225,8.38247084278195,0.8024316109422492,0.7783004397177625,5.544844048824224,0.7537993920972644,0.7205235709172717,0.1365629663159967,a0,0.1,all_days,sigcross,daily_0dte,put
33702,602,0.5368697729988052,0.18912824164737999,8.817084596824547,0.7906976744186046,0.7639012521512076,5.924787486963978,0.7159468438538206,0.7102249124681028,0.13752946289526602,a0,0.1,ex_fomc,hold,all,both
16822,596,0.5348467506040951,0.18303412198311736,8.347320416734524,0.7734899328859061,0.764772321959339,5.498644539837777,0.7080536912751678,0.7111520627749376,0.132775222629441,a0,0.1,ex_fomc,hold,all,call
16880,594,0.5389011269674041,0.19520142180094788,8.707197503280602,0.7912457912457912,0.7630331753554502,5.853865204282855,0.7104377104377104,0.7093009478672986,0.14226736750140986,a0,0.1,ex_fomc,hold,all,put
17913,330,0.510516415868673,0.22246413219449562,7.522947570564292,0.7606060606060606,0.7539775581979568,5.007524081320459,0.7151515151515152,0.70379054318093,0.13652705724088496,a0,0.1,ex_fomc,hold,daily_0dte,both
8960,324,0.5088885102516044,0.21629464285714287,7.200084184925848,0.7530864197530864,0.7560267857142857,4.602613087898339,0.7067901234567902,0.7050223214285715,0.13119916389887618,a0,0.1,ex_fomc,hold,daily_0dte,call
8953,323,0.5121560551455866,0.2286384452138948,7.386706153952372,0.7492260061919505,0.7519267284709036,4.925885969881663,0.6904024767801857,0.7025578018541271,0.14185911625399772,a0,0.1,ex_fomc,hold,daily_0dte,put
33702,602,0.5368697729988052,0.18912824164737999,10.361419680322353,0.8355481727574751,0.7977271378553201,6.817650969218895,0.7657807308970099,0.7288884932644947,0.13932802108758138,a0,0.1,ex_fomc,sigcross,all,both
16822,596,0.5348467506040951,0.18303412198311736,10.04983450289262,0.825503355704698,0.8002021162763049,6.541916314248848,0.7516778523489933,0.7329092854595173,0.1363556451167582,a0,0.1,ex_fomc,sigcross,all,call
16880,594,0.5389011269674041,0.19520142180094788,10.133681910874133,0.835016835016835,0.795260663507109,6.573441832059161,0.7542087542087542,0.7248815165876777,0.1422901839182205,a0,0.1,ex_fomc,sigcross,all,put
17913,330,0.510516415868673,0.22246413219449562,8.88728002328569,0.8121212121212121,0.7884776419360241,5.973874979398135,0.7606060606060606,0.7269022497627421,0.14515183055492503,a0,0.1,ex_fomc,sigcross,daily_0dte,both
8960,324,0.5088885102516044,0.21629464285714287,8.86375284243911,0.8055555555555556,0.7927455357142857,5.856468510184927,0.7407407407407407,0.7300223214285714,0.14341522455828631,a0,0.1,ex_fomc,sigcross,daily_0dte,call
8953,323,0.5121560551455866,0.2286384452138948,8.467014538592577,0.8018575851393189,0.784206411258796,5.601033873228402,0.7523219814241486,0.7237797386350944,0.1468897943357676,a0,0.1,ex_fomc,sigcross,daily_0dte,put
16860,510,0.2536291839037232,0.10029655990510083,7.818103656355419,0.8196078431372549,0.7806642941874259,5.520901891603511,0.7529411764705882,0.7360023724792408,0.1483760448694442,a0,0.2,all_days,hold,all,both
8464,472,0.25417417417417415,0.0991257088846881,8.127585383443519,0.809322033898305,0.7847353497164461,5.808994711059943,0.760593220338983,0.7396030245746692,0.14200207702438283,a0,0.2,all_days,hold,all,call
8396,467,0.2530821401657875,0.10147689375893283,5.837834637379715,0.8072805139186295,0.7765602667937113,4.048411978463447,0.7537473233404711,0.7323725583611244,0.15480163608437972,a0,0.2,all_days,hold,all,put
8609,252,0.23430313256946902,0.1212684400046463,6.56183449650399,0.8015873015873016,0.7683819258915089,4.767074028589793,0.75,0.7297014752003717,0.14918321182092212,a0,0.2,all_days,hold,daily_0dte,both
4398,223,0.2385808831506998,0.11959981809913597,7.352595734239167,0.7982062780269058,0.7773988176443838,5.4785160930942665,0.7668161434977578,0.735106866757617,0.1475670453360838,a0,0.2,all_days,hold,daily_0dte,call
4211,228,0.22999617674367798,0.12301116124436001,4.179929073598629,0.7807017543859649,0.758964616480646,2.9029431871457705,0.7412280701754386,0.7240560436950843,0.15087114822565226,a0,0.2,all_days,hold,daily_0dte,put
16860,510,0.2536291839037232,0.10029655990510083,8.347725638236845,0.8352941176470589,0.7968564650059312,5.81095476384539,0.7725490196078432,0.7483985765124556,0.15059095710406065,a0,0.2,all_days,sigcross,all,both
8464,472,0.25417417417417415,0.0991257088846881,8.79550523206743,0.8347457627118644,0.8016304347826086,6.311740105172681,0.7860169491525424,0.7530718336483931,0.14558548567989102,a0,0.2,all_days,sigcross,all,call
8396,467,0.2530821401657875,0.10147689375893283,6.124731198645595,0.8201284796573876,0.7920438303954264,4.09833949029019,0.7708779443254818,0.7436874702239161,0.15563696831584858,a0,0.2,all_days,sigcross,all,put
8609,252,0.23430313256946902,0.1212684400046463,7.044423025875793,0.8214285714285714,0.7816238819839703,5.069494436035219,0.7738095238095238,0.7414333836682542,0.15485214101801,a0,0.2,all_days,sigcross,daily_0dte,both
