dim,bucket,theta,model,n_rows,n_traded,n_days,frac_traded,frac_long,sh_mid,sh_crossed,hit_mid,mean_mid,mean_crossed,sh_always_short,med_abs_sig
era,a_pre_daily,0.05,b2,23674,18727,225,0.7910365802145813,0.5085705131628131,2.0864004328782424,-1.3686279494019,0.5111111111111111,0.03138360474028722,-0.0254331285759361,3.7395709235348598,0.12538022433664425
era,b_daily_0dte,0.05,b2,36743,28862,337,0.7855101652015349,0.5756704317095143,-0.15416036932774602,-3.5439438021935397,0.49554896142433236,0.006627551941941226,-0.042165291871600716,4.713686325440356,0.1276577710595899
era,ALL,0.05,b2,60417,47589,562,0.7876756542032871,0.5492655865851352,0.8499158276652318,-2.5502861356635376,0.501779359430605,0.016369437687693927,-0.03558092947613305,4.273971836657898,0.12673617775028428
era,a_pre_daily,0.05,a0,23674,18456,225,0.7795894229956915,0.4662982228001734,1.6336681906008599,-2.0127405035597543,0.5333333333333333,0.02601026607155934,-0.03050573522905429,3.7395709235348598,0.12348352653590314
era,b_daily_0dte,0.05,a0,36743,29370,337,0.7993359279318509,0.6148450800136194,-1.2029848010441302,-4.833567449999238,0.4629080118694362,-0.009735778503817218,-0.05872390208725545,4.713686325440356,0.13446551968979917
era,ALL,0.05,a0,60417,47826,562,0.79159839118129,0.5575210136745703,0.08482141735890968,-3.5240415029044097,0.49110320284697506,0.0040585801856644396,-0.04783454300359885,4.273971836657898,0.13011190096643424
era,a_pre_daily,0.1,b2,23674,13997,225,0.5912393342907831,0.4967493034221619,2.07085078865968,-1.2149060025536746,0.5155555555555555,0.037161292830416574,-0.020361076025251976,3.7395709235348598,0.12538022433664425
era,b_daily_0dte,0.1,b2,36743,21866,337,0.5951065509076559,0.5827311808286838,-0.4088452177634794,-3.3899963643153743,0.4896142433234421,0.008008191135643812,-0.0409752668441304,4.713686325440356,0.1276577710595899
era,ALL,0.1,b2,60417,35863,562,0.5935912077726467,0.5491732426177397,0.6588956449945284,-2.4456614946500714,0.5,0.019386379363670873,-0.032929737220511596,4.273971836657898,0.12673617775028428
era,a_pre_daily,0.1,a0,23674,13783,225,0.5821998817267889,0.4499746063991874,1.2311868812074698,-2.0465328774120843,0.5244444444444445,0.0266844251372636,-0.0302309853958777,3.7395709235348598,0.12348352653590314
era,b_daily_0dte,0.1,a0,36743,22730,337,0.6186212339765398,0.6300043994720633,-1.2819426558734686,-4.471736409997842,0.47774480712166173,-0.01311482076720755,-0.06210736265715387,4.713686325440356,0.13446551968979917
era,ALL,0.1,a0,60417,36513,562,0.6043497691047222,0.5620463944348588,-0.151919208759358,-3.3596001800589166,0.49644128113879005,0.0019086778853634788,-0.05007460424803466,4.273971836657898,0.13011190096643424
