dim,bucket,theta,model,n_rows,n_traded,n_days,frac_traded,frac_long,sh_mid,sh_crossed,hit_mid,mean_mid,mean_crossed,sh_always_short,med_abs_sig
release_day,no_release,0.05,b2,47874,37088,449,0.7747002548356101,0.3051121656600518,7.328015310733498,3.857233244970034,0.6883088869715271,0.132656665977075,0.08064560890182519,3.8849973637890733,0.11726039074940223
release_day,release,0.05,b2,19550,15928,154,0.8147314578005115,0.27624309392265195,4.705939409820715,1.692240101523168,0.608488196885987,0.04450216954793388,-0.0018632847207117696,4.785997373360005,0.1525415361097343
release_day,ALL,0.05,b2,74000,57729,670,0.7801216216216216,0.30147759358381404,6.378083524546261,3.048568638968729,0.6638084844705434,0.1056157313920171,0.054761038256998615,3.8090033919664514,0.12279311955068674
release_day,no_release,0.05,a0,47874,38248,449,0.7989305259639888,0.17786550930767622,7.735404110470674,4.29160485538566,0.7128477306002928,0.13809478346730936,0.08629948872020611,3.8849973637890733,0.13129050125946196
release_day,release,0.05,a0,19550,16335,154,0.8355498721227621,0.178818487909397,5.905029816422975,2.8575033500991434,0.6371594735231099,0.06047860448935044,0.01380567476147817,4.785997373360005,0.17483042154914258
release_day,ALL,0.05,a0,74000,59529,670,0.804445945945946,0.1925784071628954,6.649756600336746,3.3871165939026198,0.6857162055468763,0.11024677641035707,0.059404394226675324,3.8090033919664514,0.1389297138217146
release_day,no_release,0.1,b2,47874,27046,449,0.564941304257008,0.2561561783627893,7.6534704310772534,4.351162647209317,0.7248021888634179,0.15808105662652852,0.10520096465714977,3.8849973637890733,0.11726039074940223
release_day,release,0.1,b2,19550,12690,154,0.6491048593350384,0.2251379038613081,4.964220266920448,2.1460671576371353,0.6271867612293144,0.05341807421803893,0.00712642204314591,4.785997373360005,0.1525415361097343
release_day,ALL,0.1,b2,74000,42942,670,0.5802972972972973,0.2534348656327139,6.776673584636362,3.6224546194447993,0.6966140375390061,0.12656398720844533,0.07539032216967616,3.8090033919664514,0.12279311955068674
release_day,no_release,0.1,a0,47874,28988,449,0.6055061202322763,0.1278115082102939,6.50972111074733,3.6615533321216134,0.7313371050089692,0.1498626997663281,0.0976977038660604,3.8849973637890733,0.13129050125946196
release_day,release,0.1,a0,19550,13460,154,0.6884910485933504,0.13447251114413075,6.956405802800357,4.031720170522604,0.6589153046062407,0.07618908199034916,0.0297307624139765,4.785997373360005,0.17483042154914258
release_day,ALL,0.1,a0,74000,46056,670,0.6223783783783784,0.1453882230328296,6.196575064850536,3.355161113461436,0.7067917318047594,0.12376757045814292,0.07288460065599194,3.8090033919664514,0.1389297138217146
