segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.10893562165050807,0.11688455585459573,-0.007948934204087668,-6.800671094627877,-0.011907942981404749,-0.003656471772026111,-3.597559077043576,True
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.10803869868301619,0.11626954370467062,-0.008230845021654444,-7.079106668347411,-0.014405416660801825,-0.0018926371213403765,-2.2830375472993194,True
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.10893562165050807,0.11688455585459573,-0.007948934204087668,-6.800671094627877,-0.011907942981404749,-0.003656471772026111,-3.597559077043576,True
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.10803869868301619,0.11626954370467062,-0.008230845021654444,-7.079106668347411,-0.014405416660801825,-0.0018926371213403765,-2.2830375472993194,True
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.11166694103142316,0.12384781536578153,-0.01218087433435836,-9.835356641845028,-0.018878422249150546,-0.006138383358223157,-3.8685129578596014,True
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.1110144332320041,0.11626954370467062,-0.00525511047266651,-4.5197652843763665,-0.012249303118472632,0.0010108996630131468,-1.626149508101747,False
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.11166694103142316,0.12384781536578153,-0.01218087433435836,-9.835356641845028,-0.018878422249150546,-0.006138383358223157,-3.8685129578596014,True
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.1110144332320041,0.11626954370467062,-0.00525511047266651,-4.5197652843763665,-0.012249303118472632,0.0010108996630131468,-1.626149508101747,False
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.11166694103142316,0.12122708727376057,-0.009560146242337407,-7.886146947297552,-0.015615705518505715,-0.004137683495888711,-3.3856477674636554,True
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.1110144332320041,0.11536312122511042,-0.004348687993106297,-3.7695651321886596,-0.011315524984538855,0.0017600648781625425,-1.434518681484108,False
bar1000,reclasso,2000,2000,10:00,common,1619,2018-01-19,0.11166694103142316,0.12122708727376057,-0.009560146242337407,-7.886146947297552,-0.015615705518505715,-0.004137683495888711,-3.3856477674636554,True
bar1000,reclasso,2000,2000,10:00,deck period,1116,2020-01-03,0.1110144332320041,0.11536312122511042,-0.004348687993106297,-3.7695651321886596,-0.011315524984538855,0.0017600648781625425,-1.434518681484108,False
bar1030,reclasso,500,500,all bars,common,3119,2012-03-23,0.14011244220564026,0.14502599532785443,-0.004913553122214181,-3.3880499224337743,-0.008196102171718846,-0.0015854441120160246,-2.779117846024963,True
bar1030,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.1482828959682357,0.15489299320132413,-0.006610097233088446,-4.267525016123155,-0.013804288793488847,0.0012574578100594052,-1.9073873438849103,False
bar1030,reclasso,500,500,10:30,common,3119,2012-03-23,0.14011244220564026,0.14502599532785443,-0.004913553122214181,-3.3880499224337743,-0.008196102171718846,-0.0015854441120160246,-2.779117846024963,True
bar1030,reclasso,500,500,10:30,deck period,1116,2020-01-03,0.1482828959682357,0.15489299320132413,-0.006610097233088446,-4.267525016123155,-0.013804288793488847,0.0012574578100594052,-1.9073873438849103,False
bar1030,reclasso,2000,500,all bars,common,1619,2018-01-19,0.15426195401519688,0.15817599286373424,-0.003914038848537381,-2.4744835026319416,-0.008825424682599827,0.0007494950254047103,-1.5389820739165156,False
bar1030,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.1509155441848195,0.15489299320132413,-0.003977449016504634,-2.567868910206218,-0.010598194411326015,0.002463060502194613,-1.1813209834453366,False
bar1030,reclasso,2000,500,10:30,common,1619,2018-01-19,0.15426195401519688,0.15817599286373424,-0.003914038848537381,-2.4744835026319416,-0.008825424682599827,0.0007494950254047103,-1.5389820739165156,False
bar1030,reclasso,2000,500,10:30,deck period,1116,2020-01-03,0.1509155441848195,0.15489299320132413,-0.003977449016504634,-2.567868910206218,-0.010598194411326015,0.002463060502194613,-1.1813209834453366,False
bar1030,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.15426195401519688,0.15669835298509158,-0.002436398969894681,-1.5548338087040916,-0.006537153430589152,0.0014905034811198011,-1.1962997594016376,False
