segment,estimator,train_win,deck_days,pct_buy,Sharpe_mid,Sharpe_crossed,ridge_Sharpe_mid_same_days
bar1600,reclasso,500,866,35.45034642032333,1.0194400590824617,0.5476543575959674,1.3383216004229939
bar1600,reclasso,2000,866,40.069284064665126,1.2007660751713862,0.7299938864983109,1.3383216004229939
bar1600,reclasticnet,500,866,34.98845265588915,0.7762529302758477,0.304391481732339,1.3383216004229939
bar1600,reclasticnet,2000,866,38.68360277136259,1.3563936875026976,0.8848817495784491,1.3383216004229939
bar1600,ridge,500,866,35.45034642032333,1.0892151421970817,0.6171224732261111,1.3383216004229939
bar1600,ridge,2000,866,38.33718244803695,1.43597657256513,0.9677474900990822,1.3383216004229939
blk_close,reclasso,500,866,34.64203233256351,0.9143923966457764,0.44207371016789493,1.3383216004229939
blk_close,reclasso,2000,866,36.95150115473441,1.3664359402803543,0.8946714308217526,1.3383216004229939
blk_close,reclasticnet,500,866,31.87066974595843,0.7420481774339525,0.2691707613846483,1.3383216004229939
blk_close,reclasticnet,2000,866,36.60508083140878,1.487026599846983,1.0152739132753812,1.3383216004229939
blk_close,ridge,500,866,34.18013856812933,0.727440594500427,0.2555437481725149,1.3383216004229939
blk_close,ridge,2000,866,36.1431870669746,1.28498859112402,0.8116756437168638,1.3383216004229939
none,reclasso,500,866,34.64203233256351,0.5457952015516133,0.07367023769873973,1.3383216004229939
none,reclasso,2000,866,38.91454965357968,1.12960910837996,0.6585223448077681,1.3383216004229939
none,reclasticnet,500,866,34.75750577367205,0.7188621973706063,0.24686154906357338,1.3383216004229939
none,reclasticnet,2000,866,38.68360277136259,1.026655744350526,0.5547312402441903,1.3383216004229939
none,ridge,500,866,35.56581986143187,0.9750660864330329,0.5037613548769,1.3383216004229939
none,ridge,2000,866,38.91454965357968,1.1325844839310846,0.6609671269085514,1.3383216004229939
